voltage_15_2_20	absJ_15_2_20	J_15_2_20	current_15_2_20	time_15_2_20	
0.000000E+0	8.162540E-9	8.162540E-9	7.582823E-14	0.000000E+0
5.000000E-2	1.061339E-7	1.061339E-7	9.859613E-13	6.025391E-1
1.000000E-1	2.595072E-7	2.595072E-7	2.410766E-12	1.206055E+0
1.500000E-1	5.410328E-7	5.410328E-7	5.026077E-12	1.809570E+0
2.000000E-1	8.736368E-7	8.736368E-7	8.115897E-12	2.413086E+0
2.500000E-1	1.454084E-6	1.454084E-6	1.350813E-11	3.015625E+0
3.000000E-1	2.366393E-6	2.366393E-6	2.198328E-11	3.619141E+0
3.500000E-1	3.432023E-6	3.432023E-6	3.188275E-11	4.222656E+0
4.000000E-1	4.637414E-6	4.637414E-6	4.308057E-11	4.826172E+0
4.500000E-1	6.646440E-6	6.646440E-6	6.174399E-11	5.429688E+0
5.000000E-1	9.049859E-6	9.049859E-6	8.407123E-11	6.032227E+0
5.000000E-1	9.168935E-6	9.168935E-6	8.517742E-11	6.635742E+0
4.500000E-1	6.648140E-6	6.648140E-6	6.175978E-11	7.239258E+0
4.000000E-1	5.307146E-6	5.307146E-6	4.930224E-11	7.842773E+0
3.500000E-1	3.665310E-6	3.665310E-6	3.404994E-11	8.445313E+0
3.000000E-1	2.612933E-6	2.612933E-6	2.427358E-11	9.048828E+0
2.500000E-1	1.890355E-6	1.890355E-6	1.756099E-11	9.652344E+0
2.000000E-1	1.147246E-6	1.147246E-6	1.065767E-11	1.025586E+1
1.500000E-1	7.115945E-7	7.115945E-7	6.610559E-12	1.085938E+1
1.000000E-1	3.741428E-7	3.741428E-7	3.475706E-12	1.146191E+1
5.000000E-2	1.590187E-7	1.590187E-7	1.477249E-12	1.206543E+1
0.000000E+0	2.199733E-8	2.199733E-8	2.043504E-13	1.266895E+1
-5.000000E-2	1.121901E-7	-1.121901E-7	-1.042222E-12	1.327246E+1
-1.000000E-1	2.830552E-7	-2.830552E-7	-2.629522E-12	1.387598E+1
-1.500000E-1	5.415406E-7	-5.415406E-7	-5.030795E-12	1.447949E+1
-2.000000E-1	9.253802E-7	-9.253802E-7	-8.596582E-12	1.508301E+1
-2.500000E-1	1.413290E-6	-1.413290E-6	-1.312916E-11	1.568652E+1
-3.000000E-1	2.144923E-6	-2.144923E-6	-1.992587E-11	1.628906E+1
