voltage_1_1_500mv_500ms	absJ_1_1_500mv_500ms	J_1_1_500mv_500ms	current_1_1_500mv_500ms	time_1_1_500mv_500ms	
0.000000E+0	8.367699E-8	8.367699E-8	6.361023E-13	0.000000E+0
5.000000E-2	5.321857E-7	5.321857E-7	4.045611E-12	1.001953E+0
1.000000E-1	1.578889E-6	1.578889E-6	1.200252E-11	2.004883E+0
1.500000E-1	2.768018E-6	2.768018E-6	2.104214E-11	3.007813E+0
2.000000E-1	2.156134E-6	2.156134E-6	1.639067E-11	4.009766E+0
2.500000E-1	2.942243E-6	2.942243E-6	2.236657E-11	5.012695E+0
3.000000E-1	8.265619E-6	8.265619E-6	6.283423E-11	6.015625E+0
3.500000E-1	5.077658E-6	5.077658E-6	3.859974E-11	7.017578E+0
4.000000E-1	5.424297E-6	5.424297E-6	4.123485E-11	8.020508E+0
4.500000E-1	6.602292E-6	6.602292E-6	5.018982E-11	9.023438E+0
5.000000E-1	8.777966E-6	8.777966E-6	6.672903E-11	1.002539E+1
5.000000E-1	9.111302E-6	9.111302E-6	6.926301E-11	1.102832E+1
4.500000E-1	6.835933E-6	6.835933E-6	5.196593E-11	1.203125E+1
4.000000E-1	4.280400E-6	4.280400E-6	3.253908E-11	1.303320E+1
3.500000E-1	3.132350E-6	3.132350E-6	2.381174E-11	1.403613E+1
3.000000E-1	2.479669E-6	2.479669E-6	1.885014E-11	1.503906E+1
2.500000E-1	1.819741E-6	1.819741E-6	1.383345E-11	1.604102E+1
2.000000E-1	1.304885E-6	1.304885E-6	9.919579E-12	1.704395E+1
1.500000E-1	8.654295E-7	8.654295E-7	6.578890E-12	1.804688E+1
1.000000E-1	5.899633E-7	5.899633E-7	4.484829E-12	1.904883E+1
5.000000E-2	2.620593E-7	2.620593E-7	1.992143E-12	2.005176E+1
0.000000E+0	1.381960E-8	-1.381960E-8	-1.050549E-13	2.105469E+1
-5.000000E-2	2.514764E-7	-2.514764E-7	-1.911693E-12	2.205762E+1
-1.000000E-1	4.939674E-7	-4.939674E-7	-3.755080E-12	2.305957E+1
-1.500000E-1	8.047128E-7	-8.047128E-7	-6.117329E-12	2.406250E+1
-2.000000E-1	1.419994E-6	-1.419994E-6	-1.079462E-11	2.506543E+1
-2.500000E-1	2.027374E-6	-2.027374E-6	-1.541185E-11	2.606738E+1
-3.000000E-1	2.630161E-6	-2.630161E-6	-1.999416E-11	2.707031E+1
-3.500000E-1	3.742086E-6	-3.742086E-6	-2.844688E-11	2.807227E+1
-4.000000E-1	4.604760E-6	-4.604760E-6	-3.500483E-11	2.907520E+1
-4.500000E-1	5.610857E-6	-5.610857E-6	-4.265305E-11	3.007813E+1
-5.000000E-1	6.728439E-6	-6.728439E-6	-5.114878E-11	3.108008E+1
-5.000000E-1	8.300850E-6	-8.300850E-6	-6.310205E-11	3.208301E+1
-4.500000E-1	5.485716E-6	-5.485716E-6	-4.170175E-11	3.308496E+1
-4.000000E-1	4.419410E-6	-4.419410E-6	-3.359582E-11	3.408789E+1
-3.500000E-1	3.707935E-6	-3.707935E-6	-2.818727E-11	3.508984E+1
-3.000000E-1	2.335836E-6	-2.335836E-6	-1.775674E-11	3.609277E+1
-2.500000E-1	2.024281E-6	-2.024281E-6	-1.538834E-11	3.709570E+1
-2.000000E-1	1.376633E-6	-1.376633E-6	-1.046500E-11	3.809766E+1
-1.500000E-1	9.391809E-7	-9.391809E-7	-7.139539E-12	3.910059E+1
-1.000000E-1	5.441596E-7	-5.441596E-7	-4.136635E-12	4.010254E+1
-5.000000E-2	2.263054E-7	-2.263054E-7	-1.720346E-12	4.110547E+1
0.000000E+0	3.669402E-10	3.669402E-10	2.789435E-15	4.210742E+1
