J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	1.1966e-013
1.5849e-008	-7.8	0	2.2158e-012
2.1544e-008	-7.6667	0	3.6066e-011
2.9286e-008	-7.5333	0	5.1602e-010
3.9811e-008	-7.4	0	6.4897e-009
5.4117e-008	-7.2667	0	7.1742e-008
7.3564e-008	-7.1333	0	6.9712e-007
1e-007	-7	0	5.9544e-006
1.3594e-007	-6.8667	0	4.4705e-005
1.8478e-007	-6.7333	0	0.00029503
2.5119e-007	-6.6	0	0.0017115
3.4145e-007	-6.4667	1	0.0087271
4.6416e-007	-6.3333	0	0.039116
6.3096e-007	-6.2	0	0.15411
8.577e-007	-6.0667	0	0.53371
1.1659e-006	-5.9333	0	1.6247
1.5849e-006	-5.8	0	4.3472
2.1544e-006	-5.6667	9	10.225
2.9286e-006	-5.5333	39	21.139
3.9811e-006	-5.4	84	38.416
5.4117e-006	-5.2667	75	61.366
7.3564e-006	-5.1333	55	86.166
1e-005	-5	34	106.35
1.3594e-005	-4.8667	158	115.38
1.8478e-005	-4.7333	137	110.03
2.5119e-005	-4.6	108	92.23
3.4145e-005	-4.4667	60	67.958
4.6416e-005	-4.3333	26	44.014
6.3096e-005	-4.2	9	25.057
8.577e-005	-4.0667	3	12.539
0.00011659	-3.9333	0	5.5157
0.00015849	-3.8	0	2.1327
0.00021544	-3.6667	0	0.72482
0.00029286	-3.5333	0	0.21654
0.00039811	-3.4	0	0.056863
0.00054117	-3.2667	0	0.013125
0.00073564	-3.1333	0	0.0026631
0.001	-3	0	0.00047496
0.0013594	-2.8667	0	7.4458e-005
0.0018478	-2.7333	0	1.026e-005
0.0025119	-2.6	0	1.2428e-006
0.0034145	-2.4667	0	1.3232e-007
0.0046416	-2.3333	0	1.2384e-008
0.0063096	-2.2	0	1.0188e-009
0.008577	-2.0667	0	7.3667e-011
0.011659	-1.9333	0	4.6824e-012
0.015849	-1.8	0	2.6161e-013
0.021544	-1.6667	0	1.2848e-014
0.029286	-1.5333	0	5.5463e-016
0.039811	-1.4	0	2.1046e-017
0.054117	-1.2667	0	7.0197e-019
0.073564	-1.1333	0	2.0581e-020
0.1	-1	0	5.304e-022
0.13594	-0.86667	0	1.2015e-023
0.18478	-0.73333	0	2.3925e-025
0.25119	-0.6	0	4.1875e-027
0.34145	-0.46667	0	6.4425e-029
0.46416	-0.33333	0	8.7125e-031
0.63096	-0.2	0	1.0357e-032
0.8577	-0.066667	0	1.0822e-034
1.1659	0.066667	0	9.9395e-037
1.5849	0.2	0	8.0245e-039
2.1544	0.33333	0	5.6947e-041
2.9286	0.46667	0	3.5523e-043
3.9811	0.6	0	1.9478e-045
5.4117	0.73333	0	9.3877e-048
7.3564	0.86667	0	3.9771e-050
10	1	0	1.4811e-052
13.594	1.1333	0	4.8481e-055
18.478	1.2667	0	1.3949e-057
25.119	1.4	0	3.528e-060
34.145	1.5333	0	7.8433e-063
46.416	1.6667	0	1.5327e-065
63.096	1.8	0	2.6328e-068
85.77	1.9333	2	3.9751e-071
