J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	1.4795e-015
1.5849e-008	-7.8	0	3.3632e-014
2.1544e-008	-7.6667	0	6.7082e-013
2.9286e-008	-7.5333	0	1.1741e-011
3.9811e-008	-7.4	0	1.8031e-010
5.4117e-008	-7.2667	0	2.4297e-009
7.3564e-008	-7.1333	0	2.873e-008
1e-007	-7	0	2.9808e-007
1.3594e-007	-6.8667	0	2.7137e-006
1.8478e-007	-6.7333	0	2.1678e-005
2.5119e-007	-6.6	0	0.00015195
3.4145e-007	-6.4667	0	0.0009346
4.6416e-007	-6.3333	0	0.0050439
6.3096e-007	-6.2	0	0.023886
8.577e-007	-6.0667	0	0.099252
1.1659e-006	-5.9333	0	0.36188
1.5849e-006	-5.8	0	1.1578
2.1544e-006	-5.6667	0	3.2502
2.9286e-006	-5.5333	7	8.0062
3.9811e-006	-5.4	28	17.305
5.4117e-006	-5.2667	66	32.82
7.3564e-006	-5.1333	94	54.618
1e-005	-5	51	79.756
1.3594e-005	-4.8667	33	102.19
1.8478e-005	-4.7333	130	114.9
2.5119e-005	-4.6	151	113.35
3.4145e-005	-4.4667	118	98.12
4.6416e-005	-4.3333	65	74.529
6.3096e-005	-4.2	38	49.673
8.577e-005	-4.0667	12	29.05
0.00011659	-3.9333	4	14.907
0.00015849	-3.8	1	6.7125
0.00021544	-3.6667	0	2.6521
0.00029286	-3.5333	0	0.91947
0.00039811	-3.4	0	0.27971
0.00054117	-3.2667	0	0.074662
0.00073564	-3.1333	0	0.017487
0.001	-3	0	0.003594
0.0013594	-2.8667	0	0.00064812
0.0018478	-2.7333	0	0.00010256
0.0025119	-2.6	0	1.424e-005
0.0034145	-2.4667	0	1.7349e-006
0.0046416	-2.3333	0	1.8547e-007
0.0063096	-2.2	0	1.7398e-008
0.008577	-2.0667	0	1.432e-009
0.011659	-1.9333	0	1.0342e-010
0.015849	-1.8	0	6.5543e-012
0.021544	-1.6667	0	3.6447e-013
0.029286	-1.5333	0	1.7784e-014
0.039811	-1.4	0	7.6141e-016
0.054117	-1.2667	0	2.8605e-017
0.073564	-1.1333	0	9.4295e-019
0.1	-1	0	2.7275e-020
0.13594	-0.86667	0	6.9227e-022
0.18478	-0.73333	0	1.5417e-023
0.25119	-0.6	0	3.0128e-025
0.34145	-0.46667	0	5.1661e-027
0.46416	-0.33333	0	7.7729e-029
0.63096	-0.2	0	1.0262e-030
0.8577	-0.066667	0	1.1888e-032
1.1659	0.066667	0	1.2084e-034
1.5849	0.2	0	1.0778e-036
2.1544	0.33333	0	8.4355e-039
2.9286	0.46667	0	5.7929e-041
3.9811	0.6	0	3.4907e-043
5.4117	0.73333	0	1.8457e-045
7.3564	0.86667	0	8.5633e-048
10	1	0	3.4861e-050
13.594	1.1333	0	1.2453e-052
18.478	1.2667	0	3.9033e-055
25.119	1.4	0	1.0736e-057
34.145	1.5333	0	2.5908e-060
46.416	1.6667	0	5.4864e-063
63.096	1.8	0	1.0194e-065
85.77	1.9333	2	1.6621e-068
