J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	2.1653e-014
1.5849e-008	-7.8	0	4.2758e-013
2.1544e-008	-7.6667	0	7.4276e-012
2.9286e-008	-7.5333	0	1.135e-010
3.9811e-008	-7.4	0	1.5258e-009
5.4117e-008	-7.2667	0	1.8043e-008
7.3564e-008	-7.1333	0	1.8769e-007
1e-007	-7	0	1.7175e-006
1.3594e-007	-6.8667	0	1.3826e-005
1.8478e-007	-6.7333	0	9.7904e-005
2.5119e-007	-6.6	0	0.00060987
3.4145e-007	-6.4667	0	0.003342
4.6416e-007	-6.3333	0	0.01611
6.3096e-007	-6.2	0	0.068315
8.577e-007	-6.0667	0	0.25484
1.1659e-006	-5.9333	0	0.83624
1.5849e-006	-5.8	0	2.414
2.1544e-006	-5.6667	2	6.1299
2.9286e-006	-5.5333	15	13.693
3.9811e-006	-5.4	47	26.908
5.4117e-006	-5.2667	97	46.514
7.3564e-006	-5.1333	74	70.731
1e-005	-5	31	94.615
1.3594e-005	-4.8667	74	111.34
1.8478e-005	-4.7333	165	115.25
2.5119e-005	-4.6	134	104.95
3.4145e-005	-4.4667	84	84.069
4.6416e-005	-4.3333	46	59.241
6.3096e-005	-4.2	23	36.723
8.577e-005	-4.0667	4	20.025
0.00011659	-3.9333	1	9.6058
0.00015849	-3.8	1	4.0534
0.00021544	-3.6667	0	1.5047
0.00029286	-3.5333	0	0.49134
0.00039811	-3.4	0	0.14114
0.00054117	-3.2667	0	0.035665
0.00073564	-3.1333	0	0.0079279
0.001	-3	0	0.0015503
0.0013594	-2.8667	0	0.00026667
0.0018478	-2.7333	0	4.0353e-005
0.0025119	-2.6	0	5.3715e-006
0.0034145	-2.4667	0	6.29e-007
0.0046416	-2.3333	0	6.4793e-008
0.0063096	-2.2	0	5.8712e-009
0.008577	-2.0667	0	4.6801e-010
0.011659	-1.9333	0	3.2818e-011
0.015849	-1.8	0	2.0244e-012
0.021544	-1.6667	0	1.0985e-013
0.029286	-1.5333	0	5.2436e-015
0.039811	-1.4	0	2.2019e-016
0.054117	-1.2667	0	8.1335e-018
0.073564	-1.1333	0	2.643e-019
0.1	-1	0	7.5549e-021
0.13594	-0.86667	0	1.8997e-022
0.18478	-0.73333	0	4.2022e-024
0.25119	-0.6	0	8.1771e-026
0.34145	-0.46667	0	1.3997e-027
0.46416	-0.33333	0	2.1077e-029
0.63096	-0.2	0	2.7919e-031
0.8577	-0.066667	0	3.2533e-033
1.1659	0.066667	0	3.3348e-035
1.5849	0.2	0	3.0071e-037
2.1544	0.33333	0	2.3853e-039
2.9286	0.46667	0	1.6644e-041
3.9811	0.6	0	1.0217e-043
5.4117	0.73333	0	5.5169e-046
7.3564	0.86667	0	2.6206e-048
10	1	0	1.095e-050
13.594	1.1333	0	4.0252e-053
18.478	1.2667	0	1.3016e-055
25.119	1.4	0	3.7023e-058
34.145	1.5333	0	9.2642e-061
46.416	1.6667	0	2.0392e-063
63.096	1.8	0	3.9487e-066
85.77	1.9333	2	6.7262e-069
