J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	9.9673e-012
1.5849e-008	-7.8	0	1.5326e-010
2.1544e-008	-7.6667	0	2.069e-009
2.9286e-008	-7.5333	0	2.4527e-008
3.9811e-008	-7.4	0	2.5528e-007
5.4117e-008	-7.2667	0	2.333e-006
7.3564e-008	-7.1333	0	1.8721e-005
1e-007	-7	0	0.00013191
1.3594e-007	-6.8667	0	0.00081605
1.8478e-007	-6.7333	0	0.0044328
2.5119e-007	-6.6	0	0.021142
3.4145e-007	-6.4667	0	0.088541
4.6416e-007	-6.3333	0	0.32557
6.3096e-007	-6.2	0	1.0512
8.577e-007	-6.0667	0	2.98
1.1659e-006	-5.9333	2	7.4176
1.5849e-006	-5.8	22	16.212
2.1544e-006	-5.6667	53	31.111
2.9286e-006	-5.5333	70	52.422
3.9811e-006	-5.4	84	77.558
5.4117e-006	-5.2667	69	100.75
7.3564e-006	-5.1333	67	114.92
1e-005	-5	156	115.1
1.3594e-005	-4.8667	152	101.21
1.8478e-005	-4.7333	49	78.149
2.5119e-005	-4.6	40	52.982
3.4145e-005	-4.4667	30	31.539
4.6416e-005	-4.3333	4	16.485
6.3096e-005	-4.2	0	7.5654
8.577e-005	-4.0667	0	3.0486
0.00011659	-3.9333	0	1.0786
0.00015849	-3.8	0	0.3351
0.00021544	-3.6667	0	0.091408
0.00029286	-3.5333	0	0.021893
0.00039811	-3.4	0	0.0046042
0.00054117	-3.2667	0	0.00085018
0.00073564	-3.1333	0	0.00013784
0.001	-3	0	1.9623e-005
0.0013594	-2.8667	0	2.4529e-006
0.0018478	-2.7333	0	2.6921e-007
0.0025119	-2.6	0	2.5943e-008
0.0034145	-2.4667	0	2.1952e-009
0.0046416	-2.3333	0	1.6309e-010
0.0063096	-2.2	0	1.0639e-011
0.008577	-2.0667	0	6.0942e-013
0.011659	-1.9333	0	3.065e-014
0.015849	-1.8	0	1.3535e-015
0.021544	-1.6667	0	5.2479e-017
0.029286	-1.5333	0	1.7867e-018
0.039811	-1.4	0	5.3409e-020
0.054117	-1.2667	0	1.4018e-021
0.073564	-1.1333	0	3.2307e-023
0.1	-1	0	6.5376e-025
0.13594	-0.86667	0	1.1616e-026
0.18478	-0.73333	0	1.8122e-028
0.25119	-0.6	0	2.4823e-030
0.34145	-0.46667	0	2.9856e-032
0.46416	-0.33333	0	3.153e-034
0.63096	-0.2	0	2.9237e-036
0.8577	-0.066667	0	2.3804e-038
1.1659	0.066667	0	1.7018e-040
1.5849	0.2	0	1.0682e-042
2.1544	0.33333	0	5.8873e-045
2.9286	0.46667	0	2.8491e-047
3.9811	0.6	0	1.2106e-049
5.4117	0.73333	0	4.5167e-052
7.3564	0.86667	0	1.4796e-054
10	1	0	4.2559e-057
13.594	1.1333	0	1.0749e-059
18.478	1.2667	0	2.3836e-062
25.119	1.4	0	4.6411e-065
34.145	1.5333	0	7.9346e-068
46.416	1.6667	0	1.1911e-070
63.096	1.8	0	1.5699e-073
85.77	1.9333	2	1.8169e-076
