J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	2.1708e-016
1.5849e-008	-7.8	0	6.7351e-015
2.1544e-008	-7.6667	0	1.7973e-013
2.9286e-008	-7.5333	0	4.1251e-012
3.9811e-008	-7.4	0	8.1435e-011
5.4117e-008	-7.2667	0	1.3827e-009
7.3564e-008	-7.1333	0	2.0194e-008
1e-007	-7	0	2.5367e-007
1.3594e-007	-6.8667	0	2.7407e-006
1.8478e-007	-6.7333	0	2.5469e-005
2.5119e-007	-6.6	0	0.00020357
3.4145e-007	-6.4667	0	0.0013995
4.6416e-007	-6.3333	0	0.0082756
6.3096e-007	-6.2	0	0.042089
8.577e-007	-6.0667	0	0.18412
1.1659e-006	-5.9333	0	0.69275
1.5849e-006	-5.8	0	2.2419
2.1544e-006	-5.6667	17	6.2402
2.9286e-006	-5.5333	16	14.94
3.9811e-006	-5.4	63	30.764
5.4117e-006	-5.2667	72	54.487
7.3564e-006	-5.1333	81	83.005
1e-005	-5	67	108.76
1.3594e-005	-4.8667	73	122.57
1.8478e-005	-4.7333	212	118.81
2.5119e-005	-4.6	106	99.057
3.4145e-005	-4.4667	38	71.034
4.6416e-005	-4.3333	35	43.813
6.3096e-005	-4.2	17	23.243
8.577e-005	-4.0667	1	10.606
0.00011659	-3.9333	0	4.1624
0.00015849	-3.8	0	1.4051
0.00021544	-3.6667	0	0.40795
0.00029286	-3.5333	0	0.10188
0.00039811	-3.4	0	0.021882
0.00054117	-3.2667	0	0.0040427
0.00073564	-3.1333	0	0.00064239
0.001	-3	0	8.7797e-005
0.0013594	-2.8667	0	1.0321e-005
0.0018478	-2.7333	0	1.0436e-006
0.0025119	-2.6	0	9.0753e-008
0.0034145	-2.4667	0	6.7884e-009
0.0046416	-2.3333	0	4.3674e-010
0.0063096	-2.2	0	2.4168e-011
0.008577	-2.0667	0	1.1503e-012
0.011659	-1.9333	0	4.709e-014
0.015849	-1.8	0	1.6581e-015
0.021544	-1.6667	0	5.0215e-017
0.029286	-1.5333	0	1.308e-018
0.039811	-1.4	0	2.9307e-020
0.054117	-1.2667	0	5.6476e-022
0.073564	-1.1333	0	9.3608e-024
0.1	-1	0	1.3345e-025
0.13594	-0.86667	0	1.6364e-027
0.18478	-0.73333	0	1.7258e-029
0.25119	-0.6	0	1.5655e-031
0.34145	-0.46667	0	1.2215e-033
0.46416	-0.33333	0	8.1972e-036
0.63096	-0.2	0	4.7315e-038
0.8577	-0.066667	0	2.349e-040
1.1659	0.066667	0	1.0031e-042
1.5849	0.2	0	3.6841e-045
2.1544	0.33333	0	1.1638e-047
2.9286	0.46667	0	3.1622e-050
3.9811	0.6	0	7.3902e-053
5.4117	0.73333	0	1.4855e-055
7.3564	0.86667	0	2.5683e-058
10	1	0	3.8192e-061
13.594	1.1333	0	4.8849e-064
18.478	1.2667	0	5.3739e-067
25.119	1.4	0	5.0849e-070
34.145	1.5333	0	4.1384e-073
46.416	1.6667	0	2.8969e-076
63.096	1.8	0	1.7441e-079
85.77	1.9333	2	9.0322e-083
