J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	9.0233e-010
1.5849e-008	-7.8	0	1.3485e-008
2.1544e-008	-7.6667	0	1.7334e-007
2.9286e-008	-7.5333	0	1.9164e-006
3.9811e-008	-7.4	0	1.8224e-005
5.4117e-008	-7.2667	1	0.00014905
7.3564e-008	-7.1333	0	0.0010485
1e-007	-7	0	0.0063441
1.3594e-007	-6.8667	0	0.033015
1.8478e-007	-6.7333	0	0.14778
2.5119e-007	-6.6	0	0.56892
3.4145e-007	-6.4667	2	1.8839
4.6416e-007	-6.3333	4	5.3653
6.3096e-007	-6.2	28	13.143
8.577e-007	-6.0667	55	27.691
1.1659e-006	-5.9333	88	50.181
1.5849e-006	-5.8	52	78.214
2.1544e-006	-5.6667	60	104.85
2.9286e-006	-5.5333	107	120.9
3.9811e-006	-5.4	175	119.9
5.4117e-006	-5.2667	113	102.28
7.3564e-006	-5.1333	61	75.038
1e-005	-5	34	47.351
1.3594e-005	-4.8667	14	25.7
1.8478e-005	-4.7333	3	11.997
2.5119e-005	-4.6	2	4.8171
3.4145e-005	-4.4667	0	1.6636
4.6416e-005	-4.3333	0	0.49413
6.3096e-005	-4.2	0	0.12624
8.577e-005	-4.0667	0	0.027739
0.00011659	-3.9333	0	0.0052426
0.00015849	-3.8	0	0.00085223
0.00021544	-3.6667	0	0.00011915
0.00029286	-3.5333	0	1.4329e-005
0.00039811	-3.4	0	1.4821e-006
0.00054117	-3.2667	0	1.3185e-007
0.00073564	-3.1333	0	1.0089e-008
0.001	-3	0	6.6396e-010
0.0013594	-2.8667	0	3.7583e-011
0.0018478	-2.7333	0	1.8298e-012
0.0025119	-2.6	0	7.6624e-014
0.0034145	-2.4667	0	2.7598e-015
0.0046416	-2.3333	0	8.5493e-017
0.0063096	-2.2	0	2.2779e-018
0.008577	-2.0667	0	5.2203e-020
0.011659	-1.9333	0	1.029e-021
0.015849	-1.8	0	1.7445e-023
0.021544	-1.6667	0	2.5438e-025
0.029286	-1.5333	0	3.1904e-027
0.039811	-1.4	0	3.4416e-029
0.054117	-1.2667	0	3.1931e-031
0.073564	-1.1333	0	2.5482e-033
0.1	-1	0	1.749e-035
0.13594	-0.86667	0	1.0325e-037
0.18478	-0.73333	0	5.2429e-040
0.25119	-0.6	0	2.2897e-042
0.34145	-0.46667	0	8.601e-045
0.46416	-0.33333	0	2.7789e-047
0.63096	-0.2	0	7.722e-050
0.8577	-0.066667	0	1.8456e-052
1.1659	0.066667	0	3.7941e-055
1.5849	0.2	0	6.7086e-058
2.1544	0.33333	0	1.0202e-060
2.9286	0.46667	0	1.3345e-063
3.9811	0.6	0	1.5014e-066
5.4117	0.73333	0	1.4528e-069
7.3564	0.86667	0	1.2091e-072
10	1	0	8.6555e-076
13.594	1.1333	0	5.3292e-079
18.478	1.2667	0	2.8222e-082
25.119	1.4	0	1.2854e-085
34.145	1.5333	0	5.0359e-089
46.416	1.6667	0	1.6969e-092
63.096	1.8	0	4.9178e-096
85.77	1.9333	1	1.2259e-099
