J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	9.1019e-013
1.5849e-008	-7.8	0	1.5583e-011
2.1544e-008	-7.6667	0	2.3427e-010
2.9286e-008	-7.5333	0	3.0929e-009
3.9811e-008	-7.4	0	3.5857e-008
5.4117e-008	-7.2667	0	3.6505e-007
7.3564e-008	-7.1333	0	3.2635e-006
1e-007	-7	0	2.562e-005
1.3594e-007	-6.8667	0	0.00017662
1.8478e-007	-6.7333	2	0.0010692
2.5119e-007	-6.6	0	0.0056841
3.4145e-007	-6.4667	0	0.026535
4.6416e-007	-6.3333	0	0.10878
6.3096e-007	-6.2	0	0.39158
8.577e-007	-6.0667	1	1.2378
1.1659e-006	-5.9333	1	3.4362
1.5849e-006	-5.8	2	8.3763
2.1544e-006	-5.6667	29	17.93
2.9286e-006	-5.5333	65	33.705
3.9811e-006	-5.4	90	55.636
5.4117e-006	-5.2667	53	80.647
7.3564e-006	-5.1333	48	102.66
1e-005	-5	113	114.75
1.3594e-005	-4.8667	161	112.63
1.8478e-005	-4.7333	114	97.084
2.5119e-005	-4.6	57	73.485
3.4145e-005	-4.4667	42	48.844
4.6416e-005	-4.3333	14	28.509
6.3096e-005	-4.2	4	14.613
8.577e-005	-4.0667	2	6.5771
0.00011659	-3.9333	0	2.5996
0.00015849	-3.8	0	0.90227
0.00021544	-3.6667	0	0.275
0.00029286	-3.5333	0	0.073603
0.00039811	-3.4	0	0.017299
0.00054117	-3.2667	0	0.0035703
0.00073564	-3.1333	0	0.00064709
0.001	-3	0	0.00010299
0.0013594	-2.8667	0	1.4393e-005
0.0018478	-2.7333	0	1.7665e-006
0.0025119	-2.6	0	1.9038e-007
0.0034145	-2.4667	0	1.8017e-008
0.0046416	-2.3333	0	1.4973e-009
0.0063096	-2.2	0	1.0928e-010
0.008577	-2.0667	0	7.003e-012
0.011659	-1.9333	0	3.9411e-013
0.015849	-1.8	0	1.9476e-014
0.021544	-1.6667	0	8.4521e-016
0.029286	-1.5333	0	3.2209e-017
0.039811	-1.4	0	1.0779e-018
0.054117	-1.2667	0	3.1675e-020
0.073564	-1.1333	0	8.1738e-022
0.1	-1	0	1.8523e-023
0.13594	-0.86667	0	3.6859e-025
0.18478	-0.73333	0	6.4409e-027
0.25119	-0.6	0	9.8835e-029
0.34145	-0.46667	0	1.3318e-030
0.46416	-0.33333	0	1.5759e-032
0.63096	-0.2	0	1.6376e-034
0.8577	-0.066667	0	1.4942e-036
1.1659	0.066667	0	1.1973e-038
1.5849	0.2	0	8.4248e-041
2.1544	0.33333	0	5.2056e-043
2.9286	0.46667	0	2.8246e-045
3.9811	0.6	0	1.3458e-047
5.4117	0.73333	0	5.6312e-050
7.3564	0.86667	0	2.069e-052
10	1	0	6.6758e-055
13.594	1.1333	0	1.8915e-057
18.478	1.2667	0	4.7061e-060
25.119	1.4	0	1.0282e-062
34.145	1.5333	0	1.9728e-065
46.416	1.6667	0	3.3238e-068
63.096	1.8	0	4.9176e-071
85.77	1.9333	2	6.389e-074
