J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	1.1059e-013
1.5849e-008	-7.8	0	2.2933e-012
2.1544e-008	-7.6667	0	4.139e-011
2.9286e-008	-7.5333	0	6.5012e-010
3.9811e-008	-7.4	0	8.8873e-009
5.4117e-008	-7.2667	0	1.0574e-007
7.3564e-008	-7.1333	0	1.0948e-006
1e-007	-7	0	9.8663e-006
1.3594e-007	-6.8667	0	7.738e-005
1.8478e-007	-6.7333	0	0.00052818
2.5119e-007	-6.6	0	0.0031377
3.4145e-007	-6.4667	0	0.016222
4.6416e-007	-6.3333	0	0.072993
6.3096e-007	-6.2	0	0.28585
8.577e-007	-6.0667	0	0.97422
1.1659e-006	-5.9333	0	2.8897
1.5849e-006	-5.8	7	7.4598
2.1544e-006	-5.6667	19	16.76
2.9286e-006	-5.5333	58	32.772
3.9811e-006	-5.4	61	55.77
5.4117e-006	-5.2667	90	82.599
7.3564e-006	-5.1333	87	106.47
1e-005	-5	58	119.44
1.3594e-005	-4.8667	184	116.61
1.8478e-005	-4.7333	127	99.086
2.5119e-005	-4.6	41	73.275
3.4145e-005	-4.4667	40	47.16
4.6416e-005	-4.3333	22	26.416
6.3096e-005	-4.2	4	12.878
8.577e-005	-4.0667	0	5.4637
0.00011659	-3.9333	0	2.0175
0.00015849	-3.8	0	0.64834
0.00021544	-3.6667	0	0.18133
0.00029286	-3.5333	0	0.044138
0.00039811	-3.4	0	0.0093504
0.00054117	-3.2667	0	0.001724
0.00073564	-3.1333	0	0.00027663
0.001	-3	0	3.8631e-005
0.0013594	-2.8667	0	4.6952e-006
0.0018478	-2.7333	0	4.9664e-007
0.0025119	-2.6	0	4.572e-008
0.0034145	-2.4667	0	3.6631e-009
0.0046416	-2.3333	0	2.5543e-010
0.0063096	-2.2	0	1.5501e-011
0.008577	-2.0667	0	8.187e-013
0.011659	-1.9333	0	3.7632e-014
0.015849	-1.8	0	1.5055e-015
0.021544	-1.6667	0	5.2416e-017
0.029286	-1.5333	0	1.5883e-018
0.039811	-1.4	0	4.1886e-020
0.054117	-1.2667	0	9.6135e-022
0.073564	-1.1333	0	1.9203e-023
0.1	-1	0	3.3383e-025
0.13594	-0.86667	0	5.0509e-027
0.18478	-0.73333	0	6.6509e-029
0.25119	-0.6	0	7.622e-031
0.34145	-0.46667	0	7.602e-033
0.46416	-0.33333	0	6.5988e-035
0.63096	-0.2	0	4.9851e-037
0.8577	-0.066667	0	3.2776e-039
1.1659	0.066667	0	1.8755e-041
1.5849	0.2	0	9.3402e-044
2.1544	0.33333	0	4.0482e-046
2.9286	0.46667	0	1.527e-048
3.9811	0.6	0	5.0131e-051
5.4117	0.73333	0	1.4323e-053
7.3564	0.86667	0	3.5616e-056
10	1	0	7.7078e-059
13.594	1.1333	0	1.4517e-061
18.478	1.2667	0	2.3797e-064
25.119	1.4	0	3.3949e-067
34.145	1.5333	0	4.2151e-070
46.416	1.6667	0	4.5548e-073
63.096	1.8	0	4.2835e-076
85.77	1.9333	2	3.5059e-079
