J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	5.2553e-011
1.5849e-008	-7.8	0	8.8929e-010
2.1544e-008	-7.6667	0	1.2978e-008
2.9286e-008	-7.5333	0	1.6336e-007
3.9811e-008	-7.4	0	1.7734e-006
5.4117e-008	-7.2667	0	1.6603e-005
7.3564e-008	-7.1333	0	0.00013407
1e-007	-7	0	0.00093371
1.3594e-007	-6.8667	0	0.0056082
1.8478e-007	-6.7333	0	0.029052
2.5119e-007	-6.6	0	0.1298
3.4145e-007	-6.4667	0	0.50016
4.6416e-007	-6.3333	1	1.6622
6.3096e-007	-6.2	8	4.7642
8.577e-007	-6.0667	23	11.777
1.1659e-006	-5.9333	56	25.109
1.5849e-006	-5.8	71	46.169
2.1544e-006	-5.6667	73	73.218
2.9286e-006	-5.5333	65	100.14
3.9811e-006	-5.4	57	118.13
5.4117e-006	-5.2667	189	120.19
7.3564e-006	-5.1333	142	105.46
1e-005	-5	52	79.807
1.3594e-005	-4.8667	38	52.088
1.8478e-005	-4.7333	20	29.321
2.5119e-005	-4.6	2	14.235
3.4145e-005	-4.4667	1	5.9604
4.6416e-005	-4.3333	0	2.1525
6.3096e-005	-4.2	0	0.6704
8.577e-005	-4.0667	0	0.18008
0.00011659	-3.9333	0	0.04172
0.00015849	-3.8	0	0.008336
0.00021544	-3.6667	0	0.0014365
0.00029286	-3.5333	0	0.0002135
0.00039811	-3.4	0	2.7367e-005
0.00054117	-3.2667	0	3.0255e-006
0.00073564	-3.1333	0	2.8848e-007
0.001	-3	0	2.3722e-008
0.0013594	-2.8667	0	1.6825e-009
0.0018478	-2.7333	0	1.0291e-010
0.0025119	-2.6	0	5.4292e-012
0.0034145	-2.4667	0	2.4702e-013
0.0046416	-2.3333	0	9.6936e-015
0.0063096	-2.2	0	3.2807e-016
0.008577	-2.0667	0	9.5761e-018
0.011659	-1.9333	0	2.4107e-019
0.015849	-1.8	0	5.2342e-021
0.021544	-1.6667	0	9.8013e-023
0.029286	-1.5333	0	1.5829e-024
0.039811	-1.4	0	2.2049e-026
0.054117	-1.2667	0	2.6487e-028
0.073564	-1.1333	0	2.7443e-030
0.1	-1	0	2.4523e-032
0.13594	-0.86667	0	1.8899e-034
0.18478	-0.73333	0	1.2562e-036
0.25119	-0.6	0	7.2011e-039
0.34145	-0.46667	0	3.5603e-041
0.46416	-0.33333	0	1.5182e-043
0.63096	-0.2	0	5.5833e-046
0.8577	-0.066667	0	1.7709e-048
1.1659	0.066667	0	4.8444e-051
1.5849	0.2	0	1.143e-053
2.1544	0.33333	0	2.3257e-056
2.9286	0.46667	0	4.0815e-059
3.9811	0.6	0	6.1776e-062
5.4117	0.73333	0	8.0642e-065
7.3564	0.86667	0	9.0791e-068
10	1	0	8.8158e-071
13.594	1.1333	0	7.3828e-074
18.478	1.2667	0	5.3324e-077
25.119	1.4	0	3.3217e-080
34.145	1.5333	0	1.7846e-083
46.416	1.6667	0	8.2689e-087
63.096	1.8	0	3.3045e-090
85.77	1.9333	2	1.1389e-093
