J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	3.1988e-011
1.5849e-008	-7.8	0	4.965e-010
2.1544e-008	-7.6667	0	6.7232e-009
2.9286e-008	-7.5333	0	7.9428e-008
3.9811e-008	-7.4	0	8.1866e-007
5.4117e-008	-7.2667	0	7.3614e-006
7.3564e-008	-7.1333	0	5.775e-005
1e-007	-7	0	0.00039526
1.3594e-007	-6.8667	0	0.0023602
1.8478e-007	-6.7333	0	0.012295
2.5119e-007	-6.6	0	0.05588
3.4145e-007	-6.4667	0	0.22157
4.6416e-007	-6.3333	0	0.76648
6.3096e-007	-6.2	0	2.3133
8.577e-007	-6.0667	2	6.0909
1.1659e-006	-5.9333	27	13.992
1.5849e-006	-5.8	52	28.041
2.1544e-006	-5.6667	67	49.028
2.9286e-006	-5.5333	87	74.787
3.9811e-006	-5.4	64	99.528
5.4117e-006	-5.2667	40	115.56
7.3564e-006	-5.1333	203	117.05
1e-005	-5	128	103.44
1.3594e-005	-4.8667	59	79.753
1.8478e-005	-4.7333	36	53.645
2.5119e-005	-4.6	28	31.48
3.4145e-005	-4.4667	5	16.117
4.6416e-005	-4.3333	0	7.1989
6.3096e-005	-4.2	0	2.8053
8.577e-005	-4.0667	0	0.95373
0.00011659	-3.9333	0	0.28288
0.00015849	-3.8	0	0.0732
0.00021544	-3.6667	0	0.016526
0.00029286	-3.5333	0	0.0032549
0.00039811	-3.4	0	0.0005593
0.00054117	-3.2667	0	8.3846e-005
0.00073564	-3.1333	0	1.0966e-005
0.001	-3	0	1.2513e-006
0.0013594	-2.8667	0	1.2457e-007
0.0018478	-2.7333	0	1.0819e-008
0.0025119	-2.6	0	8.1975e-010
0.0034145	-2.4667	0	5.419e-011
0.0046416	-2.3333	0	3.1253e-012
0.0063096	-2.2	0	1.5725e-013
0.008577	-2.0667	0	6.9028e-015
0.011659	-1.9333	0	2.6436e-016
0.015849	-1.8	0	8.8327e-018
0.021544	-1.6667	0	2.5747e-019
0.029286	-1.5333	0	6.5478e-021
0.039811	-1.4	0	1.4528e-022
0.054117	-1.2667	0	2.812e-024
0.073564	-1.1333	0	4.7488e-026
0.1	-1	0	6.9965e-028
0.13594	-0.86667	0	8.9932e-030
0.18478	-0.73333	0	1.0085e-031
0.25119	-0.6	0	9.8667e-034
0.34145	-0.46667	0	8.4217e-036
0.46416	-0.33333	0	6.2713e-038
0.63096	-0.2	0	4.0743e-040
0.8577	-0.066667	0	2.3093e-042
1.1659	0.066667	0	1.1419e-044
1.5849	0.2	0	4.9264e-047
2.1544	0.33333	0	1.8542e-049
2.9286	0.46667	0	6.0884e-052
3.9811	0.6	0	1.7442e-054
5.4117	0.73333	0	4.3593e-057
7.3564	0.86667	0	9.5054e-060
10	1	0	1.8082e-062
13.594	1.1333	0	3.0011e-065
18.478	1.2667	0	4.3454e-068
25.119	1.4	0	5.4893e-071
34.145	1.5333	0	6.0497e-074
46.416	1.6667	0	5.8168e-077
63.096	1.8	0	4.8794e-080
85.77	1.9333	2	3.5709e-083
