voltage_spot_8_run_2_10	absJ_spot_8_run_2_10	J_spot_8_run_2_10	current_spot_8_run_2_10	time_spot_8_run_2_10	
0.000000E+0	3.463624E-9	3.463624E-9	1.343370E-14	0.000000E+0
5.000000E-2	1.038475E-6	1.038475E-6	4.027736E-12	7.031250E-1
1.000000E-1	2.255753E-6	2.255753E-6	8.748960E-12	1.406250E+0
1.500000E-1	4.193794E-6	4.193794E-6	1.626567E-11	2.109375E+0
2.000000E-1	7.371669E-6	7.371669E-6	2.859109E-11	2.812500E+0
2.500000E-1	9.767061E-6	9.767061E-6	3.788164E-11	3.515625E+0
3.000000E-1	1.237274E-5	1.237274E-5	4.798777E-11	4.218750E+0
3.500000E-1	1.671376E-5	1.671376E-5	6.482447E-11	4.921875E+0
4.000000E-1	2.411471E-5	2.411471E-5	9.352915E-11	5.625000E+0
4.500000E-1	1.707707E-5	1.707707E-5	6.623357E-11	6.907227E+0
5.000000E-1	1.263089E-5	1.263089E-5	4.898904E-11	8.494141E+0
5.000000E-1	1.590288E-5	1.590288E-5	6.167949E-11	9.668945E+0
4.500000E-1	1.097073E-5	1.097073E-5	4.255009E-11	1.037207E+1
4.000000E-1	9.570092E-6	9.570092E-6	3.711769E-11	1.107520E+1
3.500000E-1	7.939566E-6	7.939566E-6	3.079368E-11	1.177832E+1
3.000000E-1	5.283922E-6	5.283922E-6	2.049374E-11	1.248145E+1
2.500000E-1	4.012294E-6	4.012294E-6	1.556172E-11	1.318457E+1
2.000000E-1	3.326417E-6	3.326417E-6	1.290154E-11	1.388770E+1
1.500000E-1	1.418418E-6	1.418418E-6	5.501349E-12	1.459082E+1
1.000000E-1	7.680301E-7	7.680301E-7	2.978812E-12	1.529395E+1
5.000000E-2	2.711323E-7	2.711323E-7	1.051589E-12	1.599707E+1
0.000000E+0	4.191773E-8	-4.191773E-8	-1.625783E-13	1.670020E+1
-5.000000E-2	2.728785E-7	-2.728785E-7	-1.058362E-12	1.740430E+1
-1.000000E-1	5.693331E-7	-5.693331E-7	-2.208164E-12	1.810742E+1
-1.500000E-1	9.480704E-7	-9.480704E-7	-3.677100E-12	1.881055E+1
-2.000000E-1	1.526109E-6	-1.526109E-6	-5.919029E-12	1.951367E+1
-2.500000E-1	2.070850E-6	-2.070850E-6	-8.031811E-12	2.021680E+1
-3.000000E-1	2.985137E-6	-2.985137E-6	-1.157788E-11	2.091992E+1
-3.500000E-1	3.775193E-6	-3.775193E-6	-1.464212E-11	2.162305E+1
-4.000000E-1	1.727268E-5	-1.727268E-5	-6.699225E-11	2.232617E+1
-4.500000E-1	2.847970E-5	-2.847970E-5	-1.104588E-10	2.344141E+1
-5.000000E-1	3.259940E-5	-3.259940E-5	-1.264371E-10	2.380957E+1
-5.000000E-1	2.947032E-5	-2.947032E-5	-1.143009E-10	2.417773E+1
-4.500000E-1	2.567437E-5	-2.567437E-5	-9.957829E-11	2.535254E+1
-4.000000E-1	1.735548E-5	-1.735548E-5	-6.731339E-11	2.605566E+1
-3.500000E-1	1.344016E-5	-1.344016E-5	-5.212779E-11	2.675977E+1
-3.000000E-1	1.204632E-5	-1.204632E-5	-4.672178E-11	2.746289E+1
-2.500000E-1	1.043240E-5	-1.043240E-5	-4.046218E-11	2.816602E+1
-2.000000E-1	7.781147E-6	-7.781147E-6	-3.017925E-11	2.886914E+1
-1.500000E-1	1.571050E-6	-1.571050E-6	-6.093334E-12	2.957227E+1
-1.000000E-1	7.105938E-7	-7.105938E-7	-2.756045E-12	3.027539E+1
-5.000000E-2	2.965908E-7	-2.965908E-7	-1.150330E-12	3.097852E+1
0.000000E+0	3.713377E-8	3.713377E-8	1.440237E-13	3.168164E+1
0.000000E+0	1.674204E-8	1.674204E-8	6.493417E-14	3.238574E+1
5.000000E-2	4.182648E-7	4.182648E-7	1.622244E-12	3.308887E+1
1.000000E-1	1.038851E-6	1.038851E-6	4.029194E-12	3.379199E+1
1.500000E-1	1.732252E-6	1.732252E-6	6.718556E-12	3.449512E+1
2.000000E-1	2.722649E-6	2.722649E-6	1.055982E-11	3.519824E+1
2.500000E-1	3.683384E-6	3.683384E-6	1.428604E-11	3.590137E+1
3.000000E-1	4.772547E-6	4.772547E-6	1.851037E-11	3.660449E+1
3.500000E-1	6.173843E-6	6.173843E-6	2.394531E-11	3.730762E+1
4.000000E-1	8.231936E-6	8.231936E-6	3.192764E-11	3.801074E+1
4.500000E-1	1.018200E-5	1.018200E-5	3.949097E-11	3.871387E+1
5.000000E-1	1.282142E-5	1.282142E-5	4.972801E-11	3.941699E+1
5.000000E-1	1.289382E-5	1.289382E-5	5.000882E-11	4.012012E+1
4.500000E-1	1.070937E-5	1.070937E-5	4.153639E-11	4.082324E+1
4.000000E-1	7.366366E-6	7.366366E-6	2.857052E-11	4.152637E+1
3.500000E-1	6.374648E-6	6.374648E-6	2.472413E-11	4.222949E+1
3.000000E-1	5.026274E-6	5.026274E-6	1.949445E-11	4.293262E+1
2.500000E-1	3.777108E-6	3.777108E-6	1.464955E-11	4.363574E+1
2.000000E-1	2.832934E-6	2.832934E-6	1.098756E-11	4.433887E+1
1.500000E-1	1.822682E-6	1.822682E-6	7.069290E-12	4.504199E+1
1.000000E-1	1.088161E-6	1.088161E-6	4.220443E-12	4.574512E+1
5.000000E-2	3.808662E-7	3.808662E-7	1.477193E-12	4.644824E+1
0.000000E+0	3.623923E-8	-3.623923E-8	-1.405542E-13	4.715137E+1
-5.000000E-2	4.636856E-7	-4.636856E-7	-1.798409E-12	4.785547E+1
-1.000000E-1	1.095425E-6	-1.095425E-6	-4.248615E-12	4.855859E+1
-1.500000E-1	1.701412E-6	-1.701412E-6	-6.598944E-12	4.926172E+1
-2.000000E-1	2.517504E-6	-2.517504E-6	-9.764162E-12	4.996484E+1
-2.500000E-1	3.546834E-6	-3.546834E-6	-1.375643E-11	5.066797E+1
-3.000000E-1	4.664990E-6	-4.664990E-6	-1.809321E-11	5.137109E+1
-3.500000E-1	5.756242E-6	-5.756242E-6	-2.232564E-11	5.207422E+1
-4.000000E-1	7.325433E-6	-7.325433E-6	-2.841176E-11	5.277734E+1
-4.500000E-1	3.385287E-5	-3.385287E-5	-1.312987E-10	5.389258E+1
-5.000000E-1	5.189545E-5	-5.189545E-5	-2.012770E-10	5.426074E+1
