voltage_spot_8_run_1	absJ_spot_8_run_1	J_spot_8_run_1	current_spot_8_run_1	time_spot_8_run_1	
0.000000E+0	1.083098E-8	-1.083098E-8	-4.200806E-14	0.000000E+0
5.000000E-2	4.425747E-6	4.425747E-6	1.716530E-11	7.031250E-1
1.000000E-1	1.054986E-5	1.054986E-5	4.091774E-11	1.406250E+0
1.500000E-1	1.729094E-5	1.729094E-5	6.706306E-11	2.109375E+0
2.000000E-1	1.655358E-5	1.655358E-5	6.420320E-11	3.391602E+0
2.500000E-1	2.519377E-5	2.519377E-5	9.771427E-11	4.566406E+0
3.000000E-1	2.538770E-5	2.538770E-5	9.846645E-11	5.269531E+0
3.500000E-1	5.423372E-5	5.423372E-5	2.103460E-10	6.384766E+0
4.000000E-1	7.009755E-5	7.009755E-5	2.718740E-10	6.752930E+0
4.500000E-1	7.575655E-5	7.575655E-5	2.938225E-10	7.121094E+0
5.000000E-1	8.838357E-5	8.838357E-5	3.427965E-10	7.490234E+0
5.000000E-1	9.247689E-5	9.247689E-5	3.586725E-10	7.858398E+0
4.500000E-1	8.284758E-5	8.284758E-5	3.213251E-10	8.226563E+0
4.000000E-1	7.360031E-5	7.360031E-5	2.854595E-10	8.595703E+0
3.500000E-1	6.689505E-5	6.689505E-5	2.594531E-10	8.963867E+0
3.000000E-1	4.035401E-5	4.035401E-5	1.565134E-10	9.332031E+0
2.500000E-1	7.300403E-6	7.300403E-6	2.831468E-11	1.108691E+1
2.000000E-1	5.490403E-6	5.490403E-6	2.129458E-11	1.226074E+1
1.500000E-1	3.917967E-6	3.917967E-6	1.519587E-11	1.296387E+1
1.000000E-1	2.641177E-6	2.641177E-6	1.024383E-11	1.366699E+1
5.000000E-2	1.023494E-6	1.023494E-6	3.969630E-12	1.437012E+1
0.000000E+0	1.240893E-8	-1.240893E-8	-4.812817E-14	1.507324E+1
-5.000000E-2	9.373861E-7	-9.373861E-7	-3.635661E-12	1.577734E+1
-1.000000E-1	2.011056E-6	-2.011056E-6	-7.799900E-12	1.648047E+1
-1.500000E-1	3.043221E-6	-3.043221E-6	-1.180316E-11	1.718359E+1
-2.000000E-1	4.465574E-6	-4.465574E-6	-1.731977E-11	1.788672E+1
-2.500000E-1	6.356143E-6	-6.356143E-6	-2.465236E-11	1.858984E+1
-3.000000E-1	8.334134E-6	-8.334134E-6	-3.232402E-11	1.929297E+1
-3.500000E-1	1.063839E-5	-1.063839E-5	-4.126109E-11	1.999609E+1
-4.000000E-1	1.186331E-5	-1.186331E-5	-4.601197E-11	2.069922E+1
-4.500000E-1	1.691726E-5	-1.691726E-5	-6.561374E-11	2.214844E+1
-5.000000E-1	1.830982E-5	-1.830982E-5	-7.101482E-11	2.332324E+1
-5.000000E-1	2.034810E-5	-2.034810E-5	-7.892031E-11	2.402637E+1
-4.500000E-1	1.644635E-5	-1.644635E-5	-6.378731E-11	2.472949E+1
-4.000000E-1	1.365013E-5	-1.365013E-5	-5.294215E-11	2.543262E+1
-3.500000E-1	9.107749E-6	-9.107749E-6	-3.532449E-11	2.613574E+1
-3.000000E-1	7.326263E-6	-7.326263E-6	-2.841498E-11	2.683887E+1
-2.500000E-1	5.846813E-6	-5.846813E-6	-2.267692E-11	2.754199E+1
-2.000000E-1	4.631609E-6	-4.631609E-6	-1.796374E-11	2.824512E+1
-1.500000E-1	3.545326E-6	-3.545326E-6	-1.375058E-11	2.894824E+1
-1.000000E-1	2.155240E-6	-2.155240E-6	-8.359119E-12	2.965137E+1
-5.000000E-2	1.199953E-6	-1.199953E-6	-4.654027E-12	3.035449E+1
0.000000E+0	3.281498E-8	3.281498E-8	1.272732E-13	3.105762E+1
