voltage_spot_9_run_2_10	absJ_spot_9_run_2_10	J_spot_9_run_2_10	current_spot_9_run_2_10	time_spot_9_run_2_10	
0.000000E+0	1.023493E-8	1.023493E-8	5.716261E-14	0.000000E+0
5.000000E-2	6.586237E-6	6.586237E-6	3.678449E-11	7.031250E-1
1.000000E-1	1.604829E-5	1.604829E-5	8.963055E-11	1.406250E+0
1.500000E-1	5.437354E-5	5.437354E-5	3.036791E-10	2.520508E+0
2.000000E-1	8.656313E-5	8.656313E-5	4.834597E-10	2.889648E+0
2.500000E-1	1.504296E-4	1.504296E-4	8.401572E-10	3.257813E+0
3.000000E-1	1.908777E-4	1.908777E-4	1.066062E-9	4.740234E+0
3.500000E-1	2.388324E-4	2.388324E-4	1.333892E-9	5.108398E+0
4.000000E-1	3.342824E-4	3.342824E-4	1.866985E-9	5.475586E+0
4.500000E-1	3.051177E-4	3.051177E-4	1.704099E-9	5.843750E+0
5.000000E-1	4.276584E-4	4.276584E-4	2.388495E-9	6.211914E+0
5.000000E-1	3.492346E-4	3.492346E-4	1.950494E-9	6.579102E+0
4.500000E-1	4.087834E-4	4.087834E-4	2.283077E-9	6.947266E+0
4.000000E-1	2.505602E-4	2.505602E-4	1.399392E-9	8.434570E+0
3.500000E-1	1.387085E-4	1.387085E-4	7.746946E-10	9.175781E+0
3.000000E-1	1.171896E-4	1.171896E-4	6.545100E-10	9.543945E+0
2.500000E-1	7.553487E-5	7.553487E-5	4.218663E-10	9.912109E+0
2.000000E-1	4.187981E-5	4.187981E-5	2.339010E-10	1.028125E+1
1.500000E-1	2.445162E-5	2.445162E-5	1.365636E-10	1.064941E+1
1.000000E-1	1.272333E-5	1.272333E-5	7.106046E-11	1.182422E+1
5.000000E-2	5.739150E-6	5.739150E-6	3.205346E-11	1.252734E+1
0.000000E+0	7.189048E-8	7.189048E-8	4.015122E-13	1.323047E+1
-5.000000E-2	3.808336E-6	-3.808336E-6	-2.126976E-11	1.393457E+1
-1.000000E-1	7.822562E-6	-7.822562E-6	-4.368943E-11	1.463770E+1
-1.500000E-1	1.067057E-5	-1.067057E-5	-5.959572E-11	1.534082E+1
-2.000000E-1	1.751420E-5	-1.751420E-5	-9.781775E-11	1.604395E+1
-2.500000E-1	1.875737E-5	-1.875737E-5	-1.047609E-10	1.674707E+1
-3.000000E-1	1.845350E-5	-1.845350E-5	-1.030638E-10	1.786230E+1
-3.500000E-1	2.844333E-5	-2.844333E-5	-1.588575E-10	1.823047E+1
-4.000000E-1	3.192281E-5	-3.192281E-5	-1.782906E-10	1.859863E+1
-4.500000E-1	4.351194E-5	-4.351194E-5	-2.430165E-10	1.896777E+1
-5.000000E-1	6.258744E-5	-6.258744E-5	-3.495542E-10	1.933594E+1
-5.000000E-1	9.567221E-5	-9.567221E-5	-5.343344E-10	1.970410E+1
-4.500000E-1	5.962627E-5	-5.962627E-5	-3.330159E-10	2.007324E+1
-4.000000E-1	4.067855E-5	-4.067855E-5	-2.271919E-10	2.044141E+1
-3.500000E-1	2.471022E-5	-2.471022E-5	-1.380079E-10	2.080957E+1
-3.000000E-1	2.016935E-5	-2.016935E-5	-1.126469E-10	2.117871E+1
-2.500000E-1	1.601272E-5	-1.601272E-5	-8.943189E-11	2.235352E+1
-2.000000E-1	1.532425E-5	-1.532425E-5	-8.558673E-11	2.305664E+1
-1.500000E-1	1.101570E-5	-1.101570E-5	-6.152327E-11	2.375977E+1
-1.000000E-1	4.819295E-6	-4.819295E-6	-2.691602E-11	2.446289E+1
-5.000000E-2	2.718507E-6	-2.718507E-6	-1.518301E-11	2.516602E+1
0.000000E+0	3.263795E-8	-3.263795E-8	-1.822847E-13	2.586914E+1
0.000000E+0	5.369671E-9	-5.369671E-9	-2.998990E-14	2.657324E+1
5.000000E-2	4.178522E-6	4.178522E-6	2.333727E-11	2.727539E+1
1.000000E-1	9.710786E-6	9.710786E-6	5.423526E-11	2.797852E+1
1.500000E-1	1.122225E-5	1.122225E-5	6.267684E-11	2.868164E+1
2.000000E-1	1.797438E-5	1.797438E-5	1.003879E-10	2.979687E+1
2.500000E-1	4.771986E-5	4.771986E-5	2.665180E-10	3.016504E+1
3.000000E-1	5.895893E-5	5.895893E-5	3.292888E-10	3.053418E+1
3.500000E-1	5.351207E-5	5.351207E-5	2.988678E-10	3.090234E+1
4.000000E-1	8.408427E-5	8.408427E-5	4.696152E-10	3.127051E+1
4.500000E-1	1.341140E-4	1.341140E-4	7.490341E-10	3.163867E+1
5.000000E-1	1.870697E-4	1.870697E-4	1.044794E-9	3.200781E+1
5.000000E-1	4.076930E-4	4.076930E-4	2.276987E-9	3.312207E+1
4.500000E-1	2.819806E-4	2.819806E-4	1.574877E-9	3.349023E+1
4.000000E-1	1.382842E-4	1.382842E-4	7.723244E-10	3.497754E+1
3.500000E-1	1.473320E-4	1.473320E-4	8.228569E-10	3.571875E+1
3.000000E-1	8.902309E-5	8.902309E-5	4.971987E-10	3.608691E+1
2.500000E-1	6.593713E-5	6.593713E-5	3.682624E-10	3.645508E+1
2.000000E-1	4.536723E-5	4.536723E-5	2.533784E-10	3.682324E+1
1.500000E-1	2.469982E-5	2.469982E-5	1.379498E-10	3.719238E+1
1.000000E-1	1.336722E-5	1.336722E-5	7.465662E-11	3.836719E+1
5.000000E-2	6.024942E-6	6.024942E-6	3.364962E-11	3.907031E+1
0.000000E+0	4.954708E-8	4.954708E-8	2.767231E-13	3.977344E+1
-5.000000E-2	4.614325E-6	-4.614325E-6	-2.577125E-11	4.047656E+1
-1.000000E-1	1.161374E-5	-1.161374E-5	-6.486338E-11	4.117969E+1
-1.500000E-1	1.743489E-5	-1.743489E-5	-9.737477E-11	4.188281E+1
-2.000000E-1	3.441136E-5	-3.441136E-5	-1.921893E-10	4.299805E+1
-2.500000E-1	2.780362E-5	-2.780362E-5	-1.552847E-10	4.336621E+1
-3.000000E-1	6.154027E-5	-6.154027E-5	-3.437057E-10	4.373535E+1
-3.500000E-1	8.607654E-5	-8.607654E-5	-4.807421E-10	4.410352E+1
-4.000000E-1	9.534011E-5	-9.534011E-5	-5.324796E-10	4.447168E+1
-4.500000E-1	1.267423E-4	-1.267423E-4	-7.078625E-10	4.484082E+1
-5.000000E-1	1.238951E-4	-1.238951E-4	-6.919606E-10	4.520898E+1
-5.000000E-1	1.357206E-4	-1.357206E-4	-7.580069E-10	4.557715E+1
