voltage_spot_12_run_2	absJ_spot_12_run_2	J_spot_12_run_2	current_spot_12_run_2	time_spot_12_run_2	
0.000000E+0	5.136362E-7	-5.136362E-7	-1.992143E-12	0.000000E+0
5.000000E-2	1.207327E-4	1.207327E-4	4.682629E-10	1.115234E+0
1.000000E-1	2.658859E-4	2.658859E-4	1.031241E-9	1.483398E+0
1.500000E-1	4.801208E-4	4.801208E-4	1.862153E-9	2.598633E+0
2.000000E-1	7.486440E-4	7.486440E-4	2.903623E-9	2.965820E+0
2.500000E-1	1.096021E-3	1.096021E-3	4.250928E-9	3.333984E+0
3.000000E-1	1.521004E-3	1.521004E-3	5.899230E-9	3.701172E+0
3.500000E-1	2.060685E-3	2.060685E-3	7.992388E-9	4.069336E+0
4.000000E-1	2.571837E-3	2.571837E-3	9.974893E-9	4.437500E+0
4.500000E-1	3.373208E-3	3.373208E-3	1.308302E-8	5.551758E+0
5.000000E-1	3.846455E-3	3.846455E-3	1.491851E-8	5.918945E+0
5.000000E-1	3.941055E-3	3.941055E-3	1.528542E-8	6.287109E+0
4.500000E-1	3.208694E-3	3.208694E-3	1.244495E-8	6.655273E+0
4.000000E-1	2.687422E-3	2.687422E-3	1.042319E-8	7.022461E+0
3.500000E-1	2.126703E-3	2.126703E-3	8.248438E-9	7.763672E+0
3.000000E-1	1.591262E-3	1.591262E-3	6.171726E-9	8.131836E+0
2.500000E-1	1.167740E-3	1.167740E-3	4.529091E-9	8.499023E+0
2.000000E-1	8.241352E-4	8.241352E-4	3.196416E-9	8.867188E+0
1.500000E-1	5.210053E-4	5.210053E-4	2.020724E-9	9.235352E+0
1.000000E-1	2.964861E-4	2.964861E-4	1.149924E-9	9.602539E+0
5.000000E-2	1.280185E-4	1.280185E-4	4.965209E-10	1.034375E+1
0.000000E+0	4.014584E-7	-4.014584E-7	-1.557060E-12	1.151855E+1
-5.000000E-2	1.221054E-4	-1.221054E-4	-4.735871E-10	1.263379E+1
-1.000000E-1	2.727850E-4	-2.727850E-4	-1.057999E-9	1.374902E+1
-1.500000E-1	4.698766E-4	-4.698766E-4	-1.822421E-9	1.411621E+1
-2.000000E-1	7.305092E-4	-7.305092E-4	-2.833287E-9	1.448438E+1
-2.500000E-1	1.084469E-3	-1.084469E-3	-4.206123E-9	1.485254E+1
-3.000000E-1	1.441827E-3	-1.441827E-3	-5.592140E-9	1.521973E+1
-3.500000E-1	1.805059E-3	-1.805059E-3	-7.000937E-9	1.558789E+1
-4.000000E-1	2.329320E-3	-2.329320E-3	-9.034290E-9	1.595508E+1
-4.500000E-1	2.812725E-3	-2.812725E-3	-1.090918E-8	1.706934E+1
-5.000000E-1	3.206325E-3	-3.206325E-3	-1.243576E-8	1.743750E+1
-5.000000E-1	3.285938E-3	-3.285938E-3	-1.274454E-8	1.780469E+1
-4.500000E-1	2.782061E-3	-2.782061E-3	-1.079025E-8	1.817285E+1
-4.000000E-1	2.379320E-3	-2.379320E-3	-9.228216E-9	1.891406E+1
-3.500000E-1	1.923959E-3	-1.923959E-3	-7.462093E-9	1.928125E+1
-3.000000E-1	1.473391E-3	-1.473391E-3	-5.714561E-9	1.964941E+1
-2.500000E-1	1.077423E-3	-1.077423E-3	-4.178794E-9	2.001758E+1
-2.000000E-1	7.515225E-4	-7.515225E-4	-2.914787E-9	2.038477E+1
-1.500000E-1	4.581456E-4	-4.581456E-4	-1.776922E-9	2.075293E+1
-1.000000E-1	2.646460E-4	-2.646460E-4	-1.026432E-9	2.112012E+1
-5.000000E-2	1.139479E-4	-1.139479E-4	-4.419479E-10	2.186133E+1
0.000000E+0	4.086003E-7	-4.086003E-7	-1.584760E-12	2.303613E+1
