voltage_spot_1_run_2_10	absJ_spot_1_run_2_10	J_spot_1_run_2_10	current_spot_1_run_2_10	time_spot_1_run_2_10	
0.000000E+0	1.428387E-8	-1.428387E-8	-5.540013E-14	0.000000E+0
5.000000E-2	7.829028E-6	7.829028E-6	3.036496E-11	7.031250E-1
1.000000E-1	1.734315E-5	1.734315E-5	6.726556E-11	1.406250E+0
1.500000E-1	8.526098E-6	8.526098E-6	3.306855E-11	2.521484E+0
2.000000E-1	1.219090E-5	1.219090E-5	4.728253E-11	3.696289E+0
2.500000E-1	1.764362E-5	1.764362E-5	6.843093E-11	4.399414E+0
3.000000E-1	2.381696E-5	2.381696E-5	9.237429E-11	5.102539E+0
3.500000E-1	2.664864E-5	2.664864E-5	1.033570E-10	6.384766E+0
4.000000E-1	3.353301E-5	3.353301E-5	1.300581E-10	6.752930E+0
4.500000E-1	4.108189E-5	4.108189E-5	1.593365E-10	7.121094E+0
5.000000E-1	5.535304E-5	5.535304E-5	2.146873E-10	7.489258E+0
5.000000E-1	5.451120E-5	5.451120E-5	2.114222E-10	7.858398E+0
4.500000E-1	4.343810E-5	4.343810E-5	1.684751E-10	8.226563E+0
4.000000E-1	3.489047E-5	3.489047E-5	1.353230E-10	8.594727E+0
3.500000E-1	2.588110E-5	2.588110E-5	1.003801E-10	9.769531E+0
3.000000E-1	2.122868E-5	2.122868E-5	8.233564E-11	1.047266E+1
2.500000E-1	1.900010E-5	1.900010E-5	7.369206E-11	1.117578E+1
2.000000E-1	1.823238E-5	1.823238E-5	7.071444E-11	1.187891E+1
1.500000E-1	4.776750E-5	4.776750E-5	1.852667E-10	1.299414E+1
1.000000E-1	2.123871E-5	2.123871E-5	8.237453E-11	1.416895E+1
5.000000E-2	4.107800E-6	4.107800E-6	1.593214E-11	1.545117E+1
0.000000E+0	8.097652E-8	8.097652E-8	3.140682E-13	1.662598E+1
-5.000000E-2	4.227307E-6	-4.227307E-6	-1.639565E-11	1.733008E+1
-1.000000E-1	9.154540E-6	-9.154540E-6	-3.550597E-11	1.803320E+1
-1.500000E-1	1.692668E-5	-1.692668E-5	-6.565029E-11	1.873633E+1
-2.000000E-1	2.450661E-5	-2.450661E-5	-9.504911E-11	1.943945E+1
-2.500000E-1	1.585619E-5	-1.585619E-5	-6.149840E-11	2.014258E+1
-3.000000E-1	2.619890E-5	-2.619890E-5	-1.016127E-10	2.125781E+1
-3.500000E-1	3.906006E-5	-3.906006E-5	-1.514948E-10	2.162598E+1
-4.000000E-1	5.147934E-5	-5.147934E-5	-1.996631E-10	2.199414E+1
-4.500000E-1	5.332404E-5	-5.332404E-5	-2.068178E-10	2.236328E+1
-5.000000E-1	7.175808E-5	-7.175808E-5	-2.783144E-10	2.273145E+1
-5.000000E-1	7.084853E-5	-7.084853E-5	-2.747867E-10	2.309961E+1
-4.500000E-1	5.526020E-5	-5.526020E-5	-2.143272E-10	2.346875E+1
-4.000000E-1	4.128645E-5	-4.128645E-5	-1.601299E-10	2.383691E+1
-3.500000E-1	3.094049E-5	-3.094049E-5	-1.200030E-10	2.420508E+1
-3.000000E-1	2.169117E-5	-2.169117E-5	-8.412940E-11	2.537988E+1
-2.500000E-1	2.201313E-5	-2.201313E-5	-8.537815E-11	2.608301E+1
-2.000000E-1	1.376214E-5	-1.376214E-5	-5.337661E-11	2.678613E+1
-1.500000E-1	9.585028E-6	-9.585028E-6	-3.717562E-11	2.749023E+1
-1.000000E-1	5.652040E-6	-5.652040E-6	-2.192149E-11	2.819336E+1
-5.000000E-2	2.822713E-6	-2.822713E-6	-1.094792E-11	2.889648E+1
0.000000E+0	3.695845E-8	-3.695845E-8	-1.433437E-13	2.959961E+1
0.000000E+0	8.616122E-9	-8.616122E-9	-3.341771E-14	3.030273E+1
5.000000E-2	3.390086E-6	3.390086E-6	1.314848E-11	3.100586E+1
1.000000E-1	6.431125E-6	6.431125E-6	2.494318E-11	3.170898E+1
1.500000E-1	1.227537E-5	1.227537E-5	4.761014E-11	3.241211E+1
2.000000E-1	1.288688E-5	1.288688E-5	4.998190E-11	3.311523E+1
2.500000E-1	1.579412E-5	1.579412E-5	6.125764E-11	3.381836E+1
3.000000E-1	2.201662E-5	2.201662E-5	8.539165E-11	3.452148E+1
3.500000E-1	2.552943E-5	2.552943E-5	9.901613E-11	3.563672E+1
4.000000E-1	3.207686E-5	3.207686E-5	1.244104E-10	3.600488E+1
4.500000E-1	3.881648E-5	3.881648E-5	1.505501E-10	3.637305E+1
5.000000E-1	4.605633E-5	4.605633E-5	1.786299E-10	3.674219E+1
5.000000E-1	4.478586E-5	4.478586E-5	1.737024E-10	3.711035E+1
4.500000E-1	4.158961E-5	4.158961E-5	1.613057E-10	3.747852E+1
4.000000E-1	3.612078E-5	3.612078E-5	1.400948E-10	3.784668E+1
3.500000E-1	2.922365E-5	2.922365E-5	1.133442E-10	3.821582E+1
3.000000E-1	1.836743E-5	1.836743E-5	7.123824E-11	3.980273E+1
2.500000E-1	1.395365E-5	1.395365E-5	5.411938E-11	4.097754E+1
2.000000E-1	1.011394E-5	1.011394E-5	3.922700E-11	4.168066E+1
1.500000E-1	7.323319E-6	7.323319E-6	2.840356E-11	4.238379E+1
1.000000E-1	4.299116E-6	4.299116E-6	1.667416E-11	4.308691E+1
5.000000E-2	2.050988E-6	2.050988E-6	7.954776E-12	4.379004E+1
0.000000E+0	4.762484E-8	4.762484E-8	1.847134E-13	4.449316E+1
-5.000000E-2	2.042658E-6	-2.042658E-6	-7.922468E-12	4.519629E+1
-1.000000E-1	3.772859E-6	-3.772859E-6	-1.463307E-11	4.589941E+1
-1.500000E-1	5.773352E-6	-5.773352E-6	-2.239200E-11	4.660254E+1
-2.000000E-1	7.732708E-6	-7.732708E-6	-2.999138E-11	4.730664E+1
-2.500000E-1	9.754384E-6	-9.754384E-6	-3.783247E-11	4.800977E+1
-3.000000E-1	1.271084E-5	-1.271084E-5	-4.929912E-11	4.871289E+1
-3.500000E-1	1.508717E-5	-1.508717E-5	-5.851575E-11	4.941602E+1
-4.000000E-1	1.913842E-5	-1.913842E-5	-7.422855E-11	5.011914E+1
-4.500000E-1	1.818210E-5	-1.818210E-5	-7.051944E-11	5.082227E+1
-5.000000E-1	2.668675E-5	-2.668675E-5	-1.035048E-10	5.152539E+1
-5.000000E-1	2.245531E-5	-2.245531E-5	-8.709312E-11	5.222852E+1
-4.500000E-1	2.079142E-5	-2.079142E-5	-8.063974E-11	5.293164E+1
-4.000000E-1	1.805350E-5	-1.805350E-5	-7.002067E-11	5.363477E+1
-3.500000E-1	1.504757E-5	-1.504757E-5	-5.836215E-11	5.433789E+1
-3.000000E-1	1.292318E-5	-1.292318E-5	-5.012267E-11	5.504102E+1
-2.500000E-1	1.139838E-5	-1.139838E-5	-4.420871E-11	5.574414E+1
-2.000000E-1	8.457613E-6	-8.457613E-6	-3.280293E-11	5.644727E+1
-1.500000E-1	6.618695E-6	-6.618695E-6	-2.567067E-11	5.715039E+1
-1.000000E-1	3.986985E-6	-3.986985E-6	-1.546356E-11	5.785352E+1
-5.000000E-2	2.109193E-6	-2.109193E-6	-8.180526E-12	5.855664E+1
0.000000E+0	9.789748E-9	-9.789748E-9	-3.796963E-14	5.925977E+1
0.000000E+0	2.136140E-9	2.136140E-9	8.285039E-15	5.996387E+1
5.000000E-2	2.224284E-6	2.224284E-6	8.626905E-12	6.066699E+1
1.000000E-1	4.404589E-6	4.404589E-6	1.708324E-11	6.137012E+1
1.500000E-1	7.257873E-6	7.257873E-6	2.814973E-11	6.207324E+1
2.000000E-1	1.036939E-5	1.036939E-5	4.021776E-11	6.277637E+1
2.500000E-1	1.323028E-5	1.323028E-5	5.131376E-11	6.347949E+1
3.000000E-1	1.737024E-5	1.737024E-5	6.737066E-11	6.418262E+1
3.500000E-1	2.191130E-5	2.191130E-5	8.498317E-11	6.488574E+1
4.000000E-1	2.664750E-5	2.664750E-5	1.033526E-10	6.558887E+1
4.500000E-1	7.937926E-5	7.937926E-5	3.078732E-10	6.670410E+1
5.000000E-1	9.202259E-5	9.202259E-5	3.569105E-10	6.707227E+1
5.000000E-1	1.005484E-4	1.005484E-4	3.899779E-10	6.744141E+1
4.500000E-1	6.374413E-5	6.374413E-5	2.472322E-10	6.780957E+1
4.000000E-1	4.882288E-5	4.882288E-5	1.893600E-10	6.817773E+1
3.500000E-1	3.535031E-5	3.535031E-5	1.371065E-10	6.854590E+1
3.000000E-1	2.779581E-5	2.779581E-5	1.078063E-10	6.891504E+1
2.500000E-1	1.686553E-5	1.686553E-5	6.541312E-11	7.120312E+1
2.000000E-1	1.118445E-5	1.118445E-5	4.337899E-11	7.237793E+1
1.500000E-1	7.878392E-6	7.878392E-6	3.055642E-11	7.308105E+1
1.000000E-1	4.642503E-6	4.642503E-6	1.800599E-11	7.378418E+1
5.000000E-2	2.171406E-6	2.171406E-6	8.421819E-12	7.448730E+1
0.000000E+0	4.270133E-8	4.270133E-8	1.656175E-13	7.519043E+1
-5.000000E-2	1.919173E-6	-1.919173E-6	-7.443532E-12	7.589453E+1
-1.000000E-1	4.003504E-6	-4.003504E-6	-1.552763E-11	7.659766E+1
-1.500000E-1	5.811926E-6	-5.811926E-6	-2.254161E-11	7.730078E+1
-2.000000E-1	8.965119E-6	-8.965119E-6	-3.477130E-11	7.800391E+1
-2.500000E-1	1.147190E-5	-1.147190E-5	-4.449387E-11	7.870703E+1
-3.000000E-1	1.018329E-5	-1.018329E-5	-3.949598E-11	7.941016E+1
-3.500000E-1	1.214623E-5	-1.214623E-5	-4.710926E-11	8.011328E+1
-4.000000E-1	1.394160E-5	-1.394160E-5	-5.407262E-11	8.081641E+1
-4.500000E-1	2.196363E-5	-2.196363E-5	-8.518616E-11	8.151953E+1
-5.000000E-1	2.568316E-5	-2.568316E-5	-9.961239E-11	8.222266E+1
-5.000000E-1	3.210161E-5	-3.210161E-5	-1.245064E-10	8.333789E+1
-4.500000E-1	2.704797E-5	-2.704797E-5	-1.049058E-10	8.370605E+1
-4.000000E-1	2.345862E-5	-2.345862E-5	-9.098447E-11	8.488184E+1
-3.500000E-1	1.910197E-5	-1.910197E-5	-7.408717E-11	8.558496E+1
-3.000000E-1	1.412760E-5	-1.412760E-5	-5.479403E-11	8.628809E+1
-2.500000E-1	1.100403E-5	-1.100403E-5	-4.267924E-11	8.699121E+1
-2.000000E-1	9.012787E-6	-9.012787E-6	-3.495618E-11	8.769434E+1
-1.500000E-1	6.408977E-6	-6.408977E-6	-2.485728E-11	8.839746E+1
-1.000000E-1	4.390664E-6	-4.390664E-6	-1.702923E-11	8.910059E+1
-5.000000E-2	2.354824E-6	-2.354824E-6	-9.133208E-12	8.980371E+1
0.000000E+0	9.768279E-9	-9.768279E-9	-3.788636E-14	9.050684E+1
0.000000E+0	6.129326E-9	6.129326E-9	2.377265E-14	9.120996E+1
5.000000E-2	2.366310E-6	2.366310E-6	9.177756E-12	9.191309E+1
1.000000E-1	5.171048E-6	5.171048E-6	2.005596E-11	9.261621E+1
1.500000E-1	7.119227E-6	7.119227E-6	2.761199E-11	9.331934E+1
2.000000E-1	1.040276E-5	1.040276E-5	4.034721E-11	9.402246E+1
2.500000E-1	1.464976E-5	1.464976E-5	5.681924E-11	9.472559E+1
3.000000E-1	2.149876E-5	2.149876E-5	8.338315E-11	9.542871E+1
3.500000E-1	3.072879E-5	3.072879E-5	1.191819E-10	9.654395E+1
4.000000E-1	3.990595E-5	3.990595E-5	1.547756E-10	9.691211E+1
4.500000E-1	4.834571E-5	4.834571E-5	1.875093E-10	9.728027E+1
5.000000E-1	5.404040E-5	5.404040E-5	2.095962E-10	9.764844E+1
5.000000E-1	5.781242E-5	5.781242E-5	2.242260E-10	9.801758E+1
4.500000E-1	4.478068E-5	4.478068E-5	1.736823E-10	9.838574E+1
4.000000E-1	3.240910E-5	3.240910E-5	1.256990E-10	9.875391E+1
3.500000E-1	2.428887E-5	2.428887E-5	9.420460E-11	9.992871E+1
