voltage_5_1_500mv_500ms	absJ_5_1_500mv_500ms	J_5_1_500mv_500ms	current_5_1_500mv_500ms	time_5_1_500mv_500ms	
0.000000E+0	2.060561E-7	2.060561E-7	3.916034E-13	0.000000E+0
5.000000E-2	8.082255E-5	8.082255E-5	1.536008E-10	2.013672E+0
1.000000E-1	2.282205E-4	2.282205E-4	4.337262E-10	2.681641E+0
1.500000E-1	4.492725E-4	4.492725E-4	8.538288E-10	3.348633E+0
2.000000E-1	8.147423E-4	8.147423E-4	1.548393E-9	5.362305E+0
2.500000E-1	1.430594E-3	1.430594E-3	2.718801E-9	6.029297E+0
3.000000E-1	2.293221E-3	2.293221E-3	4.358196E-9	6.696289E+0
3.500000E-1	2.481436E-3	2.481436E-3	4.715893E-9	7.363281E+0
4.000000E-1	2.810603E-3	2.810603E-3	5.341466E-9	8.031250E+0
4.500000E-1	3.097068E-3	3.097068E-3	5.885884E-9	8.698242E+0
5.000000E-1	2.822987E-3	2.822987E-3	5.365001E-9	9.365234E+0
5.000000E-1	4.434030E-3	4.434030E-3	8.426738E-9	1.003223E+1
4.500000E-1	3.025623E-3	3.025623E-3	5.750104E-9	1.070020E+1
4.000000E-1	2.181518E-3	2.181518E-3	4.145909E-9	1.136719E+1
3.500000E-1	1.329324E-3	1.329324E-3	2.526340E-9	1.203418E+1
3.000000E-1	1.434567E-3	1.434567E-3	2.726351E-9	1.270215E+1
2.500000E-1	9.529292E-4	9.529292E-4	1.811013E-9	1.336914E+1
2.000000E-1	9.160472E-4	9.160472E-4	1.740920E-9	1.403613E+1
1.500000E-1	3.910309E-4	3.910309E-4	7.431423E-10	1.537598E+1
1.000000E-1	1.937638E-4	1.937638E-4	3.682423E-10	1.604395E+1
5.000000E-2	8.408190E-5	8.408190E-5	1.597951E-10	1.671191E+1
0.000000E+0	1.143101E-7	-1.143101E-7	-2.172429E-13	1.848535E+1
-5.000000E-2	1.114755E-4	-1.114755E-4	-2.118558E-10	2.050000E+1
-1.000000E-1	1.858330E-4	-1.858330E-4	-3.531699E-10	2.116699E+1
-1.500000E-1	5.106131E-4	-5.106131E-4	-9.704048E-10	2.183496E+1
-2.000000E-1	8.041918E-4	-8.041918E-4	-1.528342E-9	2.384863E+1
-2.500000E-1	1.144331E-3	-1.144331E-3	-2.174766E-9	2.451563E+1
-3.000000E-1	2.076374E-3	-2.076374E-3	-3.946085E-9	2.518262E+1
-3.500000E-1	2.970994E-3	-2.970994E-3	-5.646284E-9	2.584961E+1
-4.000000E-1	3.065850E-3	-3.065850E-3	-5.826554E-9	2.651758E+1
-4.500000E-1	4.283385E-3	-4.283385E-3	-8.140444E-9	2.718457E+1
-5.000000E-1	4.457560E-3	-4.457560E-3	-8.471457E-9	2.785156E+1
-5.000000E-1	6.032967E-3	-6.032967E-3	-1.146547E-8	3.053125E+1
-4.500000E-1	4.253611E-3	-4.253611E-3	-8.083859E-9	3.321582E+1
-4.000000E-1	4.262941E-3	-4.262941E-3	-8.101590E-9	3.455566E+1
-3.500000E-1	3.219574E-3	-3.219574E-3	-6.118703E-9	3.522266E+1
-3.000000E-1	3.430606E-3	-3.430606E-3	-6.519763E-9	3.588965E+1
-2.500000E-1	1.975563E-3	-1.975563E-3	-3.754498E-9	3.655664E+1
-2.000000E-1	1.533224E-3	-1.533224E-3	-2.913846E-9	3.722461E+1
-1.500000E-1	8.331920E-4	-8.331920E-4	-1.583456E-9	3.789160E+1
-1.000000E-1	3.810711E-4	-3.810711E-4	-7.242141E-10	3.923145E+1
-5.000000E-2	2.441335E-4	-2.441335E-4	-4.639683E-10	3.989941E+1
0.000000E+0	7.588035E-7	-7.588035E-7	-1.442083E-12	4.167285E+1
