voltage_run_5_spot_3_10	absJ_run_5_spot_3_10	J_run_5_spot_3_10	current_run_5_spot_3_10	time_run_5_spot_3_10	
-4.000000E-1	8.213246E-1	-8.213246E-1	-1.032107E-5	1.544072E+2
-4.500000E-1	8.121478E-1	-8.121478E-1	-1.020575E-5	1.555215E+2
-5.000000E-1	8.813308E-1	-8.813308E-1	-1.107513E-5	1.558896E+2
-5.000000E-1	8.521967E-1	-8.521967E-1	-1.070902E-5	1.562568E+2
-4.500000E-1	7.258062E-1	-7.258062E-1	-9.120750E-6	1.570049E+2
-4.000000E-1	6.289203E-1	-6.289203E-1	-7.903246E-6	1.573721E+2
-3.500000E-1	5.445703E-1	-5.445703E-1	-6.843272E-6	1.577402E+2
-3.000000E-1	4.655625E-1	-4.655625E-1	-5.850431E-6	1.581084E+2
-2.500000E-1	3.913593E-1	-3.913593E-1	-4.917966E-6	1.584756E+2
-2.000000E-1	3.189984E-1	-3.189984E-1	-4.008652E-6	1.588438E+2
-1.500000E-1	2.453737E-1	-2.453737E-1	-3.083457E-6	1.592109E+2
-1.000000E-1	1.698714E-1	-1.698714E-1	-2.134667E-6	1.595791E+2
-5.000000E-2	8.851387E-2	-8.851387E-2	-1.112298E-6	1.599473E+2
0.000000E+0	1.839698E-4	-1.839698E-4	-2.311833E-9	1.606875E+2
0.000000E+0	1.897974E-4	-1.897974E-4	-2.385065E-9	1.610566E+2
5.000000E-2	1.059305E-1	1.059305E-1	1.331162E-6	1.617969E+2
1.000000E-1	2.262409E-1	2.262409E-1	2.843027E-6	1.621650E+2
1.500000E-1	3.656144E-1	3.656144E-1	4.594446E-6	1.625332E+2
2.000000E-1	5.247646E-1	5.247646E-1	6.594387E-6	1.629004E+2
2.500000E-1	6.983990E-1	6.983990E-1	8.776341E-6	1.632686E+2
3.000000E-1	9.207090E-1	9.207090E-1	1.156997E-5	1.643828E+2
3.500000E-1	1.127397E+0	1.127397E+0	1.416729E-5	1.647510E+2
4.000000E-1	1.367941E+0	1.367941E+0	1.719006E-5	1.651182E+2
4.500000E-1	1.651875E+0	1.651875E+0	2.075807E-5	1.654863E+2
5.000000E-1	2.007880E+0	2.007880E+0	2.523176E-5	1.658545E+2
5.000000E-1	2.061015E+0	2.061015E+0	2.589948E-5	1.662217E+2
4.500000E-1	1.793901E+0	1.793901E+0	2.254282E-5	1.665898E+2
4.000000E-1	1.526690E+0	1.526690E+0	1.918495E-5	1.669570E+2
3.500000E-1	1.288665E+0	1.288665E+0	1.619384E-5	1.673252E+2
3.000000E-1	1.057842E+0	1.057842E+0	1.329323E-5	1.676934E+2
2.500000E-1	8.445780E-1	8.445780E-1	1.061328E-5	1.680605E+2
2.000000E-1	6.489449E-1	6.489449E-1	8.154882E-6	1.688086E+2
1.500000E-1	4.672395E-1	4.672395E-1	5.871505E-6	1.691758E+2
1.000000E-1	3.010842E-1	3.010842E-1	3.783535E-6	1.695439E+2
5.000000E-2	1.456781E-1	1.456781E-1	1.830645E-6	1.699111E+2
0.000000E+0	1.798853E-4	-1.798853E-4	-2.260505E-9	1.706523E+2
-5.000000E-2	1.403089E-1	-1.403089E-1	-1.763173E-6	1.713945E+2
-1.000000E-1	2.764334E-1	-2.764334E-1	-3.473765E-6	1.717617E+2
-1.500000E-1	4.065735E-1	-4.065735E-1	-5.109153E-6	1.721299E+2
-2.000000E-1	5.327624E-1	-5.327624E-1	-6.694890E-6	1.724971E+2
-2.500000E-1	6.503269E-1	-6.503269E-1	-8.172249E-6	1.728652E+2
-3.000000E-1	7.571472E-1	-7.571472E-1	-9.514592E-6	1.732334E+2
-3.500000E-1	8.072546E-1	-8.072546E-1	-1.014426E-5	1.743477E+2
-4.000000E-1	8.977421E-1	-8.977421E-1	-1.128136E-5	1.747158E+2
-4.500000E-1	9.763360E-1	-9.763360E-1	-1.226900E-5	1.750830E+2
-5.000000E-1	1.049528E+0	-1.049528E+0	-1.318876E-5	1.754512E+2
-5.000000E-1	9.975864E-1	-9.975864E-1	-1.253604E-5	1.758184E+2
-4.500000E-1	8.579120E-1	-8.579120E-1	-1.078084E-5	1.761865E+2
-4.000000E-1	7.396314E-1	-7.396314E-1	-9.294482E-6	1.769336E+2
-3.500000E-1	6.394835E-1	-6.394835E-1	-8.035987E-6	1.773018E+2
-3.000000E-1	5.480004E-1	-5.480004E-1	-6.886376E-6	1.776699E+2
-2.500000E-1	4.618640E-1	-4.618640E-1	-5.803954E-6	1.780371E+2
-2.000000E-1	3.751783E-1	-3.751783E-1	-4.714630E-6	1.784053E+2
-1.500000E-1	2.899868E-1	-2.899868E-1	-3.644081E-6	1.787725E+2
-1.000000E-1	1.995073E-1	-1.995073E-1	-2.507083E-6	1.791406E+2
-5.000000E-2	1.041706E-1	-1.041706E-1	-1.309047E-6	1.795088E+2
0.000000E+0	1.778209E-4	-1.778209E-4	-2.234563E-9	1.802490E+2
0.000000E+0	1.886974E-4	-1.886974E-4	-2.371241E-9	1.806182E+2
5.000000E-2	1.232239E-1	1.232239E-1	1.548477E-6	1.813584E+2
1.000000E-1	2.636947E-1	2.636947E-1	3.313685E-6	1.817266E+2
1.500000E-1	4.225047E-1	4.225047E-1	5.309351E-6	1.820947E+2
2.000000E-1	6.032900E-1	6.032900E-1	7.581166E-6	1.824619E+2
2.500000E-1	8.063529E-1	8.063529E-1	1.013293E-5	1.828301E+2
3.000000E-1	1.053332E+0	1.053332E+0	1.323656E-5	1.839443E+2
3.500000E-1	1.295777E+0	1.295777E+0	1.628321E-5	1.843125E+2
4.000000E-1	1.572119E+0	1.572119E+0	1.975583E-5	1.846797E+2
4.500000E-1	1.895975E+0	1.895975E+0	2.382552E-5	1.850479E+2
5.000000E-1	2.269947E+0	2.269947E+0	2.852499E-5	1.854160E+2
5.000000E-1	2.325528E+0	2.325528E+0	2.922345E-5	1.857832E+2
4.500000E-1	2.016606E+0	2.016606E+0	2.534142E-5	1.861514E+2
4.000000E-1	1.718648E+0	1.718648E+0	2.159717E-5	1.865186E+2
3.500000E-1	1.441869E+0	1.441869E+0	1.811906E-5	1.868867E+2
3.000000E-1	1.180279E+0	1.180279E+0	1.483182E-5	1.872549E+2
2.500000E-1	9.453326E-1	9.453326E-1	1.187940E-5	1.876221E+2
2.000000E-1	7.274188E-1	7.274188E-1	9.141015E-6	1.883701E+2
1.500000E-1	5.269718E-1	5.269718E-1	6.622123E-6	1.887373E+2
1.000000E-1	3.398348E-1	3.398348E-1	4.270490E-6	1.891055E+2
5.000000E-2	1.646381E-1	1.646381E-1	2.068903E-6	1.894727E+2
0.000000E+0	1.849820E-4	-1.849820E-4	-2.324553E-9	1.902139E+2
-5.000000E-2	1.571725E-1	-1.571725E-1	-1.975088E-6	1.909551E+2
-1.000000E-1	3.086058E-1	-3.086058E-1	-3.878055E-6	1.913232E+2
-1.500000E-1	4.542785E-1	-4.542785E-1	-5.708632E-6	1.916914E+2
-2.000000E-1	5.935802E-1	-5.935802E-1	-7.459149E-6	1.920586E+2
-2.500000E-1	7.295272E-1	-7.295272E-1	-9.167509E-6	1.924268E+2
-3.000000E-1	8.174763E-1	-8.174763E-1	-1.027271E-5	1.935410E+2
-3.500000E-1	9.337143E-1	-9.337143E-1	-1.173340E-5	1.939092E+2
-4.000000E-1	1.040951E+0	-1.040951E+0	-1.308098E-5	1.942764E+2
-4.500000E-1	1.131897E+0	-1.131897E+0	-1.422384E-5	1.946445E+2
-5.000000E-1	1.211979E+0	-1.211979E+0	-1.523018E-5	1.950127E+2
-5.000000E-1	1.156612E+0	-1.156612E+0	-1.453441E-5	1.953799E+2
-4.500000E-1	9.964325E-1	-9.964325E-1	-1.252154E-5	1.957480E+2
-4.000000E-1	8.620246E-1	-8.620246E-1	-1.083252E-5	1.961162E+2
-3.500000E-1	7.463778E-1	-7.463778E-1	-9.379260E-6	1.968633E+2
-3.000000E-1	6.371525E-1	-6.371525E-1	-8.006694E-6	1.972314E+2
-2.500000E-1	5.341545E-1	-5.341545E-1	-6.712383E-6	1.975986E+2
-2.000000E-1	4.344034E-1	-4.344034E-1	-5.458874E-6	1.979668E+2
-1.500000E-1	3.338028E-1	-3.338028E-1	-4.194689E-6	1.983340E+2
-1.000000E-1	2.292399E-1	-2.292399E-1	-2.880713E-6	1.987021E+2
-5.000000E-2	1.196454E-1	-1.196454E-1	-1.503508E-6	1.990703E+2
0.000000E+0	1.889539E-4	-1.889539E-4	-2.374465E-9	1.998105E+2
