voltage_spot_15_scan_1	absJ_spot_15_scan_1	J_spot_15_scan_1	current_spot_15_scan_1	time_spot_15_scan_1	
0.000000E+0	1.234532E-8	-1.234532E-8	-4.309331E-13	0.000000E+0
5.000000E-2	2.971101E-6	2.971101E-6	1.037110E-10	7.031250E-1
1.000000E-1	1.168907E-5	1.168907E-5	4.080254E-10	1.818359E+0
1.500000E-1	2.303981E-5	2.303981E-5	8.042410E-10	2.186523E+0
2.000000E-1	4.123832E-5	4.123832E-5	1.439489E-9	3.301758E+0
2.500000E-1	6.558149E-5	6.558149E-5	2.289226E-9	3.669922E+0
3.000000E-1	9.858805E-5	9.858805E-5	3.441372E-9	4.037109E+0
3.500000E-1	1.422394E-4	1.422394E-4	4.965091E-9	4.405273E+0
4.000000E-1	2.047754E-4	2.047754E-4	7.148011E-9	4.772461E+0
4.500000E-1	2.919527E-4	2.919527E-4	1.019107E-8	5.140625E+0
5.000000E-1	4.271082E-4	4.271082E-4	1.490889E-8	6.254883E+0
5.000000E-1	4.319732E-4	4.319732E-4	1.507871E-8	6.623047E+0
4.500000E-1	3.152104E-4	3.152104E-4	1.100292E-8	6.990234E+0
4.000000E-1	2.309528E-4	2.309528E-4	8.061774E-9	7.731445E+0
3.500000E-1	1.641674E-4	1.641674E-4	5.730523E-9	8.099609E+0
3.000000E-1	1.129746E-4	1.129746E-4	3.943557E-9	8.466797E+0
2.500000E-1	6.979354E-5	6.979354E-5	2.436254E-9	8.834961E+0
2.000000E-1	4.299083E-5	4.299083E-5	1.500663E-9	9.202148E+0
1.500000E-1	2.507482E-5	2.507482E-5	8.752763E-10	9.943359E+0
1.000000E-1	1.397864E-5	1.397864E-5	4.879465E-10	1.031152E+1
5.000000E-2	6.202472E-6	6.202472E-6	2.165071E-10	1.068066E+1
0.000000E+0	7.902884E-9	-7.902884E-9	-2.758627E-13	1.185547E+1
-5.000000E-2	2.983323E-6	-2.983323E-6	-1.041376E-10	1.255859E+1
-1.000000E-1	1.125285E-5	-1.125285E-5	-3.927986E-10	1.367383E+1
-1.500000E-1	1.996537E-5	-1.996537E-5	-6.969229E-10	1.404199E+1
-2.000000E-1	2.986302E-5	-2.986302E-5	-1.042416E-9	1.441016E+1
-2.500000E-1	5.030300E-5	-5.030300E-5	-1.755906E-9	1.552539E+1
-3.000000E-1	7.194141E-5	-7.194141E-5	-2.511229E-9	1.589355E+1
-3.500000E-1	1.092994E-4	-1.092994E-4	-3.815270E-9	1.626074E+1
-4.000000E-1	1.568349E-4	-1.568349E-4	-5.474572E-9	1.662891E+1
-4.500000E-1	2.273239E-4	-2.273239E-4	-7.935101E-9	1.699609E+1
-5.000000E-1	3.068097E-4	-3.068097E-4	-1.070968E-8	1.811035E+1
-5.000000E-1	3.088836E-4	-3.088836E-4	-1.078207E-8	1.847852E+1
-4.500000E-1	2.210051E-4	-2.210051E-4	-7.714533E-9	1.921973E+1
-4.000000E-1	1.647478E-4	-1.647478E-4	-5.750783E-9	1.958691E+1
-3.500000E-1	1.165771E-4	-1.165771E-4	-4.069308E-9	1.995508E+1
-3.000000E-1	8.125369E-5	-8.125369E-5	-2.836289E-9	2.032227E+1
-2.500000E-1	5.608220E-5	-5.608220E-5	-1.957638E-9	2.069043E+1
-2.000000E-1	3.665515E-5	-3.665515E-5	-1.279506E-9	2.105859E+1
-1.500000E-1	2.252761E-5	-2.252761E-5	-7.863620E-10	2.179883E+1
-1.000000E-1	1.213914E-5	-1.213914E-5	-4.237360E-10	2.216797E+1
-5.000000E-2	5.549603E-6	-5.549603E-6	-1.937177E-10	2.253613E+1
0.000000E+0	1.911672E-8	-1.911672E-8	-6.672995E-13	2.371094E+1
