voltage_spot_11_scan_1	absJ_spot_11_scan_1	J_spot_11_scan_1	current_spot_11_scan_1	time_spot_11_scan_1	
0.000000E+0	7.313328E-8	-7.313328E-8	-2.836481E-13	0.000000E+0
5.000000E-2	2.814241E-5	2.814241E-5	1.091506E-10	1.115234E+0
1.000000E-1	6.677532E-5	6.677532E-5	2.589887E-10	1.483398E+0
1.500000E-1	9.567964E-5	9.567964E-5	3.710944E-10	1.851563E+0
2.000000E-1	1.330461E-4	1.330461E-4	5.160206E-10	2.219727E+0
2.500000E-1	1.651471E-4	1.651471E-4	6.405247E-10	2.588867E+0
3.000000E-1	1.336911E-4	1.336911E-4	5.185221E-10	3.703125E+0
3.500000E-1	1.862042E-4	1.862042E-4	7.221948E-10	4.444336E+0
4.000000E-1	1.998572E-4	1.998572E-4	7.751482E-10	4.812500E+0
4.500000E-1	2.465249E-4	2.465249E-4	9.561490E-10	5.180664E+0
5.000000E-1	4.740842E-4	4.740842E-4	1.838740E-9	6.295898E+0
5.000000E-1	4.256726E-4	4.256726E-4	1.650975E-9	6.664063E+0
4.500000E-1	2.756497E-4	2.756497E-4	1.069110E-9	7.031250E+0
4.000000E-1	1.900276E-4	1.900276E-4	7.370239E-10	7.772461E+0
3.500000E-1	1.501223E-4	1.501223E-4	5.822509E-10	8.140625E+0
3.000000E-1	1.266756E-4	1.266756E-4	4.913123E-10	8.509766E+0
2.500000E-1	7.997897E-5	7.997897E-5	3.101992E-10	8.877930E+0
2.000000E-1	5.867388E-5	5.867388E-5	2.275672E-10	9.246094E+0
1.500000E-1	3.988092E-5	3.988092E-5	1.546785E-10	9.615234E+0
1.000000E-1	2.439434E-5	2.439434E-5	9.461367E-11	1.079004E+1
5.000000E-2	1.160168E-5	1.160168E-5	4.499721E-11	1.149316E+1
0.000000E+0	2.178290E-7	2.178290E-7	8.448520E-13	1.219629E+1
-5.000000E-2	1.071732E-5	-1.071732E-5	-4.156722E-11	1.289941E+1
-1.000000E-1	2.119839E-5	-2.119839E-5	-8.221815E-11	1.360254E+1
-1.500000E-1	3.704238E-5	-3.704238E-5	-1.436692E-10	1.471777E+1
-2.000000E-1	8.975567E-5	-8.975567E-5	-3.481182E-10	1.508594E+1
-2.500000E-1	1.491257E-4	-1.491257E-4	-5.783856E-10	1.545410E+1
-3.000000E-1	1.474949E-4	-1.474949E-4	-5.720604E-10	1.582324E+1
-3.500000E-1	1.583175E-4	-1.583175E-4	-6.140359E-10	1.693750E+1
-4.000000E-1	1.877304E-4	-1.877304E-4	-7.281142E-10	1.767871E+1
-4.500000E-1	2.249067E-4	-2.249067E-4	-8.723029E-10	1.804688E+1
-5.000000E-1	2.953720E-4	-2.953720E-4	-1.145603E-9	1.916211E+1
-5.000000E-1	2.358087E-4	-2.358087E-4	-9.145862E-10	1.990234E+1
-4.500000E-1	1.964802E-4	-1.964802E-4	-7.620504E-10	2.027148E+1
-4.000000E-1	1.531951E-4	-1.531951E-4	-5.941687E-10	2.063965E+1
-3.500000E-1	1.319550E-4	-1.319550E-4	-5.117886E-10	2.100781E+1
-3.000000E-1	1.195888E-4	-1.195888E-4	-4.638263E-10	2.137598E+1
-2.500000E-1	9.441098E-5	-9.441098E-5	-3.661739E-10	2.174512E+1
-2.000000E-1	5.802396E-5	-5.802396E-5	-2.250465E-10	2.211328E+1
-1.500000E-1	3.941396E-5	-3.941396E-5	-1.528674E-10	2.248145E+1
-1.000000E-1	2.788878E-5	-2.788878E-5	-1.081669E-10	2.284961E+1
-5.000000E-2	1.340124E-5	-1.340124E-5	-5.197685E-11	2.402539E+1
0.000000E+0	3.437075E-7	-3.437075E-7	-1.333073E-12	2.472754E+1
