voltage_spot_14_scan_2_21	absJ_spot_14_scan_2_21	J_spot_14_scan_2_21	current_spot_14_scan_2_21	time_spot_14_scan_2_21	
0.000000E+0	6.554767E-8	-6.554767E-8	-1.016909E-12	0.000000E+0
5.000000E-2	2.252793E-5	2.252793E-5	3.494991E-10	1.115234E+0
1.000000E-1	4.777192E-5	4.777192E-5	7.411354E-10	1.483398E+0
1.500000E-1	6.745761E-5	6.745761E-5	1.046540E-9	1.851563E+0
2.000000E-1	1.136842E-4	1.136842E-4	1.763701E-9	2.966797E+0
2.500000E-1	1.643148E-4	1.643148E-4	2.549186E-9	3.334961E+0
3.000000E-1	2.048470E-4	2.048470E-4	3.178004E-9	3.702148E+0
3.500000E-1	2.706535E-4	2.706535E-4	4.198929E-9	4.070313E+0
4.000000E-1	3.468496E-4	3.468496E-4	5.381038E-9	4.438477E+0
4.500000E-1	4.401882E-4	4.401882E-4	6.829097E-9	4.805664E+0
5.000000E-1	5.539237E-4	5.539237E-4	8.593593E-9	5.173828E+0
5.000000E-1	5.546309E-4	5.546309E-4	8.604564E-9	5.541992E+0
4.500000E-1	4.275982E-4	4.275982E-4	6.633774E-9	5.909180E+0
4.000000E-1	3.435872E-4	3.435872E-4	5.330424E-9	6.277344E+0
3.500000E-1	2.669617E-4	2.669617E-4	4.141654E-9	6.644531E+0
3.000000E-1	2.052360E-4	2.052360E-4	3.184039E-9	7.012695E+0
2.500000E-1	1.473074E-4	1.473074E-4	2.285332E-9	7.380859E+0
2.000000E-1	1.120779E-4	1.120779E-4	1.738780E-9	7.748047E+0
1.500000E-1	7.330922E-5	7.330922E-5	1.137322E-9	8.116211E+0
1.000000E-1	4.481259E-5	4.481259E-5	6.952242E-10	8.857422E+0
5.000000E-2	2.141097E-5	2.141097E-5	3.321706E-10	9.225586E+0
0.000000E+0	4.501638E-8	-4.501638E-8	-6.983858E-13	1.040039E+1
-5.000000E-2	2.007954E-5	-2.007954E-5	-3.115148E-10	1.151563E+1
-1.000000E-1	4.204851E-5	-4.204851E-5	-6.523422E-10	1.188477E+1
-1.500000E-1	6.513830E-5	-6.513830E-5	-1.010558E-9	1.225293E+1
-2.000000E-1	9.100887E-5	-9.100887E-5	-1.411915E-9	1.336816E+1
-2.500000E-1	1.199096E-4	-1.199096E-4	-1.860282E-9	1.373535E+1
-3.000000E-1	1.637897E-4	-1.637897E-4	-2.541040E-9	1.410352E+1
-3.500000E-1	2.048713E-4	-2.048713E-4	-3.178381E-9	1.447070E+1
-4.000000E-1	2.602628E-4	-2.602628E-4	-4.037727E-9	1.483887E+1
-4.500000E-1	3.157020E-4	-3.157020E-4	-4.897813E-9	1.520703E+1
-5.000000E-1	3.951818E-4	-3.951818E-4	-6.130866E-9	1.557422E+1
-5.000000E-1	3.895981E-4	-3.895981E-4	-6.044240E-9	1.594238E+1
-4.500000E-1	3.161789E-4	-3.161789E-4	-4.905211E-9	1.630957E+1
-4.000000E-1	2.603284E-4	-2.603284E-4	-4.038744E-9	1.667773E+1
-3.500000E-1	2.069726E-4	-2.069726E-4	-3.210981E-9	1.704590E+1
-3.000000E-1	1.589041E-4	-1.589041E-4	-2.465245E-9	1.741406E+1
-2.500000E-1	1.280768E-4	-1.280768E-4	-1.986989E-9	1.778125E+1
-2.000000E-1	9.570320E-5	-9.570320E-5	-1.484743E-9	1.814941E+1
-1.500000E-1	6.805772E-5	-6.805772E-5	-1.055850E-9	1.851660E+1
-1.000000E-1	4.272449E-5	-4.272449E-5	-6.628293E-10	1.925781E+1
-5.000000E-2	2.079944E-5	-2.079944E-5	-3.226833E-10	1.962695E+1
0.000000E+0	7.105172E-8	-7.105172E-8	-1.102299E-12	2.080176E+1
0.000000E+0	6.856668E-8	-6.856668E-8	-1.063746E-12	2.150488E+1
5.000000E-2	2.225866E-5	2.225866E-5	3.453217E-10	2.262012E+1
1.000000E-1	4.784515E-5	4.784515E-5	7.422714E-10	2.298828E+1
1.500000E-1	7.600562E-5	7.600562E-5	1.179154E-9	2.410352E+1
2.000000E-1	1.132242E-4	1.132242E-4	1.756564E-9	2.447070E+1
2.500000E-1	1.566697E-4	1.566697E-4	2.430580E-9	2.483887E+1
3.000000E-1	2.193324E-4	2.193324E-4	3.402731E-9	2.520703E+1
3.500000E-1	2.850957E-4	2.850957E-4	4.422985E-9	2.557422E+1
4.000000E-1	3.602147E-4	3.602147E-4	5.588385E-9	2.594238E+1
4.500000E-1	4.766775E-4	4.766775E-4	7.395192E-9	2.630957E+1
5.000000E-1	5.830484E-4	5.830484E-4	9.045435E-9	2.667773E+1
5.000000E-1	6.130191E-4	6.130191E-4	9.510402E-9	2.704590E+1
4.500000E-1	4.770401E-4	4.770401E-4	7.400818E-9	2.741309E+1
4.000000E-1	3.528463E-4	3.528463E-4	5.474070E-9	2.778125E+1
3.500000E-1	2.685374E-4	2.685374E-4	4.166099E-9	2.814941E+1
3.000000E-1	2.083628E-4	2.083628E-4	3.232549E-9	2.851660E+1
2.500000E-1	1.517658E-4	1.517658E-4	2.354501E-9	2.888477E+1
2.000000E-1	1.066263E-4	1.066263E-4	1.654205E-9	2.925293E+1
1.500000E-1	7.291596E-5	7.291596E-5	1.131221E-9	2.962012E+1
1.000000E-1	4.371636E-5	4.371636E-5	6.782172E-10	3.036133E+1
5.000000E-2	2.055544E-5	2.055544E-5	3.188978E-10	3.072949E+1
0.000000E+0	4.122178E-8	-4.122178E-8	-6.395162E-13	3.190430E+1
-5.000000E-2	1.918660E-5	-1.918660E-5	-2.976616E-10	3.302051E+1
-1.000000E-1	3.939875E-5	-3.939875E-5	-6.112337E-10	3.338867E+1
-1.500000E-1	6.198108E-5	-6.198108E-5	-9.615768E-10	3.375684E+1
-2.000000E-1	8.862225E-5	-8.862225E-5	-1.374889E-9	3.487207E+1
-2.500000E-1	1.219867E-4	-1.219867E-4	-1.892507E-9	3.523926E+1
-3.000000E-1	1.585167E-4	-1.585167E-4	-2.459234E-9	3.560742E+1
