voltage_spot_10_scan_1	absJ_spot_10_scan_1	J_spot_10_scan_1	current_spot_10_scan_1	time_spot_10_scan_1	
0.000000E+0	2.941218E-9	-2.941218E-9	-1.140754E-14	0.000000E+0
5.000000E-2	1.040496E-5	1.040496E-5	4.035573E-11	7.031250E-1
1.000000E-1	2.208529E-5	2.208529E-5	8.565801E-11	1.406250E+0
1.500000E-1	3.526231E-5	3.526231E-5	1.367652E-10	2.521484E+0
2.000000E-1	5.089396E-5	5.089396E-5	1.973927E-10	2.889648E+0
2.500000E-1	6.674155E-5	6.674155E-5	2.588577E-10	3.257813E+0
3.000000E-1	8.637651E-5	8.637651E-5	3.350121E-10	3.626953E+0
3.500000E-1	1.080368E-4	1.080368E-4	4.190216E-10	3.995117E+0
4.000000E-1	1.379747E-4	1.379747E-4	5.351360E-10	4.363281E+0
4.500000E-1	1.633340E-4	1.633340E-4	6.334923E-10	4.731445E+0
5.000000E-1	1.939541E-4	1.939541E-4	7.522529E-10	5.100586E+0
5.000000E-1	1.948375E-4	1.948375E-4	7.556791E-10	5.468750E+0
4.500000E-1	1.618362E-4	1.618362E-4	6.276831E-10	5.836914E+0
4.000000E-1	1.306534E-4	1.306534E-4	5.067404E-10	6.205078E+0
3.500000E-1	1.066037E-4	1.066037E-4	4.134635E-10	6.574219E+0
3.000000E-1	8.498334E-5	8.498334E-5	3.296087E-10	6.942383E+0
2.500000E-1	6.639850E-5	6.639850E-5	2.575272E-10	7.310547E+0
2.000000E-1	5.131322E-5	5.131322E-5	1.990188E-10	7.678711E+0
1.500000E-1	3.656982E-5	3.656982E-5	1.418364E-10	8.047852E+0
1.000000E-1	2.235729E-5	2.235729E-5	8.671295E-11	9.222656E+0
5.000000E-2	1.076362E-5	1.076362E-5	4.174680E-11	9.925781E+0
0.000000E+0	1.918161E-7	1.918161E-7	7.439604E-13	1.062891E+1
-5.000000E-2	9.723571E-6	-9.723571E-6	-3.771296E-11	1.133203E+1
-1.000000E-1	1.922615E-5	-1.922615E-5	-7.456881E-11	1.203516E+1
-1.500000E-1	2.861641E-5	-2.861641E-5	-1.109890E-10	1.315039E+1
-2.000000E-1	3.817956E-5	-3.817956E-5	-1.480798E-10	1.351855E+1
-2.500000E-1	4.655910E-5	-4.655910E-5	-1.805799E-10	1.388672E+1
-3.000000E-1	5.536679E-5	-5.536679E-5	-2.147406E-10	1.425586E+1
-3.500000E-1	6.390981E-5	-6.390981E-5	-2.478748E-10	1.462402E+1
-4.000000E-1	7.405459E-5	-7.405459E-5	-2.872214E-10	1.499219E+1
-4.500000E-1	8.608885E-5	-8.608885E-5	-3.338964E-10	1.536035E+1
-5.000000E-1	9.425167E-5	-9.425167E-5	-3.655560E-10	1.572949E+1
-5.000000E-1	9.764509E-5	-9.764509E-5	-3.787174E-10	1.609766E+1
-4.500000E-1	8.551494E-5	-8.551494E-5	-3.316705E-10	1.646582E+1
-4.000000E-1	8.031998E-5	-8.031998E-5	-3.115218E-10	1.683398E+1
-3.500000E-1	6.535498E-5	-6.535498E-5	-2.534799E-10	1.720312E+1
-3.000000E-1	5.597215E-5	-5.597215E-5	-2.170885E-10	1.757129E+1
-2.500000E-1	4.702833E-5	-4.702833E-5	-1.823998E-10	1.793945E+1
-2.000000E-1	3.881099E-5	-3.881099E-5	-1.505288E-10	1.830762E+1
-1.500000E-1	2.957144E-5	-2.957144E-5	-1.146931E-10	1.867676E+1
-1.000000E-1	1.968805E-5	-1.968805E-5	-7.636029E-11	1.985156E+1
-5.000000E-2	1.019231E-5	-1.019231E-5	-3.953098E-11	2.055469E+1
0.000000E+0	1.826775E-7	-1.826775E-7	-7.085166E-13	2.125781E+1
