voltage_spot_20_scan_1	absJ_spot_20_scan_1	J_spot_20_scan_1	current_spot_20_scan_1	time_spot_20_scan_1	
0.000000E+0	7.900896E-9	-7.900896E-9	-2.757933E-13	0.000000E+0
5.000000E-2	2.295029E-6	2.295029E-6	8.011162E-11	7.031250E-1
1.000000E-1	5.269539E-6	5.269539E-6	1.839416E-10	1.817383E+0
1.500000E-1	8.883321E-6	8.883321E-6	3.100864E-10	2.186523E+0
2.000000E-1	1.328224E-5	1.328224E-5	4.636376E-10	2.554688E+0
2.500000E-1	1.923518E-5	1.923518E-5	6.714345E-10	2.922852E+0
3.000000E-1	2.638284E-5	2.638284E-5	9.209348E-10	3.291992E+0
3.500000E-1	3.291012E-5	3.291012E-5	1.148780E-9	4.406250E+0
4.000000E-1	4.322883E-5	4.322883E-5	1.508971E-9	4.774414E+0
4.500000E-1	5.388190E-5	5.388190E-5	1.880833E-9	5.141602E+0
5.000000E-1	6.459048E-5	6.459048E-5	2.254633E-9	5.509766E+0
5.000000E-1	6.872565E-5	6.872565E-5	2.398978E-9	5.877930E+0
4.500000E-1	5.400285E-5	5.400285E-5	1.885055E-9	6.245117E+0
4.000000E-1	4.617871E-5	4.617871E-5	1.611941E-9	6.613281E+0
3.500000E-1	3.705808E-5	3.705808E-5	1.293571E-9	6.981445E+0
3.000000E-1	2.936160E-5	2.936160E-5	1.024913E-9	7.348633E+0
2.500000E-1	2.074305E-5	2.074305E-5	7.240689E-10	8.089844E+0
2.000000E-1	1.396651E-5	1.396651E-5	4.875231E-10	8.458008E+0
1.500000E-1	8.986892E-6	8.986892E-6	3.137017E-10	8.827148E+0
1.000000E-1	5.427102E-6	5.427102E-6	1.894416E-10	9.195313E+0
5.000000E-2	2.347325E-6	2.347325E-6	8.193710E-11	1.037012E+1
0.000000E+0	4.297327E-9	-4.297327E-9	-1.500050E-13	1.107324E+1
-5.000000E-2	2.245760E-6	-2.245760E-6	-7.839183E-11	1.177637E+1
-1.000000E-1	5.063641E-6	-5.063641E-6	-1.767544E-10	1.289160E+1
-1.500000E-1	9.107476E-6	-9.107476E-6	-3.179109E-10	1.325977E+1
-2.000000E-1	1.376833E-5	-1.376833E-5	-4.806053E-10	1.362891E+1
-2.500000E-1	1.947434E-5	-1.947434E-5	-6.797828E-10	1.399707E+1
-3.000000E-1	2.669904E-5	-2.669904E-5	-9.319722E-10	1.436523E+1
-3.500000E-1	3.331360E-5	-3.331360E-5	-1.162864E-9	1.548047E+1
-4.000000E-1	4.965384E-5	-4.965384E-5	-1.733246E-9	1.584766E+1
-4.500000E-1	6.800763E-5	-6.800763E-5	-2.373914E-9	1.621582E+1
-5.000000E-1	8.170490E-5	-8.170490E-5	-2.852039E-9	1.658398E+1
-5.000000E-1	7.296933E-5	-7.296933E-5	-2.547110E-9	1.695117E+1
-4.500000E-1	5.896776E-5	-5.896776E-5	-2.058363E-9	1.731934E+1
-4.000000E-1	5.114588E-5	-5.114588E-5	-1.785328E-9	1.768652E+1
-3.500000E-1	4.439317E-5	-4.439317E-5	-1.549614E-9	1.805469E+1
-3.000000E-1	3.240638E-5	-3.240638E-5	-1.131196E-9	1.842285E+1
-2.500000E-1	2.713396E-5	-2.713396E-5	-9.471540E-10	1.916309E+1
-2.000000E-1	1.830375E-5	-1.830375E-5	-6.389215E-10	1.953223E+1
-1.500000E-1	1.212263E-5	-1.212263E-5	-4.231596E-10	1.990039E+1
-1.000000E-1	6.731071E-6	-6.731071E-6	-2.349587E-10	2.026855E+1
-5.000000E-2	3.093015E-6	-3.093015E-6	-1.079666E-10	2.185547E+1
0.000000E+0	2.064776E-8	-2.064776E-8	-7.207429E-13	2.303027E+1
