voltage_spot_4_scan_2_21	absJ_spot_4_scan_2_21	J_spot_4_scan_2_21	current_spot_4_scan_2_21	time_spot_4_scan_2_21	
0.000000E+0	3.450849E-7	-3.450849E-7	-1.338415E-12	0.000000E+0
5.000000E-2	1.086557E-4	1.086557E-4	4.214222E-10	1.114258E+0
1.000000E-1	2.488799E-4	2.488799E-4	9.652829E-10	1.483398E+0
1.500000E-1	1.856302E-4	1.856302E-4	7.199684E-10	1.851563E+0
2.000000E-1	1.834853E-4	1.834853E-4	7.116494E-10	2.966797E+0
2.500000E-1	2.430883E-4	2.430883E-4	9.428204E-10	3.707031E+0
3.000000E-1	2.701141E-4	2.701141E-4	1.047640E-9	4.076172E+0
3.500000E-1	3.388400E-4	3.388400E-4	1.314194E-9	5.190430E+0
4.000000E-1	4.114150E-4	4.114150E-4	1.595677E-9	5.558594E+0
4.500000E-1	4.933540E-4	4.933540E-4	1.913478E-9	5.926758E+0
5.000000E-1	5.900148E-4	5.900148E-4	2.288378E-9	6.293945E+0
5.000000E-1	5.896917E-4	5.896917E-4	2.287125E-9	6.662109E+0
4.500000E-1	4.957577E-4	4.957577E-4	1.922801E-9	7.029297E+0
4.000000E-1	4.118551E-4	4.118551E-4	1.597384E-9	7.397461E+0
3.500000E-1	3.360428E-4	3.360428E-4	1.303345E-9	7.765625E+0
3.000000E-1	2.742505E-4	2.742505E-4	1.063683E-9	8.132813E+0
2.500000E-1	2.176891E-4	2.176891E-4	8.443094E-10	8.874023E+0
2.000000E-1	1.626207E-4	1.626207E-4	6.307261E-10	9.242188E+0
1.500000E-1	1.149916E-4	1.149916E-4	4.459960E-10	9.611328E+0
1.000000E-1	7.287044E-5	7.287044E-5	2.826287E-10	9.979492E+0
5.000000E-2	3.462085E-5	3.462085E-5	1.342773E-10	1.034766E+1
0.000000E+0	3.998554E-8	3.998554E-8	1.550843E-13	1.152344E+1
-5.000000E-2	3.106753E-5	-3.106753E-5	-1.204957E-10	1.263867E+1
-1.000000E-1	6.110463E-5	-6.110463E-5	-2.369949E-10	1.300684E+1
-1.500000E-1	8.980251E-5	-8.980251E-5	-3.482999E-10	1.337500E+1
-2.000000E-1	1.185675E-4	-1.185675E-4	-4.598650E-10	1.374414E+1
-2.500000E-1	1.450343E-4	-1.450343E-4	-5.625168E-10	1.411230E+1
-3.000000E-1	1.703831E-4	-1.703831E-4	-6.608324E-10	1.448047E+1
-3.500000E-1	1.970700E-4	-1.970700E-4	-7.643380E-10	1.484863E+1
-4.000000E-1	2.236178E-4	-2.236178E-4	-8.673037E-10	1.521777E+1
-4.500000E-1	2.513517E-4	-2.513517E-4	-9.748699E-10	1.558594E+1
-5.000000E-1	2.681249E-4	-2.681249E-4	-1.039925E-9	1.595410E+1
-5.000000E-1	2.802664E-4	-2.802664E-4	-1.087016E-9	1.706934E+1
-4.500000E-1	2.532433E-4	-2.532433E-4	-9.822064E-10	1.781055E+1
-4.000000E-1	2.307922E-4	-2.307922E-4	-8.951296E-10	1.817871E+1
-3.500000E-1	1.936402E-4	-1.936402E-4	-7.510353E-10	1.854688E+1
