voltage_spot_20_scan_2_21	absJ_spot_20_scan_2_21	J_spot_20_scan_2_21	current_spot_20_scan_2_21	time_spot_20_scan_2_21	
0.000000E+0	6.962194E-8	-6.962194E-8	-2.430264E-12	0.000000E+0
5.000000E-2	3.131730E-6	3.131730E-6	1.093180E-10	1.115234E+0
1.000000E-1	7.313883E-6	7.313883E-6	2.553027E-10	1.483398E+0
1.500000E-1	1.317924E-5	1.317924E-5	4.600421E-10	1.851563E+0
2.000000E-1	2.028248E-5	2.028248E-5	7.079923E-10	2.219727E+0
2.500000E-1	2.900427E-5	2.900427E-5	1.012440E-9	2.588867E+0
3.000000E-1	5.377298E-5	5.377298E-5	1.877031E-9	3.703125E+0
3.500000E-1	7.260982E-5	7.260982E-5	2.534561E-9	4.071289E+0
4.000000E-1	9.166775E-5	9.166775E-5	3.199808E-9	4.438477E+0
4.500000E-1	1.015558E-4	1.015558E-4	3.544967E-9	4.806641E+0
5.000000E-1	1.287361E-4	1.287361E-4	4.493737E-9	5.174805E+0
5.000000E-1	1.253304E-4	1.253304E-4	4.374858E-9	5.541992E+0
4.500000E-1	1.034109E-4	1.034109E-4	3.609720E-9	5.910156E+0
4.000000E-1	8.596341E-5	8.596341E-5	3.000689E-9	6.278320E+0
3.500000E-1	7.499829E-5	7.499829E-5	2.617934E-9	6.645508E+0
3.000000E-1	6.743481E-5	6.743481E-5	2.353919E-9	7.013672E+0
2.500000E-1	4.747600E-5	4.747600E-5	1.657225E-9	7.381836E+0
2.000000E-1	3.305182E-5	3.305182E-5	1.153726E-9	7.749023E+0
1.500000E-1	2.074183E-5	2.074183E-5	7.240264E-10	8.490234E+0
1.000000E-1	1.282315E-5	1.282315E-5	4.476124E-10	8.858398E+0
5.000000E-2	5.574109E-6	5.574109E-6	1.945731E-10	9.227539E+0
0.000000E+0	1.440712E-8	-1.440712E-8	-5.029033E-13	1.040234E+1
-5.000000E-2	5.654409E-6	-5.654409E-6	-1.973761E-10	1.151758E+1
-1.000000E-1	1.275277E-5	-1.275277E-5	-4.451557E-10	1.188672E+1
-1.500000E-1	2.202715E-5	-2.202715E-5	-7.688926E-10	1.225488E+1
-2.000000E-1	3.580055E-5	-3.580055E-5	-1.249675E-9	1.336914E+1
-2.500000E-1	4.894168E-5	-4.894168E-5	-1.708387E-9	1.373730E+1
-3.000000E-1	6.815370E-5	-6.815370E-5	-2.379013E-9	1.410547E+1
-3.500000E-1	9.150019E-5	-9.150019E-5	-3.193959E-9	1.447266E+1
-4.000000E-1	1.118698E-4	-1.118698E-4	-3.904994E-9	1.484082E+1
-4.500000E-1	1.294747E-4	-1.294747E-4	-4.519519E-9	1.520801E+1
-5.000000E-1	1.543596E-4	-1.543596E-4	-5.388168E-9	1.557617E+1
-5.000000E-1	1.545391E-4	-1.545391E-4	-5.394432E-9	1.594434E+1
-4.500000E-1	1.331972E-4	-1.331972E-4	-4.649461E-9	1.631152E+1
-4.000000E-1	1.227398E-4	-1.227398E-4	-4.284429E-9	1.667969E+1
-3.500000E-1	9.805717E-5	-9.805717E-5	-3.422841E-9	1.704785E+1
-3.000000E-1	7.723242E-5	-7.723242E-5	-2.695920E-9	1.741504E+1
