voltage_11_2_16_2	absJ_11_2_16_2	J_11_2_16_2	current_11_2_16_2	time_11_2_16_2	
0.000000E+0	2.448885E-6	-2.448885E-6	-6.078735E-12	0.000000E+0
5.000000E-2	1.709481E-4	1.709481E-4	4.243353E-10	1.115234E+0
1.000000E-1	4.211202E-4	4.211202E-4	1.045324E-9	1.484375E+0
1.500000E-1	2.089821E-4	2.089821E-4	5.187450E-10	2.598633E+0
2.000000E-1	3.472897E-4	3.472897E-4	8.620584E-10	3.339844E+0
2.500000E-1	4.222619E-4	4.222619E-4	1.048158E-9	3.708984E+0
3.000000E-1	3.099972E-4	3.099972E-4	7.694894E-10	4.823242E+0
3.500000E-1	3.782636E-4	3.782636E-4	9.389434E-10	5.564453E+0
4.000000E-1	4.537209E-4	4.537209E-4	1.126247E-9	6.679688E+0
4.500000E-1	5.633474E-4	5.633474E-4	1.398367E-9	7.047852E+0
5.000000E-1	7.408951E-4	7.408951E-4	1.839084E-9	7.416016E+0
5.000000E-1	7.143148E-4	7.143148E-4	1.773105E-9	7.783203E+0
4.500000E-1	5.723494E-4	5.723494E-4	1.420712E-9	8.151367E+0
4.000000E-1	4.853503E-4	4.853503E-4	1.204759E-9	8.519531E+0
3.500000E-1	3.941933E-4	3.941933E-4	9.784848E-10	9.260742E+0
3.000000E-1	2.876538E-4	2.876538E-4	7.140274E-10	9.628906E+0
2.500000E-1	2.133973E-4	2.133973E-4	5.297047E-10	9.997070E+0
2.000000E-1	1.643632E-4	1.643632E-4	4.079899E-10	1.036523E+1
1.500000E-1	1.101677E-4	1.101677E-4	2.734633E-10	1.073438E+1
1.000000E-1	6.763495E-5	6.763495E-5	1.678866E-10	1.110254E+1
5.000000E-2	3.022652E-5	3.022652E-5	7.502966E-11	1.227734E+1
0.000000E+0	3.997939E-7	-3.997939E-7	-9.923867E-13	1.298145E+1
-5.000000E-2	2.947611E-5	-2.947611E-5	-7.316696E-11	1.368457E+1
-1.000000E-1	6.295294E-5	-6.295294E-5	-1.562647E-10	1.479980E+1
-1.500000E-1	9.838529E-5	-9.838529E-5	-2.442165E-10	1.516895E+1
-2.000000E-1	1.249545E-4	-1.249545E-4	-3.101679E-10	1.553711E+1
-2.500000E-1	1.655914E-4	-1.655914E-4	-4.110386E-10	1.590527E+1
-3.000000E-1	2.062580E-4	-2.062580E-4	-5.119832E-10	1.627344E+1
-3.500000E-1	2.501621E-4	-2.501621E-4	-6.209638E-10	1.664258E+1
-4.000000E-1	2.861280E-4	-2.861280E-4	-7.102400E-10	1.701074E+1
-4.500000E-1	3.296836E-4	-3.296836E-4	-8.183557E-10	1.737891E+1
-5.000000E-1	3.809087E-4	-3.809087E-4	-9.455091E-10	1.774805E+1
-5.000000E-1	4.149020E-4	-4.149020E-4	-1.029889E-9	1.811621E+1
-4.500000E-1	3.972318E-4	-3.972318E-4	-9.860271E-10	1.848438E+1
-4.000000E-1	3.534137E-4	-3.534137E-4	-8.772597E-10	1.885352E+1
-3.500000E-1	2.839965E-4	-2.839965E-4	-7.049491E-10	1.922168E+1
-3.000000E-1	2.474261E-4	-2.474261E-4	-6.141724E-10	1.958984E+1
-2.500000E-1	1.877486E-4	-1.877486E-4	-4.660383E-10	1.995898E+1
-2.000000E-1	1.427794E-4	-1.427794E-4	-3.544135E-10	2.032715E+1
-1.500000E-1	1.057126E-4	-1.057126E-4	-2.624047E-10	2.069531E+1
-1.000000E-1	6.821938E-5	-6.821938E-5	-1.693373E-10	2.106445E+1
-5.000000E-2	3.312247E-5	-3.312247E-5	-8.221812E-11	2.223926E+1
0.000000E+0	1.144273E-6	-1.144273E-6	-2.840367E-12	2.294238E+1
0.000000E+0	1.035671E-6	-1.035671E-6	-2.570791E-12	2.364648E+1
5.000000E-2	2.869170E-5	2.869170E-5	7.121985E-11	2.434961E+1
1.000000E-1	6.469943E-5	6.469943E-5	1.605999E-10	2.546484E+1
1.500000E-1	1.028638E-4	1.028638E-4	2.553333E-10	2.583301E+1
2.000000E-1	1.604651E-4	1.604651E-4	3.983139E-10	2.620215E+1
2.500000E-1	2.261681E-4	2.261681E-4	5.614048E-10	2.657031E+1
3.000000E-1	2.630552E-4	2.630552E-4	6.529677E-10	2.693848E+1
3.500000E-1	3.309100E-4	3.309100E-4	8.214000E-10	2.730762E+1
4.000000E-1	4.198810E-4	4.198810E-4	1.042248E-9	2.767578E+1
4.500000E-1	3.806033E-4	3.806033E-4	9.447509E-10	2.915820E+1
5.000000E-1	4.455276E-4	4.455276E-4	1.105909E-9	2.952637E+1
5.000000E-1	5.032217E-4	5.032217E-4	1.249120E-9	2.989453E+1
4.500000E-1	4.211883E-4	4.211883E-4	1.045493E-9	3.026172E+1
4.000000E-1	3.680229E-4	3.680229E-4	9.135234E-10	3.100293E+1
3.500000E-1	2.911079E-4	2.911079E-4	7.226014E-10	3.137207E+1
3.000000E-1	2.262761E-4	2.262761E-4	5.616730E-10	3.174023E+1
2.500000E-1	1.830725E-4	1.830725E-4	4.544309E-10	3.210840E+1
2.000000E-1	1.388573E-4	1.388573E-4	3.446781E-10	3.247656E+1
1.500000E-1	9.731687E-5	9.731687E-5	2.415644E-10	3.284570E+1
1.000000E-1	6.324893E-5	6.324893E-5	1.569994E-10	3.321387E+1
5.000000E-2	2.913726E-5	2.913726E-5	7.232585E-11	3.438867E+1
0.000000E+0	3.790687E-7	-3.790687E-7	-9.409418E-13	3.509180E+1
-5.000000E-2	2.905659E-5	-2.905659E-5	-7.212562E-11	3.579590E+1
-1.000000E-1	6.298429E-5	-6.298429E-5	-1.563425E-10	3.691113E+1
-1.500000E-1	9.754118E-5	-9.754118E-5	-2.421212E-10	3.727930E+1
-2.000000E-1	1.414527E-4	-1.414527E-4	-3.511204E-10	3.764844E+1
-2.500000E-1	1.602907E-4	-1.602907E-4	-3.978810E-10	3.801660E+1
-3.000000E-1	2.010481E-4	-2.010481E-4	-4.990509E-10	3.838477E+1
-3.500000E-1	2.374751E-4	-2.374751E-4	-5.894717E-10	3.875391E+1
-4.000000E-1	2.780858E-4	-2.780858E-4	-6.902775E-10	3.912207E+1
-4.500000E-1	3.276817E-4	-3.276817E-4	-8.133866E-10	3.949023E+1
-5.000000E-1	3.933548E-4	-3.933548E-4	-9.764033E-10	3.985937E+1
-5.000000E-1	3.960712E-4	-3.960712E-4	-9.831461E-10	4.022754E+1
-4.500000E-1	3.479994E-4	-3.479994E-4	-8.638200E-10	4.059570E+1
-4.000000E-1	2.999752E-4	-2.999752E-4	-7.446123E-10	4.096484E+1
-3.500000E-1	2.761948E-4	-2.761948E-4	-6.855835E-10	4.133301E+1
-3.000000E-1	2.180498E-4	-2.180498E-4	-5.412533E-10	4.170117E+1
-2.500000E-1	1.788350E-4	-1.788350E-4	-4.439124E-10	4.207031E+1
-2.000000E-1	1.380314E-4	-1.380314E-4	-3.426279E-10	4.243848E+1
-1.500000E-1	1.036503E-4	-1.036503E-4	-2.572856E-10	4.280664E+1
-1.000000E-1	6.705335E-5	-6.705335E-5	-1.664429E-10	4.317578E+1
-5.000000E-2	3.244691E-5	-3.244691E-5	-8.054121E-11	4.435059E+1
0.000000E+0	1.189368E-6	-1.189368E-6	-2.952305E-12	4.505371E+1
0.000000E+0	8.820914E-7	-8.820914E-7	-2.189568E-12	4.575781E+1
5.000000E-2	2.810419E-5	2.810419E-5	6.976152E-11	4.646094E+1
1.000000E-1	5.656595E-5	5.656595E-5	1.404106E-10	4.757617E+1
1.500000E-1	8.330906E-5	8.330906E-5	2.067936E-10	4.794434E+1
2.000000E-1	1.259206E-4	1.259206E-4	3.125660E-10	4.831250E+1
2.500000E-1	1.612724E-4	1.612724E-4	4.003177E-10	4.868164E+1
3.000000E-1	2.024136E-4	2.024136E-4	5.024405E-10	4.904980E+1
3.500000E-1	2.564441E-4	2.564441E-4	6.365575E-10	4.941797E+1
4.000000E-1	3.080065E-4	3.080065E-4	7.645478E-10	4.978613E+1
4.500000E-1	3.838348E-4	3.838348E-4	9.527724E-10	5.015527E+1
5.000000E-1	3.279257E-4	3.279257E-4	8.139924E-10	5.127051E+1
