voltage_19_2_16_4	absJ_19_2_16_4	J_19_2_16_4	current_19_2_16_4	time_19_2_16_4	
0.000000E+0	1.196233E-6	-1.196233E-6	-2.273404E-12	0.000000E+0
5.000000E-2	1.498431E-6	1.498431E-6	2.847722E-12	7.031250E-1
1.000000E-1	4.823143E-6	4.823143E-6	9.166237E-12	1.406250E+0
1.500000E-1	9.546309E-6	9.546309E-6	1.814247E-11	2.109375E+0
2.000000E-1	1.428343E-5	1.428343E-5	2.714523E-11	2.812500E+0
2.500000E-1	1.600888E-5	1.600888E-5	3.042439E-11	3.515625E+0
3.000000E-1	3.121057E-5	3.121057E-5	5.931475E-11	4.218750E+0
3.500000E-1	3.376680E-5	3.376680E-5	6.417278E-11	4.921875E+0
4.000000E-1	5.177372E-5	5.177372E-5	9.839439E-11	5.625000E+0
4.500000E-1	6.849780E-5	6.849780E-5	1.301780E-10	6.740234E+0
5.000000E-1	7.231676E-5	7.231676E-5	1.374358E-10	7.108398E+0
5.000000E-1	5.832190E-5	5.832190E-5	1.108390E-10	7.477539E+0
4.500000E-1	5.499278E-5	5.499278E-5	1.045121E-10	7.845703E+0
4.000000E-1	3.464662E-5	3.464662E-5	6.584486E-11	9.020508E+0
3.500000E-1	2.562747E-5	2.562747E-5	4.870422E-11	9.723633E+0
3.000000E-1	2.259858E-5	2.259858E-5	4.294792E-11	1.042773E+1
2.500000E-1	1.757585E-5	1.757585E-5	3.340237E-11	1.113086E+1
2.000000E-1	9.918459E-6	9.918459E-6	1.884973E-11	1.183398E+1
1.500000E-1	8.201015E-6	8.201015E-6	1.558578E-11	1.253711E+1
1.000000E-1	4.732127E-6	4.732127E-6	8.993264E-12	1.324023E+1
5.000000E-2	1.725423E-6	1.725423E-6	3.279113E-12	1.394336E+1
0.000000E+0	1.329908E-6	-1.329908E-6	-2.527450E-12	1.464648E+1
-5.000000E-2	3.980291E-6	-3.980291E-6	-7.564421E-12	1.535059E+1
-1.000000E-1	7.049815E-6	-7.049815E-6	-1.339796E-11	1.605371E+1
-1.500000E-1	9.480278E-6	-9.480278E-6	-1.801698E-11	1.675684E+1
-2.000000E-1	1.182656E-5	-1.182656E-5	-2.247601E-11	1.745996E+1
-2.500000E-1	1.531015E-5	-1.531015E-5	-2.909648E-11	1.816309E+1
-3.000000E-1	2.096065E-5	-2.096065E-5	-3.983508E-11	1.886621E+1
-3.500000E-1	2.505125E-5	-2.505125E-5	-4.760915E-11	1.956934E+1
-4.000000E-1	2.977423E-5	-2.977423E-5	-5.658501E-11	2.027246E+1
-4.500000E-1	4.719513E-5	-4.719513E-5	-8.969292E-11	2.097559E+1
-5.000000E-1	4.233344E-5	-4.233344E-5	-8.045342E-11	2.262598E+1
-5.000000E-1	3.978290E-5	-3.978290E-5	-7.560619E-11	2.380078E+1
-4.500000E-1	3.600493E-5	-3.600493E-5	-6.842628E-11	2.450391E+1
-4.000000E-1	3.218964E-5	-3.218964E-5	-6.117543E-11	2.520703E+1
-3.500000E-1	2.586948E-5	-2.586948E-5	-4.916416E-11	2.591016E+1
-3.000000E-1	2.079659E-5	-2.079659E-5	-3.952329E-11	2.661328E+1
-2.500000E-1	1.967053E-5	-1.967053E-5	-3.738324E-11	2.731641E+1
-2.000000E-1	1.657662E-5	-1.657662E-5	-3.150337E-11	2.801953E+1
-1.500000E-1	1.167143E-5	-1.167143E-5	-2.218120E-11	2.872266E+1
-1.000000E-1	8.297728E-6	-8.297728E-6	-1.576958E-11	2.942578E+1
-5.000000E-2	4.233994E-6	-4.233994E-6	-8.046577E-12	3.012891E+1
0.000000E+0	1.293039E-6	-1.293039E-6	-2.457382E-12	3.083203E+1
0.000000E+0	1.207814E-6	-1.207814E-6	-2.295414E-12	3.153613E+1
5.000000E-2	1.914413E-6	1.914413E-6	3.638284E-12	3.223926E+1
1.000000E-1	4.827970E-6	4.827970E-6	9.175410E-12	3.294238E+1
1.500000E-1	7.626641E-6	7.626641E-6	1.449420E-11	3.364551E+1
2.000000E-1	9.961327E-6	9.961327E-6	1.893120E-11	3.434863E+1
2.500000E-1	1.396633E-5	1.396633E-5	2.654258E-11	3.505176E+1
3.000000E-1	2.268896E-5	2.268896E-5	4.311967E-11	3.575488E+1
3.500000E-1	2.711164E-5	2.711164E-5	5.152485E-11	3.645801E+1
4.000000E-1	3.933446E-5	3.933446E-5	7.475394E-11	3.716113E+1
4.500000E-1	6.005142E-5	6.005142E-5	1.141259E-10	3.844434E+1
5.000000E-1	7.635750E-5	7.635750E-5	1.451151E-10	3.881250E+1
5.000000E-1	9.003359E-5	9.003359E-5	1.711061E-10	3.918066E+1
4.500000E-1	7.708600E-5	7.708600E-5	1.464996E-10	3.954980E+1
4.000000E-1	6.466939E-5	6.466939E-5	1.229022E-10	3.991797E+1
3.500000E-1	6.483272E-5	6.483272E-5	1.232126E-10	4.150488E+1
3.000000E-1	7.645757E-5	7.645757E-5	1.453053E-10	4.309180E+1
2.500000E-1	5.578747E-5	5.578747E-5	1.060224E-10	4.346094E+1
2.000000E-1	3.170934E-5	3.170934E-5	6.026264E-11	4.463574E+1
1.500000E-1	1.987135E-5	1.987135E-5	3.776490E-11	4.533887E+1
1.000000E-1	1.170053E-5	1.170053E-5	2.223650E-11	4.604199E+1
5.000000E-2	5.079965E-6	5.079965E-6	9.654319E-12	4.674512E+1
0.000000E+0	5.918495E-6	-5.918495E-6	-1.124792E-11	4.744824E+1
-5.000000E-2	1.207797E-5	-1.207797E-5	-2.295382E-11	4.815234E+1
-1.000000E-1	8.706479E-6	-8.706479E-6	-1.654640E-11	4.885547E+1
-1.500000E-1	1.572492E-5	-1.572492E-5	-2.988473E-11	4.955859E+1
-2.000000E-1	2.575424E-5	-2.575424E-5	-4.894515E-11	5.026172E+1
-2.500000E-1	3.400464E-5	-3.400464E-5	-6.462478E-11	5.096484E+1
-3.000000E-1	4.401332E-5	-4.401332E-5	-8.364597E-11	5.166797E+1
-3.500000E-1	4.437569E-5	-4.437569E-5	-8.433464E-11	5.237109E+1
-4.000000E-1	3.743447E-5	-3.743447E-5	-7.114308E-11	5.307422E+1
-4.500000E-1	4.587433E-5	-4.587433E-5	-8.718277E-11	5.377734E+1
-5.000000E-1	3.937549E-5	-3.937549E-5	-7.483192E-11	5.526074E+1
-5.000000E-1	4.109170E-5	-4.109170E-5	-7.809353E-11	5.643555E+1
-4.500000E-1	3.778857E-5	-3.778857E-5	-7.181603E-11	5.713867E+1
-4.000000E-1	3.286885E-5	-3.286885E-5	-6.246625E-11	5.784180E+1
-3.500000E-1	3.020588E-5	-3.020588E-5	-5.740536E-11	5.854492E+1
-3.000000E-1	2.459508E-5	-2.459508E-5	-4.674221E-11	5.924805E+1
-2.500000E-1	1.957794E-5	-1.957794E-5	-3.720728E-11	5.995117E+1
-2.000000E-1	1.757957E-5	-1.757957E-5	-3.340943E-11	6.065430E+1
-1.500000E-1	1.282133E-5	-1.282133E-5	-2.436654E-11	6.135742E+1
-1.000000E-1	7.099693E-6	-7.099693E-6	-1.349275E-11	6.206055E+1
-5.000000E-2	4.012384E-6	-4.012384E-6	-7.625414E-12	6.276367E+1
0.000000E+0	1.140319E-6	-1.140319E-6	-2.167141E-12	6.346680E+1
0.000000E+0	1.199336E-6	-1.199336E-6	-2.279302E-12	6.417090E+1
5.000000E-2	2.843309E-6	2.843309E-6	5.403622E-12	6.487402E+1
1.000000E-1	8.316807E-6	8.316807E-6	1.580584E-11	6.557715E+1
1.500000E-1	1.131186E-5	1.131186E-5	2.149785E-11	6.628027E+1
2.000000E-1	1.503105E-5	1.503105E-5	2.856605E-11	6.698340E+1
2.500000E-1	2.942017E-5	2.942017E-5	5.591214E-11	6.768652E+1
3.000000E-1	3.424571E-5	3.424571E-5	6.508293E-11	6.838965E+1
3.500000E-1	4.082433E-5	4.082433E-5	7.758540E-11	6.909277E+1
4.000000E-1	5.498225E-5	5.498225E-5	1.044921E-10	7.037598E+1
4.500000E-1	5.617885E-5	5.617885E-5	1.067662E-10	7.074414E+1
5.000000E-1	7.587351E-5	7.587351E-5	1.441953E-10	7.111230E+1
5.000000E-1	6.931781E-5	6.931781E-5	1.317364E-10	7.148145E+1
4.500000E-1	4.609137E-5	4.609137E-5	8.759525E-11	7.265625E+1
4.000000E-1	4.059734E-5	4.059734E-5	7.715401E-11	7.335938E+1
3.500000E-1	4.190276E-5	4.190276E-5	7.963493E-11	7.406250E+1
3.000000E-1	4.117943E-5	4.117943E-5	7.826026E-11	7.476563E+1
2.500000E-1	2.925185E-5	2.925185E-5	5.559225E-11	7.546875E+1
2.000000E-1	2.177182E-5	2.177182E-5	4.137668E-11	7.617188E+1
1.500000E-1	1.501430E-5	1.501430E-5	2.853422E-11	7.687500E+1
1.000000E-1	1.203852E-5	1.203852E-5	2.287884E-11	7.757813E+1
5.000000E-2	5.267035E-6	5.267035E-6	1.000984E-11	7.828125E+1
0.000000E+0	1.065646E-6	-1.065646E-6	-2.025227E-12	7.898438E+1
-5.000000E-2	7.602300E-6	-7.602300E-6	-1.444794E-11	7.968848E+1
-1.000000E-1	1.277292E-5	-1.277292E-5	-2.427454E-11	8.039160E+1
-1.500000E-1	1.968951E-5	-1.968951E-5	-3.741932E-11	8.109473E+1
-2.000000E-1	2.046074E-5	-2.046074E-5	-3.888502E-11	8.179785E+1
-2.500000E-1	2.856779E-5	-2.856779E-5	-5.429222E-11	8.250098E+1
-3.000000E-1	3.527444E-5	-3.527444E-5	-6.703800E-11	8.320410E+1
-3.500000E-1	4.153307E-5	-4.153307E-5	-7.893233E-11	8.390723E+1
-4.000000E-1	5.261346E-5	-5.261346E-5	-9.999028E-11	8.461035E+1
-4.500000E-1	6.572165E-5	-6.572165E-5	-1.249020E-10	8.572559E+1
-5.000000E-1	6.638259E-5	-6.638259E-5	-1.261581E-10	8.609473E+1
-5.000000E-1	6.427180E-5	-6.427180E-5	-1.221466E-10	8.646289E+1
-4.500000E-1	5.874785E-5	-5.874785E-5	-1.116485E-10	8.683105E+1
-4.000000E-1	3.484700E-5	-3.484700E-5	-6.622566E-11	8.800684E+1
-3.500000E-1	3.046623E-5	-3.046623E-5	-5.790014E-11	8.870996E+1
-3.000000E-1	2.428176E-5	-2.428176E-5	-4.614674E-11	8.941309E+1
-2.500000E-1	2.023499E-5	-2.023499E-5	-3.845599E-11	9.011621E+1
-2.000000E-1	2.138077E-5	-2.138077E-5	-4.063351E-11	9.081934E+1
-1.500000E-1	1.636692E-5	-1.636692E-5	-3.110484E-11	9.152246E+1
-1.000000E-1	1.221001E-5	-1.221001E-5	-2.320476E-11	9.222559E+1
-5.000000E-2	6.465576E-6	-6.465576E-6	-1.228763E-11	9.292871E+1
0.000000E+0	1.132542E-6	-1.132542E-6	-2.152362E-12	9.363184E+1
0.000000E+0	1.134506E-6	-1.134506E-6	-2.156095E-12	9.433594E+1
5.000000E-2	3.837443E-6	3.837443E-6	7.292944E-12	9.503906E+1
1.000000E-1	6.153321E-6	6.153321E-6	1.169420E-11	9.574219E+1
1.500000E-1	9.679955E-6	9.679955E-6	1.839646E-11	9.644531E+1
2.000000E-1	1.377422E-5	1.377422E-5	2.617748E-11	9.714844E+1
2.500000E-1	1.832048E-5	1.832048E-5	3.481752E-11	9.785156E+1
3.000000E-1	2.425271E-5	2.425271E-5	4.609154E-11	9.855469E+1
