voltage_30_2_16_5	absJ_30_2_16_5	J_30_2_16_5	current_30_2_16_5	time_30_2_16_5	
0.000000E+0	6.013372E-7	-6.013372E-7	-1.492667E-12	0.000000E+0
5.000000E-2	3.431796E-6	3.431796E-6	8.518561E-12	7.031250E-1
1.000000E-1	7.740345E-6	7.740345E-6	1.921344E-11	1.406250E+0
1.500000E-1	1.240308E-5	1.240308E-5	3.078749E-11	2.109375E+0
2.000000E-1	1.294842E-5	1.294842E-5	3.214116E-11	2.812500E+0
2.500000E-1	2.108452E-5	2.108452E-5	5.233697E-11	3.515625E+0
3.000000E-1	3.313204E-5	3.313204E-5	8.224189E-11	4.218750E+0
3.500000E-1	3.031523E-5	3.031523E-5	7.524986E-11	4.921875E+0
4.000000E-1	3.785042E-5	3.785042E-5	9.395405E-11	5.625000E+0
4.500000E-1	4.547938E-5	4.547938E-5	1.128910E-10	6.740234E+0
5.000000E-1	5.731426E-5	5.731426E-5	1.422681E-10	7.109375E+0
5.000000E-1	6.263182E-5	6.263182E-5	1.554676E-10	7.477539E+0
4.500000E-1	6.048248E-5	6.048248E-5	1.501324E-10	7.845703E+0
4.000000E-1	4.825045E-5	4.825045E-5	1.197695E-10	8.214844E+0
3.500000E-1	4.172947E-5	4.172947E-5	1.035828E-10	8.583008E+0
3.000000E-1	3.331459E-5	3.331459E-5	8.269502E-11	9.757813E+0
2.500000E-1	2.593413E-5	2.593413E-5	6.437489E-11	1.046094E+1
2.000000E-1	1.893634E-5	1.893634E-5	4.700465E-11	1.116406E+1
1.500000E-1	1.328136E-5	1.328136E-5	3.296761E-11	1.186719E+1
1.000000E-1	8.580342E-6	8.580342E-6	2.129852E-11	1.257031E+1
5.000000E-2	3.564745E-6	3.564745E-6	8.848575E-12	1.327344E+1
0.000000E+0	4.839637E-7	-4.839637E-7	-1.201317E-12	1.397656E+1
-5.000000E-2	4.370115E-6	-4.370115E-6	-1.084770E-11	1.468066E+1
-1.000000E-1	8.438059E-6	-8.438059E-6	-2.094534E-11	1.538379E+1
