voltage_3_2_16_1	absJ_3_2_16_1	J_3_2_16_1	current_3_2_16_1	time_3_2_16_1	
0.000000E+0	1.548483E-6	-1.548483E-6	-2.162090E-12	0.000000E+0
5.000000E-2	4.688218E-5	4.688218E-5	6.545987E-11	7.031250E-1
1.000000E-1	1.031033E-4	1.031033E-4	1.439594E-10	1.818359E+0
1.500000E-1	1.665234E-4	1.665234E-4	2.325106E-10	2.186523E+0
2.000000E-1	2.375317E-4	2.375317E-4	3.316568E-10	2.555664E+0
2.500000E-1	3.187435E-4	3.187435E-4	4.450499E-10	2.923828E+0
3.000000E-1	4.119240E-4	4.119240E-4	5.751544E-10	3.291992E+0
3.500000E-1	5.169648E-4	5.169648E-4	7.218190E-10	3.661133E+0
4.000000E-1	6.351513E-4	6.351513E-4	8.868385E-10	4.029297E+0
4.500000E-1	7.505324E-4	7.505324E-4	1.047941E-9	4.397461E+0
5.000000E-1	9.169487E-4	9.169487E-4	1.280302E-9	5.512695E+0
5.000000E-1	9.163064E-4	9.163064E-4	1.279405E-9	5.880859E+0
4.500000E-1	7.609409E-4	7.609409E-4	1.062474E-9	6.249023E+0
4.000000E-1	6.289669E-4	6.289669E-4	8.782034E-10	6.989258E+0
3.500000E-1	5.113557E-4	5.113557E-4	7.139872E-10	7.358398E+0
3.000000E-1	4.074063E-4	4.074063E-4	5.688465E-10	7.726563E+0
2.500000E-1	3.165154E-4	3.165154E-4	4.419389E-10	8.094727E+0
2.000000E-1	2.353405E-4	2.353405E-4	3.285973E-10	8.463867E+0
1.500000E-1	1.650309E-4	1.650309E-4	2.304266E-10	8.832031E+0
1.000000E-1	1.025763E-4	1.025763E-4	1.432235E-10	9.200195E+0
5.000000E-2	4.703448E-5	4.703448E-5	6.567253E-11	1.037598E+1
0.000000E+0	8.519610E-7	-8.519610E-7	-1.189562E-12	1.107910E+1
-5.000000E-2	4.627197E-5	-4.627197E-5	-6.460786E-11	1.178223E+1
-1.000000E-1	9.182164E-5	-9.182164E-5	-1.282072E-10	1.289746E+1
-1.500000E-1	1.366525E-4	-1.366525E-4	-1.908029E-10	1.326660E+1
-2.000000E-1	1.812217E-4	-1.812217E-4	-2.530333E-10	1.363477E+1
-2.500000E-1	2.259620E-4	-2.259620E-4	-3.155024E-10	1.400293E+1
-3.000000E-1	2.703434E-4	-2.703434E-4	-3.774706E-10	1.437109E+1
-3.500000E-1	3.155098E-4	-3.155098E-4	-4.405348E-10	1.474023E+1
-4.000000E-1	3.616001E-4	-3.616001E-4	-5.048890E-10	1.510840E+1
-4.500000E-1	4.057469E-4	-4.057469E-4	-5.665296E-10	1.547656E+1
-5.000000E-1	4.509858E-4	-4.509858E-4	-6.296949E-10	1.584570E+1
-5.000000E-1	4.550732E-4	-4.550732E-4	-6.354021E-10	1.621387E+1
-4.500000E-1	4.023008E-4	-4.023008E-4	-5.617179E-10	1.658203E+1
-4.000000E-1	3.586450E-4	-3.586450E-4	-5.007629E-10	1.695117E+1
-3.500000E-1	3.130563E-4	-3.130563E-4	-4.371090E-10	1.731934E+1
-3.000000E-1	2.692520E-4	-2.692520E-4	-3.759467E-10	1.768750E+1
-2.500000E-1	2.244181E-4	-2.244181E-4	-3.133468E-10	1.805664E+1
-2.000000E-1	1.802105E-4	-1.802105E-4	-2.516214E-10	1.842480E+1
-1.500000E-1	1.360250E-4	-1.360250E-4	-1.899267E-10	1.879297E+1
-1.000000E-1	9.171192E-5	-9.171192E-5	-1.280540E-10	1.916211E+1
-5.000000E-2	4.678249E-5	-4.678249E-5	-6.532067E-11	2.033691E+1
0.000000E+0	2.070392E-6	-2.070392E-6	-2.890813E-12	2.104004E+1
0.000000E+0	1.620622E-6	-1.620622E-6	-2.262815E-12	2.174414E+1
5.000000E-2	4.692440E-5	4.692440E-5	6.551882E-11	2.244727E+1
1.000000E-1	1.032221E-4	1.032221E-4	1.441252E-10	2.356250E+1
1.500000E-1	1.668190E-4	1.668190E-4	2.329232E-10	2.393066E+1
2.000000E-1	2.385388E-4	2.385388E-4	3.330630E-10	2.429980E+1
2.500000E-1	3.208488E-4	3.208488E-4	4.479895E-10	2.466797E+1
3.000000E-1	4.133933E-4	4.133933E-4	5.772059E-10	2.503613E+1
3.500000E-1	5.172197E-4	5.172197E-4	7.221750E-10	2.540527E+1
4.000000E-1	6.405920E-4	6.405920E-4	8.944352E-10	2.577344E+1
4.500000E-1	7.516533E-4	7.516533E-4	1.049506E-9	2.614160E+1
5.000000E-1	9.249136E-4	9.249136E-4	1.291423E-9	2.725684E+1
5.000000E-1	9.236080E-4	9.236080E-4	1.289600E-9	2.762500E+1
4.500000E-1	7.628833E-4	7.628833E-4	1.065186E-9	2.799219E+1
4.000000E-1	6.329189E-4	6.329189E-4	8.837215E-10	2.873340E+1
3.500000E-1	5.138231E-4	5.138231E-4	7.174324E-10	2.910254E+1
3.000000E-1	4.106004E-4	4.106004E-4	5.733063E-10	2.947070E+1
2.500000E-1	3.182178E-4	3.182178E-4	4.443159E-10	2.983984E+1
2.000000E-1	2.370141E-4	2.370141E-4	3.309341E-10	3.020801E+1
1.500000E-1	1.654009E-4	1.654009E-4	2.309432E-10	3.057617E+1
1.000000E-1	1.033635E-4	1.033635E-4	1.443227E-10	3.094531E+1
5.000000E-2	4.747473E-5	4.747473E-5	6.628723E-11	3.212012E+1
0.000000E+0	8.065985E-7	-8.065985E-7	-1.126224E-12	3.282324E+1
-5.000000E-2	4.628614E-5	-4.628614E-5	-6.462764E-11	3.352637E+1
-1.000000E-1	9.155214E-5	-9.155214E-5	-1.278309E-10	3.464160E+1
-1.500000E-1	1.359748E-4	-1.359748E-4	-1.898566E-10	3.501074E+1
-2.000000E-1	1.805730E-4	-1.805730E-4	-2.521274E-10	3.537891E+1
-2.500000E-1	2.251756E-4	-2.251756E-4	-3.144045E-10	3.574707E+1
-3.000000E-1	2.698722E-4	-2.698722E-4	-3.768126E-10	3.611621E+1
-3.500000E-1	3.133816E-4	-3.133816E-4	-4.375633E-10	3.648438E+1
-4.000000E-1	3.593577E-4	-3.593577E-4	-5.017580E-10	3.685254E+1
-4.500000E-1	4.061227E-4	-4.061227E-4	-5.670543E-10	3.722168E+1
-5.000000E-1	4.535516E-4	-4.535516E-4	-6.332775E-10	3.758984E+1
-5.000000E-1	4.481111E-4	-4.481111E-4	-6.256812E-10	3.795801E+1
-4.500000E-1	3.988590E-4	-3.988590E-4	-5.569122E-10	3.832715E+1
-4.000000E-1	3.548515E-4	-3.548515E-4	-4.954662E-10	3.869531E+1
-3.500000E-1	3.096654E-4	-3.096654E-4	-4.323745E-10	3.906348E+1
-3.000000E-1	2.661000E-4	-2.661000E-4	-3.715457E-10	3.943262E+1
-2.500000E-1	2.233562E-4	-2.233562E-4	-3.118641E-10	3.980078E+1
-2.000000E-1	1.792966E-4	-1.792966E-4	-2.503453E-10	4.016895E+1
-1.500000E-1	1.351651E-4	-1.351651E-4	-1.887261E-10	4.053809E+1
-1.000000E-1	9.169889E-5	-9.169889E-5	-1.280358E-10	4.090625E+1
-5.000000E-2	4.670373E-5	-4.670373E-5	-6.521071E-11	4.208105E+1
0.000000E+0	2.014871E-6	-2.014871E-6	-2.813291E-12	4.278418E+1
0.000000E+0	1.576074E-6	-1.576074E-6	-2.200615E-12	4.348828E+1
5.000000E-2	4.678980E-5	4.678980E-5	6.533089E-11	4.419141E+1
1.000000E-1	1.029914E-4	1.029914E-4	1.438031E-10	4.530664E+1
1.500000E-1	1.659179E-4	1.659179E-4	2.316651E-10	4.567480E+1
2.000000E-1	2.371696E-4	2.371696E-4	3.311513E-10	4.604395E+1
2.500000E-1	3.179226E-4	3.179226E-4	4.439037E-10	4.641211E+1
3.000000E-1	4.086626E-4	4.086626E-4	5.706007E-10	4.678027E+1
3.500000E-1	5.119639E-4	5.119639E-4	7.148364E-10	4.714941E+1
4.000000E-1	6.302576E-4	6.302576E-4	8.800057E-10	4.751758E+1
4.500000E-1	7.677835E-4	7.677835E-4	1.072028E-9	4.863281E+1
5.000000E-1	9.219413E-4	9.219413E-4	1.287273E-9	4.900098E+1
5.000000E-1	9.184750E-4	9.184750E-4	1.282433E-9	4.936816E+1
4.500000E-1	7.673867E-4	7.673867E-4	1.071474E-9	4.973633E+1
4.000000E-1	6.306703E-4	6.306703E-4	8.805819E-10	5.047754E+1
3.500000E-1	5.133464E-4	5.133464E-4	7.167668E-10	5.084570E+1
3.000000E-1	4.095555E-4	4.095555E-4	5.718473E-10	5.121484E+1
2.500000E-1	3.182349E-4	3.182349E-4	4.443398E-10	5.158301E+1
2.000000E-1	2.369271E-4	2.369271E-4	3.308126E-10	5.195117E+1
1.500000E-1	1.656777E-4	1.656777E-4	2.313297E-10	5.232031E+1
1.000000E-1	1.034180E-4	1.034180E-4	1.443987E-10	5.268848E+1
5.000000E-2	4.752578E-5	4.752578E-5	6.635851E-11	5.386328E+1
0.000000E+0	7.430969E-7	-7.430969E-7	-1.037559E-12	5.456641E+1
-5.000000E-2	4.643291E-5	-4.643291E-5	-6.483257E-11	5.527051E+1
-1.000000E-1	9.203213E-5	-9.203213E-5	-1.285011E-10	5.638574E+1
-1.500000E-1	1.367126E-4	-1.367126E-4	-1.908868E-10	5.675391E+1
