J	logJ	Histogram	Fit				
1.2589e-08	-7.9	85	46.549
1.9953e-08	-7.7	35	47.492
3.1623e-08	-7.5	10	48.022
5.0119e-08	-7.3	44	48.127
7.9433e-08	-7.1	43	47.804
1.2589e-07	-6.9	58	47.061
1.9953e-07	-6.7	46	45.918
3.1623e-07	-6.5	64	44.404
5.0119e-07	-6.3	57	42.559
7.9433e-07	-6.1	14	40.428
1.2589e-06	-5.9	40	38.062
1.9953e-06	-5.7	30	35.517
3.1623e-06	-5.5	27	32.847
5.0119e-06	-5.3	15	30.108
7.9433e-06	-5.1	49	27.352
1.2589e-05	-4.9	37	24.628
1.9953e-05	-4.7	33	21.978
3.1623e-05	-4.5	13	19.438
5.0119e-05	-4.3	16	17.04
7.9433e-05	-4.1	7	14.804
0.00012589	-3.9	24	12.748
0.00019953	-3.7	23	10.88
0.00031623	-3.5	0	9.2026
0.00050119	-3.3	0	7.7149
0.00079433	-3.1	0	6.4103
0.0012589	-2.9	0	5.2789
0.0019953	-2.7	0	4.3086
0.0031623	-2.5	0	3.4854
0.0050119	-2.3	0	2.7944
0.0079433	-2.1	0	2.2205
0.012589	-1.9	0	1.7488
0.019953	-1.7	0	1.3651
0.031623	-1.5	0	1.0561
0.050119	-1.3	0	0.80974
0.079433	-1.1	0	0.61535
0.12589	-0.9	0	0.46348
0.19953	-0.7	0	0.34599
0.31623	-0.5	0	0.25598
0.50119	-0.3	0	0.18771
0.79433	-0.1	0	0.13642
1.2589	0.1	0	0.098267
1.9953	0.3	0	0.070154
3.1623	0.5	0	0.049639
5.0119	0.7	0	0.034811
7.9433	0.9	0	0.024195
12.589	1.1	0	0.016668
19.953	1.3	0	0.01138
31.623	1.5	0	0.0077007
50.119	1.7	0	0.0051646
79.433	1.9	2	0.003433
