J	logJ	Histogram	Fit				
1.2589e-08	-7.9	0	2.3761
1.9953e-08	-7.7	0	3.5788
3.1623e-08	-7.5	0	5.2371
5.0119e-08	-7.3	1	7.4458
7.9433e-08	-7.1	7	10.285
1.2589e-07	-6.9	3	13.802
1.9953e-07	-6.7	13	17.996
3.1623e-07	-6.5	30	22.798
5.0119e-07	-6.3	12	28.058
7.9433e-07	-6.1	30	33.551
1.2589e-06	-5.9	41	38.977
1.9953e-06	-5.7	54	43.994
3.1623e-06	-5.5	82	48.245
5.0119e-06	-5.3	64	51.401
7.9433e-06	-5.1	54	53.207
1.2589e-05	-4.9	45	53.51
1.9953e-05	-4.7	22	52.284
3.1623e-05	-4.5	34	49.634
5.0119e-05	-4.3	48	45.777
7.9433e-05	-4.1	29	41.02
0.00012589	-3.9	48	35.712
0.00019953	-3.7	58	30.207
0.00031623	-3.5	17	24.824
0.00050119	-3.3	12	19.82
0.00079433	-3.1	16	15.374
0.0012589	-2.9	18	11.587
0.0019953	-2.7	30	8.4841
0.0031623	-2.5	2	6.0356
0.0050119	-2.3	0	4.1716
0.0079433	-2.1	0	2.8013
0.012589	-1.9	0	1.8276
0.019953	-1.7	0	1.1584
0.031623	-1.5	0	0.7134
0.050119	-1.3	0	0.42685
0.079433	-1.1	0	0.24813
0.12589	-0.9	0	0.14014
0.19953	-0.7	0	0.076895
0.31623	-0.5	0	0.040994
0.50119	-0.3	0	0.021233
0.79433	-0.1	0	0.010685
1.2589	0.1	0	0.0052239
1.9953	0.3	0	0.0024814
3.1623	0.5	0	0.0011452
5.0119	0.7	0	0.00051346
7.9433	0.9	0	0.00022367
12.589	1.1	0	9.4667e-05
19.953	1.3	0	3.8927e-05
31.623	1.5	0	1.5552e-05
50.119	1.7	0	6.0362e-06
79.433	1.9	2	2.2763e-06
