J	logJ	Histogram	Fit				
1.2589e-08	-7.9	18	20.219
1.9953e-08	-7.7	12	23.826
3.1623e-08	-7.5	34	27.568
5.0119e-08	-7.3	43	31.321
7.9433e-08	-7.1	21	34.939
1.2589e-07	-6.9	11	38.269
1.9953e-07	-6.7	65	41.157
3.1623e-07	-6.5	45	43.461
5.0119e-07	-6.3	60	45.062
7.9433e-07	-6.1	61	45.876
1.2589e-06	-5.9	67	45.859
1.9953e-06	-5.7	17	45.011
3.1623e-06	-5.5	41	43.378
5.0119e-06	-5.3	20	41.047
7.9433e-06	-5.1	35	38.138
1.2589e-05	-4.9	16	34.793
1.9953e-05	-4.7	37	31.166
3.1623e-05	-4.5	40	27.411
5.0119e-05	-4.3	42	23.672
7.9433e-05	-4.1	15	20.073
0.00012589	-3.9	15	16.712
0.00019953	-3.7	7	13.662
0.00031623	-3.5	31	10.967
0.00050119	-3.3	17	8.6433
0.00079433	-3.1	0	6.6888
0.0012589	-2.9	0	5.0824
0.0019953	-2.7	0	3.7919
0.0031623	-2.5	0	2.7778
0.0050119	-2.3	0	1.998
0.0079433	-2.1	0	1.4111
0.012589	-1.9	0	0.97857
0.019953	-1.7	0	0.66631
0.031623	-1.5	0	0.44547
0.050119	-1.3	0	0.29243
0.079433	-1.1	0	0.18849
0.12589	-0.9	0	0.11929
0.19953	-0.7	0	0.074127
0.31623	-0.5	0	0.045229
0.50119	-0.3	0	0.027097
0.79433	-0.1	0	0.015939
1.2589	0.1	0	0.0092064
1.9953	0.3	0	0.0052212
3.1623	0.5	0	0.0029074
5.0119	0.7	0	0.0015896
7.9433	0.9	0	0.0008534
12.589	1.1	0	0.00044985
19.953	1.3	0	0.00023283
31.623	1.5	0	0.00011832
50.119	1.7	0	5.9043e-05
79.433	1.9	2	2.8928e-05
