J	logJ	Histogram	Fit				
1.2589e-08	-7.9	140	64.167
1.9953e-08	-7.7	42	63.475
3.1623e-08	-7.5	31	62.114
5.0119e-08	-7.3	71	60.126
7.9433e-08	-7.1	34	57.574
1.2589e-07	-6.9	51	54.536
1.9953e-07	-6.7	66	51.101
3.1623e-07	-6.5	23	47.367
5.0119e-07	-6.3	25	43.431
7.9433e-07	-6.1	36	39.394
1.2589e-06	-5.9	33	35.346
1.9953e-06	-5.7	4	31.372
3.1623e-06	-5.5	66	27.545
5.0119e-06	-5.3	38	23.924
7.9433e-06	-5.1	21	20.555
1.2589e-05	-4.9	33	17.47
1.9953e-05	-4.7	9	14.687
3.1623e-05	-4.5	7	12.215
5.0119e-05	-4.3	10	10.049
7.9433e-05	-4.1	30	8.1786
0.00012589	-3.9	0	6.5843
0.00019953	-3.7	0	5.2436
0.00031623	-3.5	0	4.1308
0.00050119	-3.3	0	3.2191
0.00079433	-3.1	0	2.4816
0.0012589	-2.9	0	1.8924
0.0019953	-2.7	0	1.4276
0.0031623	-2.5	0	1.0653
0.0050119	-2.3	0	0.78636
0.0079433	-2.1	0	0.57421
0.012589	-1.9	0	0.41478
0.019953	-1.7	0	0.29638
0.031623	-1.5	0	0.20949
0.050119	-1.3	0	0.14648
0.079433	-1.1	0	0.10132
0.12589	-0.9	0	0.069326
0.19953	-0.7	0	0.046923
0.31623	-0.5	0	0.031417
0.50119	-0.3	0	0.020808
0.79433	-0.1	0	0.013633
1.2589	0.1	0	0.0088361
1.9953	0.3	0	0.0056651
3.1623	0.5	0	0.0035929
5.0119	0.7	0	0.0022541
7.9433	0.9	0	0.0013989
12.589	1.1	0	0.00085883
19.953	1.3	0	0.00052157
31.623	1.5	0	0.00031333
50.119	1.7	0	0.00018621
79.433	1.9	2	0.00010946
