J	logJ	Histogram	Fit				
1.2589e-08	-7.9	0	10.483
1.9953e-08	-7.7	3	13.74
3.1623e-08	-7.5	7	17.556
5.0119e-08	-7.3	14	21.868
7.9433e-08	-7.1	35	26.555
1.2589e-07	-6.9	42	31.436
1.9953e-07	-6.7	19	36.279
3.1623e-07	-6.5	33	40.817
5.0119e-07	-6.3	72	44.767
7.9433e-07	-6.1	62	47.867
1.2589e-06	-5.9	58	49.895
1.9953e-06	-5.7	76	50.702
3.1623e-06	-5.5	27	50.227
5.0119e-06	-5.3	27	48.507
7.9433e-06	-5.1	41	45.669
1.2589e-05	-4.9	35	41.916
1.9953e-05	-4.7	18	37.505
3.1623e-05	-4.5	29	32.715
5.0119e-05	-4.3	39	27.819
7.9433e-05	-4.1	48	23.062
0.00012589	-3.9	13	18.638
0.00019953	-3.7	17	14.684
0.00031623	-3.5	8	11.278
0.00050119	-3.3	27	8.4447
0.00079433	-3.1	20	6.1642
0.0012589	-2.9	0	4.3865
0.0019953	-2.7	1	3.043
0.0031623	-2.5	0	2.058
0.0050119	-2.3	0	1.3568
0.0079433	-2.1	0	0.87208
0.012589	-1.9	0	0.54643
0.019953	-1.7	0	0.33378
0.031623	-1.5	0	0.19876
0.050119	-1.3	0	0.11539
0.079433	-1.1	0	0.065302
0.12589	-0.9	0	0.036028
0.19953	-0.7	0	0.019378
0.31623	-0.5	0	0.010161
0.50119	-0.3	0	0.0051938
0.79433	-0.1	0	0.0025882
1.2589	0.1	0	0.0012573
1.9953	0.3	0	0.00059547
3.1623	0.5	0	0.00027493
5.0119	0.7	0	0.00012374
7.9433	0.9	0	5.4296e-05
12.589	1.1	0	2.3225e-05
19.953	1.3	0	9.6852e-06
31.623	1.5	0	3.9373e-06
50.119	1.7	0	1.5604e-06
79.433	1.9	1	6.0288e-07
