J	logJ	Histogram	Fit				
1.2589e-08	-7.9	0	8.3677
1.9953e-08	-7.7	1	11.107
3.1623e-08	-7.5	2	14.388
5.0119e-08	-7.3	4	18.188
7.9433e-08	-7.1	32	22.435
1.2589e-07	-6.9	30	27.006
1.9953e-07	-6.7	33	31.723
3.1623e-07	-6.5	30	36.364
5.0119e-07	-6.3	46	40.677
7.9433e-07	-6.1	55	44.403
1.2589e-06	-5.9	61	47.299
1.9953e-06	-5.7	59	49.168
3.1623e-06	-5.5	75	49.875
5.0119e-06	-5.3	22	49.371
7.9433e-06	-5.1	44	47.692
1.2589e-05	-4.9	19	44.956
1.9953e-05	-4.7	27	41.355
3.1623e-05	-4.5	18	37.122
5.0119e-05	-4.3	50	32.519
7.9433e-05	-4.1	46	27.798
0.00012589	-3.9	37	23.188
0.00019953	-3.7	10	18.876
0.00031623	-3.5	17	14.994
0.00050119	-3.3	11	11.623
0.00079433	-3.1	37	8.7925
0.0012589	-2.9	4	6.4905
0.0019953	-2.7	0	4.6755
0.0031623	-2.5	0	3.2867
0.0050119	-2.3	0	2.2546
0.0079433	-2.1	0	1.5092
0.012589	-1.9	0	0.9859
0.019953	-1.7	0	0.62848
0.031623	-1.5	0	0.39096
0.050119	-1.3	0	0.23733
0.079433	-1.1	0	0.14059
0.12589	-0.9	0	0.08127
0.19953	-0.7	0	0.045845
0.31623	-0.5	0	0.025237
0.50119	-0.3	0	0.013557
0.79433	-0.1	0	0.0071068
1.2589	0.1	0	0.0036355
1.9953	0.3	0	0.0018148
3.1623	0.5	0	0.00088407
5.0119	0.7	0	0.00042026
7.9433	0.9	0	0.00019496
12.589	1.1	0	8.8254e-05
19.953	1.3	0	3.8986e-05
31.623	1.5	0	1.6806e-05
50.119	1.7	0	7.07e-06
79.433	1.9	2	2.9023e-06
