J	logJ	Histogram	Fit				
1.2589e-08	-7.9	0	5.3297
1.9953e-08	-7.7	1	7.3765
3.1623e-08	-7.5	2	9.9539
5.0119e-08	-7.3	2	13.096
7.9433e-08	-7.1	2	16.799
1.2589e-07	-6.9	23	21.01
1.9953e-07	-6.7	38	25.619
3.1623e-07	-6.5	15	30.457
5.0119e-07	-6.3	55	35.304
7.9433e-07	-6.1	44	39.898
1.2589e-06	-5.9	37	43.962
1.9953e-06	-5.7	64	47.228
3.1623e-06	-5.5	61	49.468
5.0119e-06	-5.3	60	50.517
7.9433e-06	-5.1	44	50.299
1.2589e-05	-4.9	42	48.828
1.9953e-05	-4.7	16	46.215
3.1623e-05	-4.5	31	42.648
5.0119e-05	-4.3	23	38.371
7.9433e-05	-4.1	55	33.66
0.00012589	-3.9	47	28.788
0.00019953	-3.7	28	24.006
0.00031623	-3.5	13	19.517
0.00050119	-3.3	11	15.471
0.00079433	-3.1	22	11.956
0.0012589	-2.9	33	9.0093
0.0019953	-2.7	1	6.6188
0.0031623	-2.5	0	4.741
0.0050119	-2.3	0	3.3109
0.0079433	-2.1	0	2.2544
0.012589	-1.9	0	1.4966
0.019953	-1.7	0	0.9687
0.031623	-1.5	0	0.61131
0.050119	-1.3	0	0.37613
0.079433	-1.1	0	0.22563
0.12589	-0.9	0	0.13197
0.19953	-0.7	0	0.075255
0.31623	-0.5	0	0.041841
0.50119	-0.3	0	0.022681
0.79433	-0.1	0	0.011987
1.2589	0.1	0	0.0061769
1.9953	0.3	0	0.0031033
3.1623	0.5	0	0.0015201
5.0119	0.7	0	0.00072598
7.9433	0.9	0	0.00033804
12.589	1.1	0	0.00015347
19.953	1.3	0	6.7929e-05
31.623	1.5	0	2.9315e-05
50.119	1.7	0	1.2335e-05
79.433	1.9	2	5.0602e-06
