voltage_6_1	absJ_6_1	J_6_1	current_6_1	time_6_1	
0.000000E+0	4.607564E-6	4.607564E-6	3.020111E-11	0.000000E+0
5.000000E-2	3.072569E-3	3.072569E-3	2.013971E-8	3.818359E-1
1.000000E-1	7.039655E-3	7.039655E-3	4.614269E-8	5.703125E-1
1.500000E-1	1.262632E-2	1.262632E-2	8.276149E-8	7.587891E-1
2.000000E-1	1.997133E-2	1.997133E-2	1.309057E-7	1.333008E+0
2.500000E-1	2.929781E-2	2.929781E-2	1.920378E-7	1.520508E+0
3.000000E-1	4.067867E-2	4.067867E-2	2.666357E-7	1.708984E+0
3.500000E-1	5.425544E-2	5.425544E-2	3.556271E-7	1.897461E+0
4.000000E-1	6.938344E-2	6.938344E-2	4.547863E-7	2.084961E+0
4.500000E-1	8.697263E-2	8.697263E-2	5.700778E-7	2.273438E+0
5.000000E-1	1.066324E-1	1.066324E-1	6.989417E-7	2.461914E+0
5.000000E-1	1.083607E-1	1.083607E-1	7.102699E-7	2.649414E+0
4.500000E-1	9.058981E-2	9.058981E-2	5.937873E-7	2.837891E+0
4.000000E-1	7.272293E-2	7.272293E-2	4.766756E-7	3.025391E+0
3.500000E-1	5.649177E-2	5.649177E-2	3.702855E-7	3.213867E+0
3.000000E-1	4.250382E-2	4.250382E-2	2.785990E-7	3.402344E+0
2.500000E-1	3.071869E-2	3.071869E-2	2.013512E-7	3.589844E+0
2.000000E-1	2.084834E-2	2.084834E-2	1.366542E-7	3.778320E+0
1.500000E-1	1.314798E-2	1.314798E-2	8.618084E-8	4.160156E+0
1.000000E-1	7.417568E-3	7.417568E-3	4.861979E-8	4.347656E+0
5.000000E-2	3.242081E-3	3.242081E-3	2.125081E-8	4.536133E+0
0.000000E+0	4.340602E-6	4.340602E-6	2.845126E-11	5.430664E+0
-5.000000E-2	3.141291E-3	-3.141291E-3	-2.059016E-8	5.813477E+0
-1.000000E-1	7.115733E-3	-7.115733E-3	-4.664136E-8	6.001953E+0
-1.500000E-1	1.247064E-2	-1.247064E-2	-8.174104E-8	6.189453E+0
-2.000000E-1	1.987744E-2	-1.987744E-2	-1.302903E-7	6.764648E+0
-2.500000E-1	2.839777E-2	-2.839777E-2	-1.861383E-7	6.952148E+0
-3.000000E-1	3.870092E-2	-3.870092E-2	-2.536722E-7	7.140625E+0
-3.500000E-1	5.106322E-2	-5.106322E-2	-3.347031E-7	7.329102E+0
-4.000000E-1	6.480032E-2	-6.480032E-2	-4.247454E-7	7.516602E+0
-4.500000E-1	8.024591E-2	-8.024591E-2	-5.259863E-7	7.705078E+0
-5.000000E-1	9.692652E-2	-9.692652E-2	-6.353224E-7	7.892578E+0
-5.000000E-1	9.793360E-2	-9.793360E-2	-6.419235E-7	8.081055E+0
-4.500000E-1	8.146134E-2	-8.146134E-2	-5.339531E-7	8.269531E+0
-4.000000E-1	6.558019E-2	-6.558019E-2	-4.298572E-7	8.457031E+0
-3.500000E-1	5.162721E-2	-5.162721E-2	-3.383999E-7	8.645508E+0
-3.000000E-1	3.938472E-2	-3.938472E-2	-2.581543E-7	8.833984E+0
-2.500000E-1	2.875627E-2	-2.875627E-2	-1.884882E-7	9.021484E+0
-2.000000E-1	1.987496E-2	-1.987496E-2	-1.302740E-7	9.209961E+0
-1.500000E-1	1.290640E-2	-1.290640E-2	-8.459735E-8	9.591797E+0
-1.000000E-1	7.384834E-3	-7.384834E-3	-4.840523E-8	9.779297E+0
-5.000000E-2	3.302367E-3	-3.302367E-3	-2.164596E-8	9.967773E+0
0.000000E+0	4.250806E-6	4.250806E-6	2.786268E-11	1.086230E+1
