voltage_10_2_16_2	absJ_10_2_16_2	J_10_2_16_2	current_10_2_16_2	time_10_2_16_2	
0.000000E+0	1.052316E-6	-1.052316E-6	-1.469311E-12	0.000000E+0
5.000000E-2	2.528074E-5	2.528074E-5	3.529857E-11	7.031250E-1
1.000000E-1	5.307481E-5	5.307481E-5	7.410641E-11	1.406250E+0
1.500000E-1	4.745141E-5	4.745141E-5	6.625467E-11	2.521484E+0
2.000000E-1	4.831333E-5	4.831333E-5	6.745813E-11	3.696289E+0
2.500000E-1	6.493564E-5	6.493564E-5	9.066725E-11	4.812500E+0
3.000000E-1	9.423387E-5	9.423387E-5	1.315753E-10	5.180664E+0
3.500000E-1	1.107397E-4	1.107397E-4	1.546218E-10	5.548828E+0
4.000000E-1	1.841438E-4	1.841438E-4	2.571133E-10	5.916992E+0
4.500000E-1	3.285422E-4	3.285422E-4	4.587314E-10	6.286133E+0
5.000000E-1	5.442393E-4	5.442393E-4	7.599014E-10	6.654297E+0
5.000000E-1	4.970157E-4	4.970157E-4	6.939648E-10	7.022461E+0
4.500000E-1	3.699227E-4	3.699227E-4	5.165095E-10	7.391602E+0
4.000000E-1	3.862911E-4	3.862911E-4	5.393641E-10	7.759766E+0
3.500000E-1	3.487287E-4	3.487287E-4	4.869172E-10	8.128906E+0
3.000000E-1	2.997366E-4	2.997366E-4	4.185112E-10	8.497070E+0
2.500000E-1	2.387673E-4	2.387673E-4	3.333820E-10	8.865234E+0
2.000000E-1	1.636905E-4	1.636905E-4	2.285550E-10	9.234375E+0
1.500000E-1	1.162251E-4	1.162251E-4	1.622809E-10	9.602539E+0
1.000000E-1	7.812910E-5	7.812910E-5	1.090888E-10	9.970703E+0
5.000000E-2	2.996139E-5	2.996139E-5	4.183399E-11	1.114648E+1
0.000000E+0	7.115199E-7	-7.115199E-7	-9.934692E-13	1.184961E+1
-5.000000E-2	3.515088E-5	-3.515088E-5	-4.907989E-11	1.255273E+1
-1.000000E-1	7.211197E-5	-7.211197E-5	-1.006873E-10	1.325684E+1
-1.500000E-1	7.448860E-5	-7.448860E-5	-1.040057E-10	1.395996E+1
-2.000000E-1	1.190124E-4	-1.190124E-4	-1.661727E-10	1.507520E+1
-2.500000E-1	1.329565E-4	-1.329565E-4	-1.856423E-10	1.544336E+1
-3.000000E-1	1.849440E-4	-1.849440E-4	-2.582305E-10	1.581250E+1
-3.500000E-1	2.375989E-4	-2.375989E-4	-3.317507E-10	1.618066E+1
-4.000000E-1	2.821183E-4	-2.821183E-4	-3.939115E-10	1.654883E+1
-4.500000E-1	3.721672E-4	-3.721672E-4	-5.196434E-10	1.691797E+1
-5.000000E-1	5.539852E-4	-5.539852E-4	-7.735093E-10	1.728613E+1
-5.000000E-1	6.786307E-4	-6.786307E-4	-9.475472E-10	1.765430E+1
-4.500000E-1	3.330776E-4	-3.330776E-4	-4.650641E-10	1.802344E+1
-4.000000E-1	5.970521E-4	-5.970521E-4	-8.336420E-10	1.839160E+1
-3.500000E-1	5.552908E-4	-5.552908E-4	-7.753322E-10	1.875977E+1
-3.000000E-1	3.105764E-4	-3.105764E-4	-4.336465E-10	1.912891E+1
-2.500000E-1	3.291377E-4	-3.291377E-4	-4.595629E-10	1.949707E+1
-2.000000E-1	1.305363E-4	-1.305363E-4	-1.822631E-10	1.986523E+1
-1.500000E-1	6.144121E-5	-6.144121E-5	-8.578811E-11	2.104102E+1
-1.000000E-1	3.767816E-5	-3.767816E-5	-5.260863E-11	2.174414E+1
-5.000000E-2	2.349693E-5	-2.349693E-5	-3.280791E-11	2.244727E+1
0.000000E+0	1.193225E-6	-1.193225E-6	-1.666056E-12	2.315039E+1
