voltage_28_2_16_5	absJ_28_2_16_5	J_28_2_16_5	current_28_2_16_5	time_28_2_16_5	
0.000000E+0	4.273814E-7	-4.273814E-7	-8.122253E-13	0.000000E+0
5.000000E-2	5.073539E-4	5.073539E-4	9.642106E-10	1.115234E+0
1.000000E-1	1.117335E-3	1.117335E-3	2.123462E-9	2.230469E+0
1.500000E-1	1.789494E-3	1.789494E-3	3.400879E-9	2.598633E+0
2.000000E-1	2.507074E-3	2.507074E-3	4.764618E-9	2.966797E+0
2.500000E-1	3.226468E-3	3.226468E-3	6.131804E-9	3.333984E+0
3.000000E-1	3.974427E-3	3.974427E-3	7.553277E-9	3.702148E+0
3.500000E-1	5.127428E-3	5.127428E-3	9.744522E-9	4.069336E+0
4.000000E-1	2.163632E-2	2.163632E-2	4.111917E-8	5.184570E+0
4.500000E-1	9.188845E-3	9.188845E-3	1.746312E-8	5.551758E+0
5.000000E-1	7.132305E-3	7.132305E-3	1.355473E-8	5.919922E+0
5.000000E-1	6.755920E-3	6.755920E-3	1.283942E-8	6.288086E+0
4.500000E-1	5.093445E-3	5.093445E-3	9.679937E-9	7.029297E+0
4.000000E-1	4.295499E-3	4.295499E-3	8.163465E-9	7.396484E+0
3.500000E-1	3.471142E-3	3.471142E-3	6.596800E-9	7.764648E+0
3.000000E-1	2.791950E-3	2.791950E-3	5.306016E-9	8.132813E+0
2.500000E-1	2.197249E-3	2.197249E-3	4.175805E-9	8.500000E+0
2.000000E-1	1.647261E-3	1.647261E-3	3.130570E-9	8.868164E+0
1.500000E-1	1.168579E-3	1.168579E-3	2.220848E-9	9.236328E+0
1.000000E-1	7.375635E-4	7.375635E-4	1.401717E-9	9.603516E+0
5.000000E-2	3.605369E-4	3.605369E-4	6.851895E-10	1.034473E+1
0.000000E+0	6.150796E-7	-6.150796E-7	-1.168940E-12	1.152051E+1
-5.000000E-2	3.338771E-4	-3.338771E-4	-6.345234E-10	1.263574E+1
-1.000000E-1	6.553296E-4	-6.553296E-4	-1.245434E-9	1.375098E+1
-1.500000E-1	9.750732E-4	-9.750732E-4	-1.853097E-9	1.411914E+1
-2.000000E-1	1.298298E-3	-1.298298E-3	-2.467376E-9	1.448730E+1
-2.500000E-1	1.612890E-3	-1.612890E-3	-3.065248E-9	1.485449E+1
-3.000000E-1	1.952677E-3	-1.952677E-3	-3.711003E-9	1.522266E+1
-3.500000E-1	2.349065E-3	-2.349065E-3	-4.464326E-9	1.559082E+1
-4.000000E-1	2.695759E-3	-2.695759E-3	-5.123209E-9	1.595801E+1
-4.500000E-1	3.080015E-3	-3.080015E-3	-5.853474E-9	1.632617E+1
-5.000000E-1	3.426949E-3	-3.426949E-3	-6.512812E-9	1.669434E+1
-5.000000E-1	3.491233E-3	-3.491233E-3	-6.634982E-9	1.706152E+1
-4.500000E-1	3.096274E-3	-3.096274E-3	-5.884374E-9	1.742969E+1
