voltage_15_2_16_3	absJ_15_2_16_3	J_15_2_16_3	current_15_2_16_3	time_15_2_16_3	
0.000000E+0	8.323472E-6	-8.323472E-6	-1.162176E-11	0.000000E+0
5.000000E-2	2.271332E-5	2.271332E-5	3.171377E-11	7.031250E-1
1.000000E-1	5.193316E-5	5.193316E-5	7.251237E-11	1.406250E+0
1.500000E-1	8.258728E-5	8.258728E-5	1.153136E-10	2.521484E+0
2.000000E-1	1.192068E-4	1.192068E-4	1.664441E-10	2.889648E+0
2.500000E-1	1.663678E-4	1.663678E-4	2.322933E-10	3.258789E+0
3.000000E-1	2.139129E-4	2.139129E-4	2.986787E-10	3.626953E+0
3.500000E-1	2.698602E-4	2.698602E-4	3.767959E-10	3.995117E+0
4.000000E-1	3.172579E-4	3.172579E-4	4.429756E-10	4.364258E+0
4.500000E-1	3.937341E-4	3.937341E-4	5.497566E-10	4.732422E+0
5.000000E-1	4.513195E-4	4.513195E-4	6.301609E-10	5.100586E+0
5.000000E-1	4.789240E-4	4.789240E-4	6.687041E-10	5.469727E+0
4.500000E-1	3.950175E-4	3.950175E-4	5.515485E-10	5.837891E+0
4.000000E-1	3.170959E-4	3.170959E-4	4.427494E-10	6.206055E+0
3.500000E-1	2.549949E-4	2.549949E-4	3.560401E-10	6.575195E+0
3.000000E-1	2.088211E-4	2.088211E-4	2.915693E-10	6.943359E+0
2.500000E-1	1.567888E-4	1.567888E-4	2.189185E-10	7.311523E+0
2.000000E-1	1.156149E-4	1.156149E-4	1.614289E-10	7.680664E+0
1.500000E-1	8.097641E-5	8.097641E-5	1.130644E-10	8.048828E+0
1.000000E-1	4.986693E-5	4.986693E-5	6.962737E-11	9.223633E+0
5.000000E-2	2.097686E-5	2.097686E-5	2.928922E-11	9.926758E+0
0.000000E+0	2.023787E-6	-2.023787E-6	-2.825740E-12	1.062988E+1
-5.000000E-2	2.296940E-5	-2.296940E-5	-3.207133E-11	1.133398E+1
-1.000000E-1	4.656973E-5	-4.656973E-5	-6.502361E-11	1.203711E+1
-1.500000E-1	6.532110E-5	-6.532110E-5	-9.120546E-11	1.274023E+1
-2.000000E-1	1.073410E-4	-1.073410E-4	-1.498763E-10	1.385547E+1
-2.500000E-1	1.210075E-4	-1.210075E-4	-1.689584E-10	1.422461E+1
-3.000000E-1	1.440706E-4	-1.440706E-4	-2.011605E-10	1.459277E+1
-3.500000E-1	1.784132E-4	-1.784132E-4	-2.491118E-10	1.496094E+1
-4.000000E-1	2.035396E-4	-2.035396E-4	-2.841949E-10	1.533008E+1
-4.500000E-1	2.346763E-4	-2.346763E-4	-3.276699E-10	1.569824E+1
-5.000000E-1	2.587629E-4	-2.587629E-4	-3.613012E-10	1.606641E+1
-5.000000E-1	2.567821E-4	-2.567821E-4	-3.585355E-10	1.643555E+1
-4.500000E-1	2.256309E-4	-2.256309E-4	-3.150402E-10	1.680371E+1
-4.000000E-1	2.008994E-4	-2.008994E-4	-2.805085E-10	1.717188E+1
-3.500000E-1	1.779918E-4	-1.779918E-4	-2.485234E-10	1.754102E+1
-3.000000E-1	1.526475E-4	-1.526475E-4	-2.131361E-10	1.790918E+1
-2.500000E-1	1.244144E-4	-1.244144E-4	-1.737153E-10	1.827734E+1
-2.000000E-1	9.753153E-5	-9.753153E-5	-1.361797E-10	1.864648E+1
-1.500000E-1	6.932353E-5	-6.932353E-5	-9.679391E-11	1.982129E+1
-1.000000E-1	4.654125E-5	-4.654125E-5	-6.498384E-11	2.052441E+1
-5.000000E-2	2.427948E-5	-2.427948E-5	-3.390055E-11	2.122754E+1
0.000000E+0	1.792968E-6	-1.792968E-6	-2.503456E-12	2.193066E+1
0.000000E+0	1.573719E-6	-1.573719E-6	-2.197326E-12	2.263477E+1
5.000000E-2	2.425522E-5	2.425522E-5	3.386667E-11	2.333789E+1
1.000000E-1	5.513927E-5	5.513927E-5	7.698894E-11	2.404102E+1
1.500000E-1	8.924355E-5	8.924355E-5	1.246075E-10	2.515625E+1
2.000000E-1	1.323078E-4	1.323078E-4	1.847366E-10	2.552441E+1
2.500000E-1	1.744329E-4	1.744329E-4	2.435543E-10	2.589355E+1
3.000000E-1	2.260432E-4	2.260432E-4	3.156159E-10	2.626172E+1
3.500000E-1	2.773086E-4	2.773086E-4	3.871959E-10	2.662988E+1
4.000000E-1	3.679355E-4	3.679355E-4	5.137349E-10	2.699902E+1
4.500000E-1	4.519981E-4	4.519981E-4	6.311084E-10	2.736719E+1
5.000000E-1	5.465557E-4	5.465557E-4	7.631358E-10	2.773535E+1
5.000000E-1	5.669462E-4	5.669462E-4	7.916062E-10	2.810449E+1
4.500000E-1	4.578360E-4	4.578360E-4	6.392597E-10	2.847266E+1
4.000000E-1	3.629478E-4	3.629478E-4	5.067707E-10	2.884082E+1
3.500000E-1	2.982010E-4	2.982010E-4	4.163671E-10	2.920996E+1
3.000000E-1	2.362260E-4	2.362260E-4	3.298337E-10	2.957813E+1
2.500000E-1	1.743555E-4	1.743555E-4	2.434462E-10	2.994629E+1
2.000000E-1	1.315629E-4	1.315629E-4	1.836964E-10	3.031445E+1
1.500000E-1	8.776417E-5	8.776417E-5	1.225419E-10	3.068359E+1
1.000000E-1	5.315523E-5	5.315523E-5	7.421870E-11	3.185840E+1
5.000000E-2	2.584668E-5	2.584668E-5	3.608877E-11	3.256152E+1
0.000000E+0	9.205820E-7	-9.205820E-7	-1.285375E-12	3.326465E+1
-5.000000E-2	2.704084E-5	-2.704084E-5	-3.775613E-11	3.396875E+1
-1.000000E-1	5.264333E-5	-5.264333E-5	-7.350395E-11	3.467188E+1
-1.500000E-1	8.128552E-5	-8.128552E-5	-1.134960E-10	3.578711E+1
-2.000000E-1	1.136092E-4	-1.136092E-4	-1.586283E-10	3.615527E+1
-2.500000E-1	1.401717E-4	-1.401717E-4	-1.957166E-10	3.652441E+1
-3.000000E-1	1.785512E-4	-1.785512E-4	-2.493045E-10	3.689258E+1
-3.500000E-1	2.109551E-4	-2.109551E-4	-2.945489E-10	3.726074E+1
-4.000000E-1	2.622811E-4	-2.622811E-4	-3.662135E-10	3.762988E+1
-4.500000E-1	2.794962E-4	-2.794962E-4	-3.902503E-10	3.799805E+1
-5.000000E-1	3.170055E-4	-3.170055E-4	-4.426232E-10	3.836621E+1
-5.000000E-1	3.250556E-4	-3.250556E-4	-4.538632E-10	3.873438E+1
-4.500000E-1	2.630234E-4	-2.630234E-4	-3.672499E-10	3.910352E+1
-4.000000E-1	2.371925E-4	-2.371925E-4	-3.311832E-10	3.947168E+1
