voltage_1_1	absJ_1_1	J_1_1	current_1_1	time_1_1	
0.000000E+0	2.359512E-6	-2.359512E-6	-9.151388E-12	0.000000E+0
5.000000E-2	7.824204E-4	7.824204E-4	3.034625E-9	7.431641E-1
1.000000E-1	1.445904E-3	1.445904E-3	5.607951E-9	9.306641E-1
1.500000E-1	2.191359E-3	2.191359E-3	8.499208E-9	1.119141E+0
2.000000E-1	1.514807E-4	1.514807E-4	5.875194E-10	1.694336E+0
2.500000E-1	1.872503E-4	1.872503E-4	7.262519E-10	2.105469E+0
3.000000E-1	4.983288E-4	4.983288E-4	1.932773E-9	2.681641E+0
3.500000E-1	6.414704E-4	6.414704E-4	2.487949E-9	2.870117E+0
4.000000E-1	7.183801E-4	7.183801E-4	2.786244E-9	3.057617E+0
4.500000E-1	1.109672E-3	1.109672E-3	4.303873E-9	3.246094E+0
5.000000E-1	1.702614E-3	1.702614E-3	6.603605E-9	3.434570E+0
5.000000E-1	1.522553E-3	1.522553E-3	5.905235E-9	3.622070E+0
4.500000E-1	1.489806E-3	1.489806E-3	5.778225E-9	3.810547E+0
4.000000E-1	8.499752E-4	8.499752E-4	3.296637E-9	3.998047E+0
3.500000E-1	5.358827E-4	5.358827E-4	2.078426E-9	4.186523E+0
3.000000E-1	3.894060E-4	3.894060E-4	1.510315E-9	4.375000E+0
2.500000E-1	2.141872E-4	2.141872E-4	8.307270E-10	4.786133E+0
2.000000E-1	2.085787E-4	2.085787E-4	8.089744E-10	4.974609E+0
1.500000E-1	1.607354E-4	1.607354E-4	6.234138E-10	5.164063E+0
1.000000E-1	1.190957E-4	1.190957E-4	4.619138E-10	5.352539E+0
5.000000E-2	4.718406E-5	4.718406E-5	1.830038E-10	5.541016E+0
0.000000E+0	1.788454E-6	-1.788454E-6	-6.936535E-12	6.436523E+0
-5.000000E-2	2.023854E-5	-2.023854E-5	-7.849538E-11	6.960938E+0
-1.000000E-1	2.143036E-5	-2.143036E-5	-8.311787E-11	7.484375E+0
-1.500000E-1	1.408039E-4	-1.408039E-4	-5.461092E-10	8.089844E+0
-2.000000E-1	1.553933E-4	-1.553933E-4	-6.026944E-10	8.278320E+0
-2.500000E-1	2.052750E-4	-2.052750E-4	-7.961610E-10	8.467773E+0
-3.000000E-1	2.868141E-4	-2.868141E-4	-1.112411E-9	9.231445E+0
-3.500000E-1	3.470266E-4	-3.470266E-4	-1.345946E-9	9.418945E+0
-4.000000E-1	4.219160E-4	-4.219160E-4	-1.636405E-9	9.607422E+0
-4.500000E-1	5.407626E-4	-5.407626E-4	-2.097353E-9	9.794922E+0
-5.000000E-1	6.164090E-4	-6.164090E-4	-2.390748E-9	9.983398E+0
-5.000000E-1	6.449099E-4	-6.449099E-4	-2.501289E-9	1.017187E+1
-4.500000E-1	5.296578E-4	-5.296578E-4	-2.054283E-9	1.035937E+1
-4.000000E-1	4.298780E-4	-4.298780E-4	-1.667286E-9	1.054785E+1
-3.500000E-1	3.780169E-4	-3.780169E-4	-1.466142E-9	1.073633E+1
-3.000000E-1	3.217703E-4	-3.217703E-4	-1.247989E-9	1.092383E+1
-2.500000E-1	2.090622E-4	-2.090622E-4	-8.108497E-10	1.133594E+1
-2.000000E-1	1.899632E-4	-1.899632E-4	-7.367739E-10	1.152441E+1
-1.500000E-1	1.452040E-4	-1.452040E-4	-5.631752E-10	1.171289E+1
-1.000000E-1	9.207762E-5	-9.207762E-5	-3.571239E-10	1.190234E+1
-5.000000E-2	8.293129E-5	-8.293129E-5	-3.216498E-10	1.209082E+1
0.000000E+0	1.192750E-6	-1.192750E-6	-4.626091E-12	1.298633E+1
