voltage_67_16	absJ_67_16	J_67_16	current_67_16	time_67_16	
0.000000E+0	1.479629E-6	1.479629E-6	8.263806E-12	0.000000E+0
5.000000E-2	3.084372E-4	3.084372E-4	1.722638E-9	5.761719E-1
1.000000E-1	7.120060E-4	7.120060E-4	3.976592E-9	7.636719E-1
1.500000E-1	1.248716E-3	1.248716E-3	6.974145E-9	9.521484E-1
2.000000E-1	1.787794E-3	1.787794E-3	9.984923E-9	1.139648E+0
2.500000E-1	2.993300E-3	2.993300E-3	1.671774E-8	1.714844E+0
3.000000E-1	4.161720E-3	4.161720E-3	2.324343E-8	1.903320E+0
3.500000E-1	5.634184E-3	5.634184E-3	3.146722E-8	2.091797E+0
4.000000E-1	7.337238E-3	7.337238E-3	4.097887E-8	2.279297E+0
4.500000E-1	9.214272E-3	9.214272E-3	5.146220E-8	2.467773E+0
5.000000E-1	1.137455E-2	1.137455E-2	6.352747E-8	2.655273E+0
5.000000E-1	1.149338E-2	1.149338E-2	6.419115E-8	2.843750E+0
4.500000E-1	9.382512E-3	9.382512E-3	5.240183E-8	3.032227E+0
4.000000E-1	7.450856E-3	7.450856E-3	4.161343E-8	3.219727E+0
3.500000E-1	5.789220E-3	5.789220E-3	3.233310E-8	3.408203E+0
3.000000E-1	4.311335E-3	4.311335E-3	2.407904E-8	3.596680E+0
2.500000E-1	3.056017E-3	3.056017E-3	1.706802E-8	3.784180E+0
2.000000E-1	2.076281E-3	2.076281E-3	1.159614E-8	3.972656E+0
1.500000E-1	1.286409E-3	1.286409E-3	7.184662E-9	4.354492E+0
1.000000E-1	7.236579E-4	7.236579E-4	4.041668E-9	4.541992E+0
5.000000E-2	3.116804E-4	3.116804E-4	1.740752E-9	4.730469E+0
0.000000E+0	1.310073E-6	1.310073E-6	7.316828E-12	5.848633E+0
-5.000000E-2	3.007101E-4	-3.007101E-4	-1.679482E-9	6.592773E+0
-1.000000E-1	6.639854E-4	-6.639854E-4	-3.708394E-9	6.780273E+0
-1.500000E-1	1.231429E-3	-1.231429E-3	-6.877595E-9	6.968750E+0
-2.000000E-1	1.971618E-3	-1.971618E-3	-1.101159E-8	7.543945E+0
-2.500000E-1	2.909258E-3	-2.909258E-3	-1.624836E-8	7.731445E+0
-3.000000E-1	4.003204E-3	-4.003204E-3	-2.235811E-8	7.919922E+0
-3.500000E-1	5.301840E-3	-5.301840E-3	-2.961106E-8	8.108398E+0
-4.000000E-1	6.769971E-3	-6.769971E-3	-3.781065E-8	8.295898E+0
-4.500000E-1	8.369635E-3	-8.369635E-3	-4.674486E-8	8.484375E+0
-5.000000E-1	1.022492E-2	-1.022492E-2	-5.710670E-8	8.672852E+0
-5.000000E-1	1.016725E-2	-1.016725E-2	-5.678461E-8	8.860352E+0
-4.500000E-1	8.328196E-3	-8.328196E-3	-4.651342E-8	9.048828E+0
-4.000000E-1	6.742181E-3	-6.742181E-3	-3.765544E-8	9.236328E+0
-3.500000E-1	5.315200E-3	-5.315200E-3	-2.968568E-8	9.424805E+0
-3.000000E-1	3.967946E-3	-3.967946E-3	-2.216119E-8	9.613281E+0
-2.500000E-1	2.904302E-3	-2.904302E-3	-1.622068E-8	9.800781E+0
-2.000000E-1	1.978083E-3	-1.978083E-3	-1.104770E-8	9.989258E+0
-1.500000E-1	1.211880E-3	-1.211880E-3	-6.768415E-9	1.037109E+1
-1.000000E-1	6.902818E-4	-6.902818E-4	-3.855261E-9	1.055859E+1
-5.000000E-2	3.008071E-4	-3.008071E-4	-1.680024E-9	1.074707E+1
0.000000E+0	1.549561E-6	-1.549561E-6	-8.654383E-12	1.164160E+1
0.000000E+0	2.871217E-6	2.871217E-6	1.603590E-11	1.216602E+1
5.000000E-2	3.023962E-4	3.023962E-4	1.688899E-9	1.274219E+1
1.000000E-1	6.888217E-4	6.888217E-4	3.847106E-9	1.292969E+1
1.500000E-1	1.269909E-3	1.269909E-3	7.092509E-9	1.311816E+1
2.000000E-1	1.769308E-3	1.769308E-3	9.881680E-9	1.330664E+1
2.500000E-1	3.053528E-3	3.053528E-3	1.705412E-8	1.388184E+1
3.000000E-1	4.287141E-3	4.287141E-3	2.394391E-8	1.406934E+1
3.500000E-1	5.846753E-3	5.846753E-3	3.265443E-8	1.425781E+1
4.000000E-1	7.538470E-3	7.538470E-3	4.210276E-8	1.444531E+1
4.500000E-1	9.513411E-3	9.513411E-3	5.313291E-8	1.463379E+1
5.000000E-1	1.176329E-2	1.176329E-2	6.569859E-8	1.482227E+1
5.000000E-1	1.169997E-2	1.169997E-2	6.534497E-8	1.500977E+1
4.500000E-1	9.569400E-3	9.569400E-3	5.344561E-8	1.519824E+1
4.000000E-1	7.550615E-3	7.550615E-3	4.217059E-8	1.538574E+1
3.500000E-1	5.820470E-3	5.820470E-3	3.250764E-8	1.557422E+1
3.000000E-1	4.341697E-3	4.341697E-3	2.424861E-8	1.576270E+1
2.500000E-1	3.099626E-3	3.099626E-3	1.731158E-8	1.595020E+1
2.000000E-1	2.093876E-3	2.093876E-3	1.169441E-8	1.613867E+1
