voltage_spot_4_run_2	absJ_spot_4_run_2	J_spot_4_run_2	current_spot_4_run_2	time_spot_4_run_2	
0.000000E+0	2.597453E-9	2.597453E-9	1.836031E-14	0.000000E+0
5.000000E-2	6.494578E-6	6.494578E-6	4.590747E-11	7.031250E-1
1.000000E-1	1.456005E-5	1.456005E-5	1.029189E-10	1.406250E+0
1.500000E-1	3.154856E-5	3.154856E-5	2.230036E-10	2.521484E+0
2.000000E-1	4.751631E-5	4.751631E-5	3.358730E-10	2.889648E+0
2.500000E-1	6.430996E-5	6.430996E-5	4.545803E-10	3.257813E+0
3.000000E-1	8.315984E-5	8.315984E-5	5.878223E-10	3.626953E+0
3.500000E-1	1.137030E-4	1.137030E-4	8.037193E-10	3.995117E+0
4.000000E-1	1.427751E-4	1.427751E-4	1.009218E-9	4.363281E+0
4.500000E-1	1.484863E-4	1.484863E-4	1.049588E-9	4.731445E+0
5.000000E-1	1.600459E-4	1.600459E-4	1.131298E-9	5.846680E+0
5.000000E-1	1.599653E-4	1.599653E-4	1.130728E-9	6.214844E+0
4.500000E-1	1.327131E-4	1.327131E-4	9.380936E-10	6.956055E+0
4.000000E-1	4.868620E-5	4.868620E-5	3.441425E-10	8.070313E+0
3.500000E-1	4.358791E-5	4.358791E-5	3.081048E-10	8.811523E+0
3.000000E-1	3.188715E-5	3.188715E-5	2.253970E-10	9.179688E+0
2.500000E-1	3.002991E-5	3.002991E-5	2.122689E-10	9.547852E+0
2.000000E-1	2.354120E-5	2.354120E-5	1.664029E-10	9.916992E+0
1.500000E-1	1.716524E-5	1.716524E-5	1.213339E-10	1.028516E+1
1.000000E-1	1.131020E-5	1.131020E-5	7.994708E-11	1.145996E+1
5.000000E-2	4.890213E-6	4.890213E-6	3.456688E-11	1.216309E+1
0.000000E+0	4.438640E-8	4.438640E-8	3.137490E-13	1.286621E+1
-5.000000E-2	3.852796E-6	-3.852796E-6	-2.723381E-11	1.356934E+1
-1.000000E-1	7.393437E-6	-7.393437E-6	-5.226113E-11	1.427246E+1
-1.500000E-1	1.016607E-5	-1.016607E-5	-7.185973E-11	1.497559E+1
-2.000000E-1	1.236079E-5	-1.236079E-5	-8.737330E-11	1.567871E+1
-2.500000E-1	1.397442E-5	-1.397442E-5	-9.877936E-11	1.638184E+1
-3.000000E-1	1.418133E-5	-1.418133E-5	-1.002419E-10	1.749707E+1
-3.500000E-1	1.779785E-5	-1.779785E-5	-1.258056E-10	1.786523E+1
-4.000000E-1	2.635050E-5	-2.635050E-5	-1.862607E-10	1.823340E+1
-4.500000E-1	3.502006E-5	-3.502006E-5	-2.475422E-10	1.860254E+1
-5.000000E-1	3.828292E-5	-3.828292E-5	-2.706060E-10	1.897070E+1
-5.000000E-1	4.357808E-5	-4.357808E-5	-3.080353E-10	1.933887E+1
-4.500000E-1	3.601159E-5	-3.601159E-5	-2.545509E-10	1.970703E+1
-4.000000E-1	2.824586E-5	-2.824586E-5	-1.996582E-10	2.007617E+1
-3.500000E-1	2.347108E-5	-2.347108E-5	-1.659073E-10	2.044434E+1
-3.000000E-1	2.000182E-5	-2.000182E-5	-1.413845E-10	2.081250E+1
-2.500000E-1	1.580983E-5	-1.580983E-5	-1.117531E-10	2.118066E+1
-2.000000E-1	1.189723E-5	-1.189723E-5	-8.409658E-11	2.235547E+1
-1.500000E-1	9.063381E-6	-9.063381E-6	-6.406527E-11	2.305957E+1
-1.000000E-1	7.069046E-6	-7.069046E-6	-4.996814E-11	2.376270E+1
-5.000000E-2	3.791451E-6	-3.791451E-6	-2.680019E-11	2.446582E+1
0.000000E+0	2.538357E-8	-2.538357E-8	-1.794259E-13	2.516895E+1
