voltage_spot_5_run_2	absJ_spot_5_run_2	J_spot_5_run_2	current_spot_5_run_2	time_spot_5_run_2	
0.000000E+0	4.429717E-9	-4.429717E-9	-1.718070E-14	0.000000E+0
5.000000E-2	1.174949E-7	1.174949E-7	4.557049E-13	7.031250E-1
1.000000E-1	1.529612E-7	1.529612E-7	5.932616E-13	1.406250E+0
1.500000E-1	1.924816E-7	1.924816E-7	7.465417E-13	2.109375E+0
2.000000E-1	2.419957E-7	2.419957E-7	9.385825E-13	2.812500E+0
2.500000E-1	3.003870E-7	3.003870E-7	1.165054E-12	3.515625E+0
3.000000E-1	4.019129E-7	4.019129E-7	1.558823E-12	4.218750E+0
3.500000E-1	5.645671E-7	5.645671E-7	2.189679E-12	4.921875E+0
4.000000E-1	8.882799E-7	8.882799E-7	3.445202E-12	5.625000E+0
4.500000E-1	5.485837E-6	5.485837E-6	2.127687E-11	6.907227E+0
5.000000E-1	1.367490E-5	1.367490E-5	5.303824E-11	8.082031E+0
5.000000E-1	1.601314E-5	1.601314E-5	6.210713E-11	8.785156E+0
4.500000E-1	2.382474E-5	2.382474E-5	9.240449E-11	9.488281E+0
4.000000E-1	2.113836E-5	2.113836E-5	8.198533E-11	1.019141E+1
3.500000E-1	2.966238E-6	2.966238E-6	1.150458E-11	1.130664E+1
3.000000E-1	1.612288E-6	1.612288E-6	6.253276E-12	1.248145E+1
2.500000E-1	1.617330E-6	1.617330E-6	6.272829E-12	1.318457E+1
2.000000E-1	7.675505E-7	7.675505E-7	2.976952E-12	1.388770E+1
1.500000E-1	2.806501E-7	2.806501E-7	1.088504E-12	1.459082E+1
1.000000E-1	1.036511E-7	1.036511E-7	4.020118E-13	1.529395E+1
5.000000E-2	3.574187E-8	-3.574187E-8	-1.386252E-13	1.599707E+1
0.000000E+0	1.090684E-7	-1.090684E-7	-4.230227E-13	1.670020E+1
-5.000000E-2	1.687908E-7	-1.687908E-7	-6.546569E-13	1.740332E+1
-1.000000E-1	2.519751E-7	-2.519751E-7	-9.772877E-13	1.810645E+1
-1.500000E-1	3.235913E-7	-3.235913E-7	-1.255052E-12	1.880957E+1
-2.000000E-1	5.146951E-7	-5.146951E-7	-1.996250E-12	1.951367E+1
-2.500000E-1	5.130172E-7	-5.130172E-7	-1.989742E-12	2.021582E+1
-3.000000E-1	5.246639E-7	-5.246639E-7	-2.034914E-12	2.091895E+1
-3.500000E-1	6.435364E-7	-6.435364E-7	-2.495962E-12	2.162207E+1
-4.000000E-1	7.185232E-7	-7.185232E-7	-2.786799E-12	2.232520E+1
-4.500000E-1	8.188751E-7	-8.188751E-7	-3.176015E-12	2.302832E+1
-5.000000E-1	1.021390E-6	-1.021390E-6	-3.961470E-12	2.373145E+1
-5.000000E-1	9.355829E-7	-9.355829E-7	-3.628667E-12	2.443457E+1
-4.500000E-1	5.796918E-7	-5.796918E-7	-2.248340E-12	2.513770E+1
-4.000000E-1	4.717078E-7	-4.717078E-7	-1.829523E-12	2.584082E+1
-3.500000E-1	3.623781E-7	-3.623781E-7	-1.405487E-12	2.654395E+1
-3.000000E-1	2.419599E-7	-2.419599E-7	-9.384438E-13	2.724707E+1
-2.500000E-1	1.127825E-7	-1.127825E-7	-4.374279E-13	2.795020E+1
-2.000000E-1	1.302437E-9	-1.302437E-9	-5.051515E-15	2.865332E+1
-1.500000E-1	3.026377E-8	3.026377E-8	1.173783E-13	2.935645E+1
-1.000000E-1	9.123858E-8	9.123858E-8	3.538697E-13	3.005957E+1
-5.000000E-2	1.228084E-7	1.228084E-7	4.763134E-13	3.076270E+1
0.000000E+0	1.606649E-7	1.606649E-7	6.231404E-13	3.146582E+1
