voltage_spot_3_run_1	absJ_spot_3_run_1	J_spot_3_run_1	current_spot_3_run_1	time_spot_3_run_1	
0.000000E+0	2.164300E-7	2.164300E-7	8.394258E-13	0.000000E+0
5.000000E-2	2.430298E-7	2.430298E-7	9.425932E-13	7.031250E-1
1.000000E-1	6.686081E-7	6.686081E-7	2.593203E-12	1.406250E+0
1.500000E-1	1.055736E-6	1.055736E-6	4.094683E-12	2.109375E+0
2.000000E-1	1.521469E-6	1.521469E-6	5.901030E-12	2.812500E+0
2.500000E-1	2.169066E-6	2.169066E-6	8.412743E-12	3.515625E+0
3.000000E-1	2.929120E-6	2.929120E-6	1.136062E-11	4.218750E+0
3.500000E-1	5.039524E-6	5.039524E-6	1.954584E-11	4.921875E+0
4.000000E-1	7.569617E-6	7.569617E-6	2.935883E-11	5.625000E+0
4.500000E-1	1.086001E-5	1.086001E-5	4.212064E-11	6.328125E+0
5.000000E-1	9.132132E-6	9.132132E-6	3.541906E-11	7.031250E+0
5.000000E-1	8.139846E-6	8.139846E-6	3.157047E-11	7.734375E+0
4.500000E-1	6.228831E-6	6.228831E-6	2.415858E-11	8.437500E+0
4.000000E-1	4.710129E-6	4.710129E-6	1.826828E-11	9.140625E+0
3.500000E-1	3.566832E-6	3.566832E-6	1.383399E-11	9.843750E+0
3.000000E-1	2.690892E-6	2.690892E-6	1.043665E-11	1.054688E+1
2.500000E-1	1.951688E-6	1.951688E-6	7.569639E-12	1.125000E+1
2.000000E-1	1.325319E-6	1.325319E-6	5.140263E-12	1.195313E+1
1.500000E-1	8.607964E-7	8.607964E-7	3.338607E-12	1.265625E+1
1.000000E-1	4.837410E-7	4.837410E-7	1.876194E-12	1.335938E+1
5.000000E-2	1.573015E-7	1.573015E-7	6.100953E-13	1.406250E+1
0.000000E+0	1.076085E-7	-1.076085E-7	-4.173606E-13	1.476563E+1
-5.000000E-2	3.548639E-7	-3.548639E-7	-1.376343E-12	1.546875E+1
-1.000000E-1	5.956180E-7	-5.956180E-7	-2.310110E-12	1.617188E+1
-1.500000E-1	8.439399E-7	-8.439399E-7	-3.273229E-12	1.687500E+1
-2.000000E-1	1.136888E-6	-1.136888E-6	-4.409431E-12	1.757813E+1
-2.500000E-1	1.475400E-6	-1.475400E-6	-5.722353E-12	1.828125E+1
-3.000000E-1	1.901412E-6	-1.901412E-6	-7.374643E-12	1.898438E+1
-3.500000E-1	2.364457E-6	-2.364457E-6	-9.170567E-12	1.968750E+1
-4.000000E-1	2.934197E-6	-2.934197E-6	-1.138031E-11	2.039063E+1
-4.500000E-1	3.682523E-6	-3.682523E-6	-1.428270E-11	2.109375E+1
-5.000000E-1	4.556026E-6	-4.556026E-6	-1.767059E-11	2.179688E+1
-5.000000E-1	4.433399E-6	-4.433399E-6	-1.719498E-11	2.250000E+1
-4.500000E-1	3.470516E-6	-3.470516E-6	-1.346043E-11	2.320313E+1
-4.000000E-1	2.762512E-6	-2.762512E-6	-1.071443E-11	2.390625E+1
-3.500000E-1	2.118829E-6	-2.118829E-6	-8.217899E-12	2.460938E+1
-3.000000E-1	1.576199E-6	-1.576199E-6	-6.113304E-12	2.531250E+1
-2.500000E-1	1.187451E-6	-1.187451E-6	-4.605538E-12	2.601563E+1
-2.000000E-1	8.503628E-7	-8.503628E-7	-3.298140E-12	2.671875E+1
-1.500000E-1	5.806114E-7	-5.806114E-7	-2.251907E-12	2.742188E+1
-1.000000E-1	3.169287E-7	-3.169287E-7	-1.229211E-12	2.812500E+1
-5.000000E-2	8.537045E-8	-8.537045E-8	-3.311101E-13	2.882813E+1
0.000000E+0	1.536840E-7	1.536840E-7	5.960649E-13	2.953125E+1
