voltage_1_2_21	absJ_1_2_21	J_1_2_21	current_1_2_21	time_1_2_21	
0.000000E+0	1.128542E-6	1.128542E-6	1.418168E-11	0.000000E+0
5.000000E-2	1.906881E-4	1.906881E-4	2.396257E-9	5.761719E-1
1.000000E-1	4.281503E-4	4.281503E-4	5.380295E-9	7.646484E-1
1.500000E-1	6.991682E-4	6.991682E-4	8.786007E-9	9.531250E-1
2.000000E-1	8.275253E-4	8.275253E-4	1.039899E-8	1.140625E+0
2.500000E-1	1.634303E-3	1.634303E-3	2.053726E-8	1.715820E+0
3.000000E-1	2.220605E-3	2.220605E-3	2.790495E-8	1.904297E+0
3.500000E-1	3.011166E-3	3.011166E-3	3.783943E-8	2.091797E+0
4.000000E-1	3.827537E-3	3.827537E-3	4.809825E-8	2.280273E+0
4.500000E-1	4.866624E-3	4.866624E-3	6.115580E-8	2.468750E+0
5.000000E-1	6.000754E-3	6.000754E-3	7.540770E-8	2.656250E+0
5.000000E-1	6.142201E-3	6.142201E-3	7.718517E-8	2.844727E+0
4.500000E-1	4.987249E-3	4.987249E-3	6.267162E-8	3.032227E+0
4.000000E-1	4.024553E-3	4.024553E-3	5.057402E-8	3.220703E+0
3.500000E-1	3.222772E-3	3.222772E-3	4.049855E-8	3.409180E+0
3.000000E-1	2.413033E-3	2.413033E-3	3.032306E-8	3.596680E+0
2.500000E-1	1.770820E-3	1.770820E-3	2.225278E-8	3.785156E+0
2.000000E-1	1.248489E-3	1.248489E-3	1.568897E-8	3.973633E+0
1.500000E-1	8.024632E-4	8.024632E-4	1.008405E-8	4.161133E+0
1.000000E-1	4.546544E-4	4.546544E-4	5.713356E-9	4.542969E+0
5.000000E-2	2.035542E-4	2.035542E-4	2.557938E-9	4.731445E+0
0.000000E+0	2.956049E-7	2.956049E-7	3.714681E-12	5.625977E+0
-5.000000E-2	7.797351E-6	-7.797351E-6	-9.798440E-11	6.149414E+0
-1.000000E-1	4.389313E-4	-4.389313E-4	-5.515773E-9	6.725586E+0
-1.500000E-1	7.124317E-4	-7.124317E-4	-8.952680E-9	6.914063E+0
-2.000000E-1	1.179880E-3	-1.179880E-3	-1.482681E-8	7.489258E+0
-2.500000E-1	1.674988E-3	-1.674988E-3	-2.104852E-8	7.676758E+0
-3.000000E-1	2.264816E-3	-2.264816E-3	-2.846052E-8	7.865234E+0
-3.500000E-1	2.918406E-3	-2.918406E-3	-3.667377E-8	8.053711E+0
-4.000000E-1	3.687657E-3	-3.687657E-3	-4.634046E-8	8.241211E+0
-4.500000E-1	4.487287E-3	-4.487287E-3	-5.638891E-8	8.429688E+0
-5.000000E-1	5.314610E-3	-5.314610E-3	-6.678536E-8	8.617188E+0
-5.000000E-1	5.335208E-3	-5.335208E-3	-6.704420E-8	8.805664E+0
-4.500000E-1	4.438076E-3	-4.438076E-3	-5.577051E-8	8.994141E+0
-4.000000E-1	3.590871E-3	-3.590871E-3	-4.512422E-8	9.181641E+0
-3.500000E-1	2.799808E-3	-2.799808E-3	-3.518342E-8	9.370117E+0
-3.000000E-1	2.231501E-3	-2.231501E-3	-2.804187E-8	9.558594E+0
-2.500000E-1	1.732865E-3	-1.732865E-3	-2.177583E-8	9.746094E+0
-2.000000E-1	1.163189E-3	-1.163189E-3	-1.461707E-8	9.934570E+0
-1.500000E-1	7.213611E-4	-7.213611E-4	-9.064891E-9	1.031641E+1
-1.000000E-1	4.439619E-4	-4.439619E-4	-5.578990E-9	1.050391E+1
-5.000000E-2	1.999738E-4	-1.999738E-4	-2.512945E-9	1.069238E+1
0.000000E+0	4.799666E-7	4.799666E-7	6.031439E-12	1.158691E+1
0.000000E+0	8.003791E-7	8.003791E-7	1.005786E-11	1.211133E+1
5.000000E-2	2.009200E-4	2.009200E-4	2.524835E-9	1.268750E+1
1.000000E-1	4.513835E-4	4.513835E-4	5.672252E-9	1.287500E+1
1.500000E-1	7.648643E-4	7.648643E-4	9.611568E-9	1.345020E+1
2.000000E-1	1.201072E-3	1.201072E-3	1.509311E-8	1.363867E+1
2.500000E-1	1.769903E-3	1.769903E-3	2.224126E-8	1.382715E+1
3.000000E-1	2.414716E-3	2.414716E-3	3.034422E-8	1.401465E+1
3.500000E-1	3.245971E-3	3.245971E-3	4.079008E-8	1.420313E+1
4.000000E-1	4.182111E-3	4.182111E-3	5.255396E-8	1.439062E+1
4.500000E-1	5.295396E-3	5.295396E-3	6.654391E-8	1.457910E+1
5.000000E-1	6.530608E-3	6.530608E-3	8.206604E-8	1.476758E+1
