voltage_spot_5_run_1	absJ_spot_5_run_1	J_spot_5_run_1	current_spot_5_run_1	time_spot_5_run_1	
0.000000E+0	4.975025E-7	-4.975025E-7	-1.929568E-12	0.000000E+0
5.000000E-2	2.071512E-5	2.071512E-5	8.034377E-11	7.031250E-1
1.000000E-1	4.518264E-5	4.518264E-5	1.752413E-10	1.818359E+0
1.500000E-1	8.172320E-5	8.172320E-5	3.169642E-10	2.186523E+0
2.000000E-1	1.274963E-4	1.274963E-4	4.944958E-10	2.554688E+0
2.500000E-1	1.746407E-4	1.746407E-4	6.773458E-10	2.923828E+0
3.000000E-1	2.337075E-4	2.337075E-4	9.064367E-10	4.038086E+0
3.500000E-1	2.830000E-4	2.830000E-4	1.097618E-9	4.406250E+0
4.000000E-1	3.781082E-4	3.781082E-4	1.466496E-9	4.773438E+0
4.500000E-1	5.080934E-4	5.080934E-4	1.970645E-9	5.141602E+0
5.000000E-1	7.607208E-4	7.607208E-4	2.950463E-9	5.509766E+0
5.000000E-1	8.250236E-4	8.250236E-4	3.199862E-9	5.877930E+0
4.500000E-1	6.699177E-4	6.699177E-4	2.598282E-9	6.245117E+0
4.000000E-1	5.373711E-4	5.373711E-4	2.084199E-9	6.613281E+0
3.500000E-1	4.066743E-4	4.066743E-4	1.577290E-9	6.980469E+0
3.000000E-1	3.136989E-4	3.136989E-4	1.216684E-9	7.348633E+0
2.500000E-1	2.420715E-4	2.420715E-4	9.388765E-10	8.089844E+0
2.000000E-1	1.664143E-4	1.664143E-4	6.454395E-10	8.458008E+0
1.500000E-1	1.041580E-4	1.041580E-4	4.039779E-10	8.826172E+0
1.000000E-1	6.433051E-5	6.433051E-5	2.495065E-10	9.195313E+0
5.000000E-2	3.055710E-5	3.055710E-5	1.185160E-10	9.563477E+0
0.000000E+0	5.654296E-7	-5.654296E-7	-2.193024E-12	1.073828E+1
-5.000000E-2	2.580656E-5	-2.580656E-5	-1.000910E-10	1.144238E+1
-1.000000E-1	5.922420E-5	-5.922420E-5	-2.297016E-10	1.255664E+1
-1.500000E-1	1.018702E-4	-1.018702E-4	-3.951045E-10	1.292578E+1
-2.000000E-1	1.460549E-4	-1.460549E-4	-5.664755E-10	1.329395E+1
-2.500000E-1	2.055623E-4	-2.055623E-4	-7.972754E-10	1.366211E+1
-3.000000E-1	3.195374E-4	-3.195374E-4	-1.239329E-9	1.477637E+1
-3.500000E-1	4.291793E-4	-4.291793E-4	-1.664576E-9	1.514453E+1
-4.000000E-1	5.795894E-4	-5.795894E-4	-2.247943E-9	1.551270E+1
-4.500000E-1	7.237079E-4	-7.237079E-4	-2.806908E-9	1.587988E+1
-5.000000E-1	8.723421E-4	-8.723421E-4	-3.383387E-9	1.624805E+1
-5.000000E-1	8.734678E-4	-8.734678E-4	-3.387753E-9	1.661523E+1
-4.500000E-1	6.863621E-4	-6.863621E-4	-2.662062E-9	1.698340E+1
-4.000000E-1	5.183159E-4	-5.183159E-4	-2.010293E-9	1.735156E+1
-3.500000E-1	4.080787E-4	-4.080787E-4	-1.582737E-9	1.771875E+1
-3.000000E-1	2.640563E-4	-2.640563E-4	-1.024145E-9	1.845996E+1
-2.500000E-1	1.915100E-4	-1.915100E-4	-7.427732E-10	1.882813E+1
-2.000000E-1	1.493143E-4	-1.493143E-4	-5.791170E-10	1.919629E+1
-1.500000E-1	9.120241E-5	-9.120241E-5	-3.537294E-10	1.956543E+1
-1.000000E-1	5.962976E-5	-5.962976E-5	-2.312746E-10	1.993359E+1
-5.000000E-2	2.835215E-5	-2.835215E-5	-1.099641E-10	2.030176E+1
0.000000E+0	4.503606E-7	-4.503606E-7	-1.746728E-12	2.147656E+1
