voltage_spot_8_run_2	absJ_spot_8_run_2	J_spot_8_run_2	current_spot_8_run_2	time_spot_8_run_2	
0.000000E+0	2.683199E-3	-2.683199E-3	-2.664144E-8	0.000000E+0
5.000000E-2	2.912268E+0	2.912268E+0	2.891586E-5	7.402344E-1
1.000000E-1	6.004605E+0	6.004605E+0	5.961963E-5	1.107422E+0
1.500000E-1	9.308027E+0	9.308027E+0	9.241926E-5	1.475586E+0
2.000000E-1	1.304740E+1	1.304740E+1	1.295474E-4	2.585938E+0
2.500000E-1	1.700318E+1	1.700318E+1	1.688243E-4	2.953125E+0
3.000000E-1	2.147877E+1	2.147877E+1	2.132624E-4	3.321289E+0
3.500000E-1	2.670886E+1	2.670886E+1	2.651918E-4	3.689453E+0
4.000000E-1	3.311378E+1	3.311378E+1	3.287862E-4	4.056641E+0
4.500000E-1	4.076123E+1	4.076123E+1	4.047176E-4	4.424805E+0
5.000000E-1	4.998232E+1	4.998232E+1	4.962737E-4	4.792969E+0
5.000000E-1	5.184292E+1	5.184292E+1	5.147475E-4	5.160156E+0
4.500000E-1	4.559331E+1	4.559331E+1	4.526953E-4	5.528320E+0
4.000000E-1	3.937089E+1	3.937089E+1	3.909129E-4	5.895508E+0
3.500000E-1	3.342285E+1	3.342285E+1	3.318549E-4	6.263672E+0
3.000000E-1	2.771897E+1	2.771897E+1	2.752212E-4	6.631836E+0
2.500000E-1	2.237686E+1	2.237686E+1	2.221795E-4	6.999023E+0
2.000000E-1	1.733892E+1	1.733892E+1	1.721579E-4	7.367188E+0
1.500000E-1	1.256848E+1	1.256848E+1	1.247922E-4	7.735352E+0
1.000000E-1	8.088906E+0	8.088906E+0	8.031462E-5	8.474609E+0
5.000000E-2	3.937205E+0	3.937205E+0	3.909245E-5	8.841797E+0
0.000000E+0	1.152821E-2	-1.152821E-2	-1.144634E-7	9.589844E+0
-5.000000E-2	3.850452E+0	-3.850452E+0	-3.823108E-5	1.070508E+1
-1.000000E-1	7.729456E+0	-7.729456E+0	-7.674565E-5	1.107324E+1
-1.500000E-1	1.146380E+1	-1.146380E+1	-1.138239E-4	1.218262E+1
-2.000000E-1	1.538799E+1	-1.538799E+1	-1.527871E-4	1.255078E+1
-2.500000E-1	1.944092E+1	-1.944092E+1	-1.930286E-4	1.291797E+1
-3.000000E-1	2.349576E+1	-2.349576E+1	-2.332890E-4	1.328613E+1
-3.500000E-1	2.752375E+1	-2.752375E+1	-2.732829E-4	1.365430E+1
-4.000000E-1	3.145815E+1	-3.145815E+1	-3.123475E-4	1.402148E+1
-4.500000E-1	3.501443E+1	-3.501443E+1	-3.476577E-4	1.438965E+1
-5.000000E-1	3.833047E+1	-3.833047E+1	-3.805826E-4	1.475781E+1
-5.000000E-1	3.739628E+1	-3.739628E+1	-3.713071E-4	1.512500E+1
-4.500000E-1	3.241581E+1	-3.241581E+1	-3.218561E-4	1.549316E+1
-4.000000E-1	2.822919E+1	-2.822919E+1	-2.802872E-4	1.586035E+1
-3.500000E-1	2.434352E+1	-2.434352E+1	-2.417064E-4	1.622852E+1
-3.000000E-1	2.055235E+1	-2.055235E+1	-2.040640E-4	1.659668E+1
-2.500000E-1	1.701953E+1	-1.701953E+1	-1.689866E-4	1.696387E+1
-2.000000E-1	1.361337E+1	-1.361337E+1	-1.351669E-4	1.733203E+1
-1.500000E-1	1.025367E+1	-1.025367E+1	-1.018085E-4	1.769922E+1
-1.000000E-1	7.037211E+0	-7.037211E+0	-6.987236E-5	1.843848E+1
-5.000000E-2	3.557463E+0	-3.557463E+0	-3.532199E-5	1.880664E+1
0.000000E+0	1.116470E-2	-1.116470E-2	-1.108541E-7	1.955371E+1
