voltage_spot_9_run_3_10	absJ_spot_9_run_3_10	J_spot_9_run_3_10	current_spot_9_run_3_10	time_spot_9_run_3_10	
0.000000E+0	8.465082E-4	-8.465082E-4	-1.313276E-8	0.000000E+0
5.000000E-2	3.081644E-1	3.081644E-1	4.780875E-6	1.119141E+0
1.000000E-1	6.395853E-1	6.395853E-1	9.922550E-6	1.487305E+0
1.500000E-1	1.018968E+0	1.018968E+0	1.580831E-5	2.602539E+0
2.000000E-1	1.413860E+0	1.413860E+0	2.193468E-5	2.969727E+0
2.500000E-1	1.856126E+0	1.856126E+0	2.879601E-5	3.337891E+0
3.000000E-1	2.359402E+0	2.359402E+0	3.660385E-5	3.705078E+0
3.500000E-1	2.881799E+0	2.881799E+0	4.470834E-5	4.073242E+0
4.000000E-1	3.453443E+0	3.453443E+0	5.357684E-5	4.441406E+0
4.500000E-1	4.213724E+0	4.213724E+0	6.537187E-5	4.808594E+0
5.000000E-1	4.929278E+0	4.929278E+0	7.647301E-5	5.176758E+0
5.000000E-1	5.010367E+0	5.010367E+0	7.773103E-5	5.544922E+0
4.500000E-1	4.454846E+0	4.454846E+0	6.911265E-5	5.912109E+0
4.000000E-1	3.808002E+0	3.808002E+0	5.907749E-5	6.280273E+0
3.500000E-1	3.205095E+0	3.205095E+0	4.972397E-5	6.648438E+0
3.000000E-1	2.642400E+0	2.642400E+0	4.099430E-5	7.015625E+0
2.500000E-1	2.100025E+0	2.100025E+0	3.257986E-5	7.383789E+0
2.000000E-1	1.609370E+0	1.609370E+0	2.496783E-5	7.750977E+0
1.500000E-1	1.153717E+0	1.153717E+0	1.789881E-5	8.119141E+0
1.000000E-1	7.445966E-1	7.445966E-1	1.155170E-5	8.487305E+0
5.000000E-2	3.557026E-1	3.557026E-1	5.518384E-6	9.234375E+0
0.000000E+0	9.422112E-4	-9.422112E-4	-1.461750E-8	9.975586E+0
-5.000000E-2	3.491031E-1	-3.491031E-1	-5.415999E-6	1.109570E+1
-1.000000E-1	6.933913E-1	-6.933913E-1	-1.075730E-5	1.221094E+1
-1.500000E-1	1.060665E+0	-1.060665E+0	-1.645520E-5	1.257910E+1
-2.000000E-1	1.443096E+0	-1.443096E+0	-2.238824E-5	1.294629E+1
-2.500000E-1	1.835741E+0	-1.835741E+0	-2.847976E-5	1.331445E+1
-3.000000E-1	2.213916E+0	-2.213916E+0	-3.434677E-5	1.368262E+1
-3.500000E-1	2.608340E+0	-2.608340E+0	-4.046588E-5	1.404980E+1
-4.000000E-1	2.994388E+0	-2.994388E+0	-4.645505E-5	1.441797E+1
-4.500000E-1	3.400573E+0	-3.400573E+0	-5.275662E-5	1.478516E+1
-5.000000E-1	3.712587E+0	-3.712587E+0	-5.759721E-5	1.515332E+1
-5.000000E-1	3.581504E+0	-3.581504E+0	-5.556358E-5	1.552148E+1
-4.500000E-1	3.056848E+0	-3.056848E+0	-4.742405E-5	1.588867E+1
-4.000000E-1	2.642199E+0	-2.642199E+0	-4.099117E-5	1.625684E+1
-3.500000E-1	2.239748E+0	-2.239748E+0	-3.474753E-5	1.662500E+1
-3.000000E-1	1.879081E+0	-1.879081E+0	-2.915214E-5	1.699219E+1
-2.500000E-1	1.533975E+0	-1.533975E+0	-2.379814E-5	1.736035E+1
-2.000000E-1	1.217093E+0	-1.217093E+0	-1.888203E-5	1.772852E+1
-1.500000E-1	9.060710E-1	-9.060710E-1	-1.405682E-5	1.809570E+1
-1.000000E-1	6.129932E-1	-6.129932E-1	-9.510000E-6	1.884375E+1
-5.000000E-2	3.084581E-1	-3.084581E-1	-4.785430E-6	1.921094E+1
0.000000E+0	9.126051E-4	-9.126051E-4	-1.415819E-8	1.995215E+1
0.000000E+0	9.234275E-4	-9.234275E-4	-1.432609E-8	2.032129E+1
5.000000E-2	3.381523E-1	3.381523E-1	5.246107E-6	2.144043E+1
1.000000E-1	7.248616E-1	7.248616E-1	1.124553E-5	2.255566E+1
1.500000E-1	1.132532E+0	1.132532E+0	1.757014E-5	2.292285E+1
2.000000E-1	1.575610E+0	1.575610E+0	2.444408E-5	2.329102E+1
2.500000E-1	2.064870E+0	2.064870E+0	3.203447E-5	2.365918E+1
3.000000E-1	2.604921E+0	2.604921E+0	4.041284E-5	2.402637E+1
3.500000E-1	3.226866E+0	3.226866E+0	5.006172E-5	2.439453E+1
4.000000E-1	3.938895E+0	3.938895E+0	6.110817E-5	2.476270E+1
4.500000E-1	4.676196E+0	4.676196E+0	7.254668E-5	2.512988E+1
