voltage_spot_2_run_2_10	absJ_spot_2_run_2_10	J_spot_2_run_2_10	current_spot_2_run_2_10	time_spot_2_run_2_10	
0.000000E+0	1.791980E-4	-1.791980E-4	-1.563798E-9	0.000000E+0
5.000000E-2	8.018585E-2	8.018585E-2	6.997535E-7	1.114258E+0
1.000000E-1	1.784712E-1	1.784712E-1	1.557455E-6	2.241211E+0
1.500000E-1	2.774397E-1	2.774397E-1	2.421118E-6	2.609375E+0
2.000000E-1	3.719212E-1	3.719212E-1	3.245625E-6	2.977539E+0
2.500000E-1	4.727593E-1	4.727593E-1	4.125603E-6	3.344727E+0
3.000000E-1	6.096293E-1	6.096293E-1	5.320019E-6	3.712891E+0
3.500000E-1	7.140984E-1	7.140984E-1	6.231684E-6	4.081055E+0
4.000000E-1	8.899619E-1	8.899619E-1	7.766383E-6	4.448242E+0
4.500000E-1	1.057408E+0	1.057408E+0	9.227627E-6	4.816406E+0
5.000000E-1	1.153141E+0	1.153141E+0	1.006305E-5	5.184570E+0
5.000000E-1	1.020691E+0	1.020691E+0	8.907207E-6	5.551758E+0
4.500000E-1	9.118448E-1	9.118448E-1	7.957347E-6	5.919922E+0
4.000000E-1	7.883273E-1	7.883273E-1	6.879454E-6	6.287109E+0
3.500000E-1	6.637808E-1	6.637808E-1	5.792580E-6	6.655273E+0
3.000000E-1	5.712282E-1	5.712282E-1	4.984907E-6	7.023438E+0
2.500000E-1	4.578813E-1	4.578813E-1	3.995768E-6	7.390625E+0
2.000000E-1	3.582318E-1	3.582318E-1	3.126162E-6	7.758789E+0
1.500000E-1	2.491374E-1	2.491374E-1	2.174134E-6	8.126953E+0
1.000000E-1	1.616299E-1	1.616299E-1	1.410487E-6	8.494141E+0
5.000000E-2	8.498714E-2	8.498714E-2	7.416527E-7	9.235352E+0
0.000000E+0	1.827635E-4	-1.827635E-4	-1.594912E-9	9.976563E+0
-5.000000E-2	8.267608E-2	-8.267608E-2	-7.214849E-7	1.109180E+1
-1.000000E-1	1.693598E-1	-1.693598E-1	-1.477943E-6	1.221875E+1
-1.500000E-1	2.513990E-1	-2.513990E-1	-2.193870E-6	1.258594E+1
-2.000000E-1	3.484998E-1	-3.484998E-1	-3.041234E-6	1.295410E+1
-2.500000E-1	4.436190E-1	-4.436190E-1	-3.871306E-6	1.332129E+1
-3.000000E-1	5.329949E-1	-5.329949E-1	-4.651258E-6	1.368945E+1
-3.500000E-1	6.292472E-1	-6.292472E-1	-5.491218E-6	1.405762E+1
-4.000000E-1	7.314508E-1	-7.314508E-1	-6.383112E-6	1.442480E+1
-4.500000E-1	8.315090E-1	-8.315090E-1	-7.256285E-6	1.479297E+1
-5.000000E-1	9.470791E-1	-9.470791E-1	-8.264824E-6	1.516113E+1
-5.000000E-1	9.080368E-1	-9.080368E-1	-7.924116E-6	1.552832E+1
-4.500000E-1	8.362409E-1	-8.362409E-1	-7.297578E-6	1.589648E+1
-4.000000E-1	7.134984E-1	-7.134984E-1	-6.226448E-6	1.626367E+1
-3.500000E-1	5.848503E-1	-5.848503E-1	-5.103782E-6	1.663184E+1
-3.000000E-1	5.147242E-1	-5.147242E-1	-4.491816E-6	1.700000E+1
-2.500000E-1	4.155827E-1	-4.155827E-1	-3.626643E-6	1.736719E+1
-2.000000E-1	3.211580E-1	-3.211580E-1	-2.802632E-6	1.773535E+1
-1.500000E-1	2.381538E-1	-2.381538E-1	-2.078284E-6	1.810352E+1
-1.000000E-1	1.578046E-1	-1.578046E-1	-1.377105E-6	1.847070E+1
-5.000000E-2	7.906194E-2	-7.906194E-2	-6.899456E-7	1.921191E+1
0.000000E+0	1.892305E-4	-1.892305E-4	-1.651348E-9	1.995313E+1
0.000000E+0	1.845750E-4	-1.845750E-4	-1.610721E-9	2.032129E+1
5.000000E-2	8.115558E-2	8.115558E-2	7.082161E-7	2.143555E+1
1.000000E-1	1.523472E-1	1.523472E-1	1.329480E-6	2.256250E+1
1.500000E-1	2.427197E-1	2.427197E-1	2.118129E-6	2.293066E+1
2.000000E-1	3.246069E-1	3.246069E-1	2.832730E-6	2.329785E+1
2.500000E-1	4.275676E-1	4.275676E-1	3.731231E-6	2.366602E+1
3.000000E-1	5.413870E-1	5.413870E-1	4.724493E-6	2.403418E+1
3.500000E-1	6.525855E-1	6.525855E-1	5.694883E-6	2.440137E+1
4.000000E-1	7.911752E-1	7.911752E-1	6.904306E-6	2.476953E+1
4.500000E-1	9.433408E-1	9.433408E-1	8.232201E-6	2.513770E+1
5.000000E-1	1.084039E+0	1.084039E+0	9.460025E-6	2.550488E+1
5.000000E-1	1.105962E+0	1.105962E+0	9.651339E-6	2.587305E+1
4.500000E-1	9.902543E-1	9.902543E-1	8.641599E-6	2.624121E+1
4.000000E-1	8.055005E-1	8.055005E-1	7.029318E-6	2.660840E+1
3.500000E-1	6.711197E-1	6.711197E-1	5.856624E-6	2.697656E+1
3.000000E-1	5.487892E-1	5.487892E-1	4.789089E-6	2.734473E+1
2.500000E-1	4.402178E-1	4.402178E-1	3.841625E-6	2.771191E+1
2.000000E-1	3.359412E-1	3.359412E-1	2.931640E-6	2.808008E+1
1.500000E-1	2.460450E-1	2.460450E-1	2.147148E-6	2.844824E+1
1.000000E-1	1.566027E-1	1.566027E-1	1.366616E-6	2.881543E+1
5.000000E-2	8.117286E-2	8.117286E-2	7.083668E-7	2.955664E+1
0.000000E+0	1.772799E-4	-1.772799E-4	-1.547059E-9	3.029785E+1
-5.000000E-2	8.355385E-2	-8.355385E-2	-7.291449E-7	3.141211E+1
-1.000000E-1	1.664039E-1	-1.664039E-1	-1.452148E-6	3.253906E+1
-1.500000E-1	2.566390E-1	-2.566390E-1	-2.239598E-6	3.290723E+1
-2.000000E-1	3.565543E-1	-3.565543E-1	-3.111523E-6	3.327539E+1
-2.500000E-1	4.517137E-1	-4.517137E-1	-3.941946E-6	3.364258E+1
-3.000000E-1	5.851997E-1	-5.851997E-1	-5.106831E-6	3.401074E+1
-3.500000E-1	6.658297E-1	-6.658297E-1	-5.810460E-6	3.437891E+1
-4.000000E-1	7.352108E-1	-7.352108E-1	-6.415925E-6	3.474609E+1
-4.500000E-1	8.526923E-1	-8.526923E-1	-7.441144E-6	3.511426E+1
-5.000000E-1	9.820673E-1	-9.820673E-1	-8.570154E-6	3.548242E+1
-5.000000E-1	9.701282E-1	-9.701282E-1	-8.465966E-6	3.584961E+1
-4.500000E-1	8.538496E-1	-8.538496E-1	-7.451243E-6	3.621777E+1
-4.000000E-1	7.427584E-1	-7.427584E-1	-6.481790E-6	3.658496E+1
-3.500000E-1	6.314620E-1	-6.314620E-1	-5.510545E-6	3.695313E+1
-3.000000E-1	5.443270E-1	-5.443270E-1	-4.750149E-6	3.732129E+1
-2.500000E-1	4.358869E-1	-4.358869E-1	-3.803831E-6	3.768848E+1
-2.000000E-1	3.305543E-1	-3.305543E-1	-2.884630E-6	3.805664E+1
-1.500000E-1	2.442960E-1	-2.442960E-1	-2.131885E-6	3.842480E+1
-1.000000E-1	1.687590E-1	-1.687590E-1	-1.472700E-6	3.879199E+1
-5.000000E-2	7.884183E-2	-7.884183E-2	-6.880248E-7	3.953320E+1
0.000000E+0	1.813911E-4	-1.813911E-4	-1.582936E-9	4.027441E+1
0.000000E+0	1.806799E-4	-1.806799E-4	-1.576730E-9	4.064258E+1
5.000000E-2	7.066236E-2	7.066236E-2	6.166454E-7	4.175684E+1
1.000000E-1	1.482449E-1	1.482449E-1	1.293681E-6	4.288379E+1
1.500000E-1	2.283938E-1	2.283938E-1	1.993112E-6	4.325195E+1
2.000000E-1	3.274304E-1	3.274304E-1	2.857369E-6	4.362012E+1
2.500000E-1	4.202432E-1	4.202432E-1	3.667314E-6	4.398730E+1
3.000000E-1	5.330538E-1	5.330538E-1	4.651772E-6	4.435547E+1
3.500000E-1	6.265654E-1	6.265654E-1	5.467815E-6	4.472363E+1
4.000000E-1	7.734567E-1	7.734567E-1	6.749683E-6	4.509082E+1
4.500000E-1	9.063931E-1	9.063931E-1	7.909772E-6	4.545898E+1
5.000000E-1	1.065870E+0	1.065870E+0	9.301473E-6	4.582617E+1
5.000000E-1	1.062910E+0	1.062910E+0	9.275635E-6	4.619434E+1
4.500000E-1	9.550562E-1	9.550562E-1	8.334438E-6	4.656250E+1
4.000000E-1	8.214526E-1	8.214526E-1	7.168526E-6	4.692969E+1
3.500000E-1	6.862914E-1	6.862914E-1	5.989022E-6	4.729785E+1
3.000000E-1	5.657280E-1	5.657280E-1	4.936908E-6	4.766602E+1
2.500000E-1	4.422143E-1	4.422143E-1	3.859048E-6	4.803320E+1
2.000000E-1	3.499067E-1	3.499067E-1	3.053512E-6	4.840137E+1
1.500000E-1	2.508994E-1	2.508994E-1	2.189510E-6	4.876953E+1
1.000000E-1	1.585438E-1	1.585438E-1	1.383556E-6	4.913672E+1
5.000000E-2	7.919952E-2	7.919952E-2	6.911462E-7	4.987793E+1
0.000000E+0	1.873107E-4	-1.873107E-4	-1.634594E-9	5.061914E+1
-5.000000E-2	8.025876E-2	-8.025876E-2	-7.003898E-7	5.173340E+1
-1.000000E-1	1.639139E-1	-1.639139E-1	-1.430419E-6	5.286035E+1
-1.500000E-1	2.387633E-1	-2.387633E-1	-2.083603E-6	5.322852E+1
-2.000000E-1	3.284844E-1	-3.284844E-1	-2.866567E-6	5.359668E+1
-2.500000E-1	4.171266E-1	-4.171266E-1	-3.640116E-6	5.396387E+1
-3.000000E-1	5.012797E-1	-5.012797E-1	-4.374491E-6	5.433203E+1
-3.500000E-1	6.024176E-1	-6.024176E-1	-5.257085E-6	5.470020E+1
-4.000000E-1	7.189706E-1	-7.189706E-1	-6.274202E-6	5.506738E+1
-4.500000E-1	8.301208E-1	-8.301208E-1	-7.244171E-6	5.543555E+1
-5.000000E-1	9.113936E-1	-9.113936E-1	-7.953409E-6	5.580371E+1
-5.000000E-1	9.263828E-1	-9.263828E-1	-8.084215E-6	5.617188E+1
-4.500000E-1	8.051603E-1	-8.051603E-1	-7.026349E-6	5.653906E+1
-4.000000E-1	6.628947E-1	-6.628947E-1	-5.784848E-6	5.690723E+1
-3.500000E-1	5.482472E-1	-5.482472E-1	-4.784359E-6	5.727539E+1
-3.000000E-1	4.693255E-1	-4.693255E-1	-4.095638E-6	5.764258E+1
-2.500000E-1	3.658472E-1	-3.658472E-1	-3.192619E-6	5.801074E+1
-2.000000E-1	2.984331E-1	-2.984331E-1	-2.604320E-6	5.837891E+1
-1.500000E-1	2.332012E-1	-2.332012E-1	-2.035064E-6	5.874609E+1
-1.000000E-1	1.393699E-1	-1.393699E-1	-1.216232E-6	5.911426E+1
-5.000000E-2	6.943414E-2	-6.943414E-2	-6.059272E-7	5.985547E+1
0.000000E+0	1.863640E-4	-1.863640E-4	-1.626333E-9	6.059570E+1
0.000000E+0	1.927968E-4	-1.927968E-4	-1.682469E-9	6.096484E+1
5.000000E-2	7.340770E-2	7.340770E-2	6.406030E-7	6.207910E+1
1.000000E-1	1.442368E-1	1.442368E-1	1.258704E-6	6.320605E+1
1.500000E-1	2.247765E-1	2.247765E-1	1.961545E-6	6.357324E+1
2.000000E-1	3.146464E-1	3.146464E-1	2.745808E-6	6.394141E+1
2.500000E-1	4.261994E-1	4.261994E-1	3.719291E-6	6.430859E+1
3.000000E-1	5.334496E-1	5.334496E-1	4.655226E-6	6.467676E+1
3.500000E-1	6.480810E-1	6.480810E-1	5.655573E-6	6.504492E+1
4.000000E-1	8.005575E-1	8.005575E-1	6.986182E-6	6.541211E+1
4.500000E-1	9.181576E-1	9.181576E-1	8.012436E-6	6.578027E+1
5.000000E-1	1.117045E+0	1.117045E+0	9.748053E-6	6.614844E+1
5.000000E-1	1.161332E+0	1.161332E+0	1.013453E-5	6.651562E+1
4.500000E-1	1.007742E+0	1.007742E+0	8.794212E-6	6.688379E+1
4.000000E-1	8.389222E-1	8.389222E-1	7.320977E-6	6.725098E+1
