voltage_2_1_500mv_500ms	absJ_2_1_500mv_500ms	J_2_1_500mv_500ms	current_2_1_500mv_500ms	time_2_1_500mv_500ms	
0.000000E+0	1.874245E-5	-1.874245E-5	-2.100821E-10	0.000000E+0
5.000000E-2	7.005896E-3	7.005896E-3	7.852833E-8	2.012695E+0
1.000000E-1	3.399177E-4	3.399177E-4	3.810101E-9	4.031250E+0
1.500000E-1	1.410900E-3	1.410900E-3	1.581462E-8	5.371094E+0
2.000000E-1	1.530459E-3	1.530459E-3	1.715475E-8	6.038086E+0
2.500000E-1	1.945733E-3	1.945733E-3	2.180951E-8	6.705078E+0
3.000000E-1	4.122267E-3	4.122267E-3	4.620605E-8	7.373047E+0
3.500000E-1	6.248723E-3	6.248723E-3	7.004127E-8	8.040039E+0
4.000000E-1	6.748904E-3	6.748904E-3	7.564773E-8	8.707031E+0
4.500000E-1	4.516060E-3	4.516060E-3	5.062003E-8	9.374023E+0
5.000000E-1	4.177191E-3	4.177191E-3	4.682169E-8	1.004199E+1
5.000000E-1	4.412582E-3	4.412582E-3	4.946015E-8	1.070898E+1
4.500000E-1	4.238760E-3	4.238760E-3	4.751180E-8	1.137598E+1
4.000000E-1	6.604676E-3	6.604676E-3	7.403111E-8	1.204395E+1
3.500000E-1	4.815874E-3	4.815874E-3	5.398061E-8	1.271094E+1
3.000000E-1	3.864661E-3	3.864661E-3	4.331857E-8	1.337793E+1
2.500000E-1	3.289620E-3	3.289620E-3	3.687300E-8	1.404492E+1
2.000000E-1	2.423696E-3	2.423696E-3	2.716695E-8	1.471289E+1
1.500000E-1	1.869158E-3	1.869158E-3	2.095119E-8	1.537988E+1
1.000000E-1	1.663291E-3	1.663291E-3	1.864365E-8	1.604785E+1
5.000000E-2	5.580213E-4	5.580213E-4	6.254801E-9	1.738770E+1
0.000000E+0	1.797606E-6	-1.797606E-6	-2.014917E-11	1.916016E+1
-5.000000E-2	7.651908E-4	-7.651908E-4	-8.576942E-9	2.117480E+1
-1.000000E-1	3.160332E-4	-3.160332E-4	-3.542382E-9	2.318652E+1
-1.500000E-1	5.447874E-4	-5.447874E-4	-6.106463E-9	2.452637E+1
-2.000000E-1	8.755083E-4	-8.755083E-4	-9.813478E-9	2.519336E+1
-2.500000E-1	5.986674E-4	-5.986674E-4	-6.710398E-9	2.586133E+1
-3.000000E-1	6.162481E-4	-6.162481E-4	-6.907459E-9	2.652832E+1
-3.500000E-1	6.552366E-4	-6.552366E-4	-7.344477E-9	2.719531E+1
-4.000000E-1	6.168634E-4	-6.168634E-4	-6.914355E-9	2.786230E+1
-4.500000E-1	7.379445E-4	-7.379445E-4	-8.271540E-9	2.852930E+1
-5.000000E-1	7.716656E-4	-7.716656E-4	-8.649517E-9	2.919727E+1
-5.000000E-1	8.862445E-4	-8.862445E-4	-9.933819E-9	2.986426E+1
-4.500000E-1	9.171887E-4	-9.171887E-4	-1.028067E-8	3.053125E+1
-4.000000E-1	9.249540E-4	-9.249540E-4	-1.036771E-8	3.254395E+1
-3.500000E-1	6.575143E-4	-6.575143E-4	-7.370007E-9	3.388379E+1
-3.000000E-1	4.243715E-4	-4.243715E-4	-4.756734E-9	3.455078E+1
-2.500000E-1	2.760850E-4	-2.760850E-4	-3.094607E-9	3.521777E+1
-2.000000E-1	1.381800E-4	-1.381800E-4	-1.548845E-9	3.588477E+1
-1.500000E-1	1.020827E-4	-1.020827E-4	-1.144234E-9	3.655176E+1
-1.000000E-1	6.016281E-5	-6.016281E-5	-6.743585E-10	3.789160E+1
-5.000000E-2	2.657846E-5	-2.657846E-5	-2.979151E-10	3.855957E+1
0.000000E+0	9.797123E-9	9.797123E-9	1.098149E-13	4.033301E+1
