voltage_3_1_500mv_500ms	absJ_3_1_500mv_500ms	J_3_1_500mv_500ms	current_3_1_500mv_500ms	time_3_1_500mv_500ms	
0.000000E+0	1.408777E-7	1.408777E-7	1.070935E-12	0.000000E+0
5.000000E-2	7.767472E-5	7.767472E-5	5.904738E-10	2.013672E+0
1.000000E-1	3.371077E-5	3.371077E-5	2.562652E-10	4.026367E+0
1.500000E-1	4.859418E-5	4.859418E-5	3.694071E-10	5.366211E+0
2.000000E-1	7.828713E-5	7.828713E-5	5.951293E-10	6.034180E+0
2.500000E-1	1.370063E-4	1.370063E-4	1.041505E-9	6.702148E+0
3.000000E-1	1.718002E-4	1.718002E-4	1.306004E-9	8.715820E+0
3.500000E-1	4.536589E-4	4.536589E-4	3.448660E-9	9.382813E+0
4.000000E-1	7.979399E-4	7.979399E-4	6.065842E-9	1.004980E+1
4.500000E-1	1.155119E-3	1.155119E-3	8.781071E-9	1.071777E+1
5.000000E-1	1.741443E-3	1.741443E-3	1.323824E-8	1.339648E+1
5.000000E-1	1.360535E-3	1.360535E-3	1.034262E-8	1.406348E+1
4.500000E-1	1.125984E-3	1.125984E-3	8.559590E-9	1.540430E+1
4.000000E-1	1.067283E-3	1.067283E-3	8.113354E-9	1.607129E+1
3.500000E-1	9.388160E-4	9.388160E-4	7.136765E-9	1.673828E+1
3.000000E-1	8.077861E-4	8.077861E-4	6.140692E-9	1.740527E+1
2.500000E-1	7.749356E-4	7.749356E-4	5.890966E-9	1.807324E+1
2.000000E-1	5.641613E-4	5.641613E-4	4.288686E-9	1.874023E+1
1.500000E-1	4.081628E-4	4.081628E-4	3.102804E-9	1.940723E+1
1.000000E-1	2.912081E-4	2.912081E-4	2.213729E-9	2.007520E+1
5.000000E-2	1.369964E-4	1.369964E-4	1.041430E-9	2.074219E+1
0.000000E+0	2.036081E-7	-2.036081E-7	-1.547804E-12	2.251465E+1
-5.000000E-2	1.361538E-4	-1.361538E-4	-1.035025E-9	2.452930E+1
-1.000000E-1	2.864080E-4	-2.864080E-4	-2.177239E-9	2.519629E+1
-1.500000E-1	4.222459E-4	-4.222459E-4	-3.209862E-9	2.586328E+1
-2.000000E-1	6.983411E-4	-6.983411E-4	-5.308704E-9	2.653027E+1
-2.500000E-1	8.371468E-4	-8.371468E-4	-6.363888E-9	2.719727E+1
-3.000000E-1	1.176120E-3	-1.176120E-3	-8.940721E-9	2.786523E+1
-3.500000E-1	1.082480E-3	-1.082480E-3	-8.228881E-9	2.987695E+1
-4.000000E-1	1.257315E-3	-1.257315E-3	-9.557954E-9	3.121680E+1
-4.500000E-1	9.014734E-4	-9.014734E-4	-6.852891E-9	3.188379E+1
-5.000000E-1	9.567139E-4	-9.567139E-4	-7.272823E-9	3.255176E+1
-5.000000E-1	8.925660E-4	-8.925660E-4	-6.785178E-9	3.321875E+1
-4.500000E-1	7.106988E-4	-7.106988E-4	-5.402646E-9	3.388574E+1
-4.000000E-1	6.277626E-4	-6.277626E-4	-4.772175E-9	3.455273E+1
-3.500000E-1	5.710222E-4	-5.710222E-4	-4.340841E-9	3.521973E+1
-3.000000E-1	5.139588E-4	-5.139588E-4	-3.907052E-9	3.588770E+1
-2.500000E-1	3.802101E-4	-3.802101E-4	-2.890311E-9	3.655469E+1
-2.000000E-1	2.438612E-4	-2.438612E-4	-1.853803E-9	3.722168E+1
-1.500000E-1	1.819118E-4	-1.819118E-4	-1.382871E-9	3.788867E+1
-1.000000E-1	1.115058E-4	-1.115058E-4	-8.476537E-10	3.922852E+1
-5.000000E-2	5.487987E-5	-5.487987E-5	-4.171901E-10	3.989648E+1
0.000000E+0	6.763932E-8	6.763932E-8	5.141859E-13	4.166992E+1
