voltage_2_2_500mv_500ms	absJ_2_2_500mv_500ms	J_2_2_500mv_500ms	current_2_2_500mv_500ms	time_2_2_500mv_500ms	
0.000000E+0	1.616588E-8	1.616588E-8	3.034656E-13	0.000000E+0
5.000000E-2	1.492866E-6	1.492866E-6	2.802406E-11	1.001953E+0
1.000000E-1	9.935667E-7	9.935667E-7	1.865122E-11	2.004883E+0
1.500000E-1	2.552194E-6	2.552194E-6	4.790975E-11	3.007813E+0
2.000000E-1	1.620773E-6	1.620773E-6	3.042512E-11	4.009766E+0
2.500000E-1	1.365477E-6	1.365477E-6	2.563272E-11	6.023438E+0
3.000000E-1	1.683092E-6	1.683092E-6	3.159498E-11	7.796875E+0
3.500000E-1	2.310500E-6	2.310500E-6	4.337267E-11	8.799805E+0
4.000000E-1	2.711488E-6	2.711488E-6	5.090002E-11	9.801758E+0
4.500000E-1	3.846956E-6	3.846956E-6	7.221500E-11	1.080469E+1
5.000000E-1	4.692104E-6	4.692104E-6	8.808011E-11	1.180762E+1
5.000000E-1	4.364759E-6	4.364759E-6	8.193520E-11	1.280957E+1
4.500000E-1	3.627881E-6	3.627881E-6	6.810254E-11	1.381250E+1
4.000000E-1	2.928417E-6	2.928417E-6	5.497221E-11	1.481445E+1
3.500000E-1	2.200611E-6	2.200611E-6	4.130984E-11	1.581738E+1
3.000000E-1	1.731423E-6	1.731423E-6	3.250224E-11	1.681934E+1
2.500000E-1	1.175879E-6	1.175879E-6	2.207358E-11	1.782227E+1
2.000000E-1	8.580994E-7	8.580994E-7	1.610823E-11	1.882520E+1
1.500000E-1	6.232207E-7	6.232207E-7	1.169909E-11	1.982813E+1
1.000000E-1	3.845382E-7	3.845382E-7	7.218545E-12	2.083008E+1
5.000000E-2	1.842727E-7	1.842727E-7	3.459164E-12	2.183301E+1
0.000000E+0	3.431007E-9	3.431007E-9	6.440681E-14	2.283496E+1
-5.000000E-2	1.704488E-7	-1.704488E-7	-3.199663E-12	2.383789E+1
-1.000000E-1	3.345413E-7	-3.345413E-7	-6.280004E-12	2.484082E+1
-1.500000E-1	5.013558E-7	-5.013558E-7	-9.411444E-12	2.584375E+1
-2.000000E-1	6.602897E-7	-6.602897E-7	-1.239495E-11	2.684570E+1
-2.500000E-1	8.225598E-7	-8.225598E-7	-1.544108E-11	2.784863E+1
-3.000000E-1	1.359145E-6	-1.359145E-6	-2.551385E-11	2.885059E+1
-3.500000E-1	1.353070E-6	-1.353070E-6	-2.539982E-11	2.985352E+1
-4.000000E-1	2.015529E-6	-2.015529E-6	-3.783548E-11	3.085547E+1
-4.500000E-1	2.625721E-6	-2.625721E-6	-4.929000E-11	3.185840E+1
-5.000000E-1	3.425463E-6	-3.425463E-6	-6.430274E-11	3.286133E+1
-5.000000E-1	3.319982E-6	-3.319982E-6	-6.232265E-11	3.386328E+1
-4.500000E-1	1.669661E-6	-1.669661E-6	-3.134286E-11	3.486621E+1
-4.000000E-1	1.397889E-6	-1.397889E-6	-2.624116E-11	3.586816E+1
-3.500000E-1	1.155712E-6	-1.155712E-6	-2.169501E-11	3.687109E+1
-3.000000E-1	9.706533E-7	-9.706533E-7	-1.822109E-11	3.787305E+1
-2.500000E-1	7.890162E-7	-7.890162E-7	-1.481140E-11	3.887598E+1
-2.000000E-1	6.292286E-7	-6.292286E-7	-1.181187E-11	3.987891E+1
-1.500000E-1	4.917637E-7	-4.917637E-7	-9.231380E-12	4.088086E+1
-1.000000E-1	3.752092E-7	-3.752092E-7	-7.043421E-12	4.188379E+1
-5.000000E-2	1.515395E-7	-1.515395E-7	-2.844697E-12	4.288574E+1
0.000000E+0	2.477334E-9	-2.477334E-9	-4.650447E-14	4.388867E+1
