voltage_15_1	absJ_15_1	J_15_1	current_15_1	time_15_1	
0.000000E+0	4.367002E-6	-4.367002E-6	-2.596384E-11	0.000000E+0
5.000000E-2	3.513887E-3	3.513887E-3	2.089168E-8	5.488281E-1
1.000000E-1	4.980071E-3	4.980071E-3	2.960882E-8	6.669922E-1
1.500000E-1	7.923289E-3	7.923289E-3	4.710761E-8	7.851563E-1
2.000000E-1	1.068592E-2	1.068592E-2	6.353271E-8	9.033203E-1
2.500000E-1	1.361263E-2	1.361263E-2	8.093338E-8	1.021484E+0
3.000000E-1	1.661226E-2	1.661226E-2	9.876756E-8	1.138672E+0
3.500000E-1	8.429287E-3	8.429287E-3	5.011600E-8	1.502930E+0
4.000000E-1	9.822876E-3	9.822876E-3	5.840153E-8	1.744141E+0
4.500000E-1	1.123460E-2	1.123460E-2	6.679490E-8	1.862305E+0
5.000000E-1	1.381867E-2	1.381867E-2	8.215838E-8	1.980469E+0
5.000000E-1	1.417404E-2	1.417404E-2	8.427121E-8	2.098633E+0
4.500000E-1	1.180011E-2	1.180011E-2	7.015709E-8	2.216797E+0
4.000000E-1	9.243207E-3	9.243207E-3	5.495513E-8	2.333984E+0
3.500000E-1	7.661430E-3	7.661430E-3	4.555074E-8	2.452148E+0
3.000000E-1	6.084051E-3	6.084051E-3	3.617249E-8	2.570313E+0
2.500000E-1	4.701208E-3	4.701208E-3	2.795085E-8	2.688477E+0
2.000000E-1	3.493916E-3	3.493916E-3	2.077294E-8	2.806641E+0
1.500000E-1	2.647985E-3	2.647985E-3	1.574349E-8	2.923828E+0
1.000000E-1	1.458867E-3	1.458867E-3	8.673638E-9	3.412109E+0
5.000000E-2	7.038020E-4	7.038020E-4	4.184428E-9	3.653320E+0
0.000000E+0	1.149678E-7	1.149678E-7	6.835366E-13	4.335938E+0
-5.000000E-2	6.528817E-4	-6.528817E-4	-3.881683E-9	5.008789E+0
-1.000000E-1	1.290063E-3	-1.290063E-3	-7.670021E-9	5.126953E+0
-1.500000E-1	1.982586E-3	-1.982586E-3	-1.178739E-8	5.492188E+0
-2.000000E-1	2.630083E-3	-2.630083E-3	-1.563706E-8	5.609375E+0
-2.500000E-1	3.210138E-3	-3.210138E-3	-1.908575E-8	5.727539E+0
-3.000000E-1	3.908147E-3	-3.908147E-3	-2.323574E-8	5.845703E+0
-3.500000E-1	4.494035E-3	-4.494035E-3	-2.671911E-8	5.963867E+0
-4.000000E-1	5.188373E-3	-5.188373E-3	-3.084727E-8	6.082031E+0
-4.500000E-1	5.874422E-3	-5.874422E-3	-3.492615E-8	6.200195E+0
-5.000000E-1	6.485460E-3	-6.485460E-3	-3.855905E-8	6.317383E+0
-5.000000E-1	6.433339E-3	-6.433339E-3	-3.824917E-8	6.435547E+0
-4.500000E-1	5.658103E-3	-5.658103E-3	-3.364003E-8	6.553711E+0
-4.000000E-1	4.986291E-3	-4.986291E-3	-2.964580E-8	6.671875E+0
-3.500000E-1	4.402864E-3	-4.402864E-3	-2.617706E-8	6.790039E+0
-3.000000E-1	3.751862E-3	-3.751862E-3	-2.230655E-8	6.907227E+0
-2.500000E-1	3.087020E-3	-3.087020E-3	-1.835376E-8	7.025391E+0
-2.000000E-1	2.582217E-3	-2.582217E-3	-1.535247E-8	7.143555E+0
-1.500000E-1	1.911054E-3	-1.911054E-3	-1.136210E-8	7.261719E+0
-1.000000E-1	1.274868E-3	-1.274868E-3	-7.579679E-9	7.502930E+0
-5.000000E-2	6.352738E-4	-6.352738E-4	-3.776996E-9	7.621094E+0
0.000000E+0	3.942432E-7	3.942432E-7	2.343958E-12	8.302734E+0
