voltage_8_2_21	absJ_8_2_21	J_8_2_21	current_8_2_21	time_8_2_21	
0.000000E+0	1.474691E-6	1.474691E-6	9.666129E-12	0.000000E+0
5.000000E-2	5.754488E-6	5.754488E-6	3.771883E-11	5.234375E-1
1.000000E-1	1.088857E-5	1.088857E-5	7.137109E-11	1.046875E+0
1.500000E-1	2.846767E-5	2.846767E-5	1.865965E-10	1.653320E+0
2.000000E-1	5.205878E-5	5.205878E-5	3.412287E-10	1.841797E+0
2.500000E-1	7.804031E-5	7.804031E-5	5.115293E-10	2.030273E+0
3.000000E-1	1.144463E-4	1.144463E-4	7.501590E-10	2.606445E+0
3.500000E-1	1.580297E-4	1.580297E-4	1.035834E-9	2.793945E+0
4.000000E-1	2.116654E-4	2.116654E-4	1.387399E-9	2.982422E+0
4.500000E-1	2.961308E-4	2.961308E-4	1.941043E-9	3.170898E+0
5.000000E-1	4.586068E-4	4.586068E-4	3.006021E-9	3.358398E+0
5.000000E-1	4.879058E-4	4.879058E-4	3.198067E-9	3.546875E+0
4.500000E-1	3.362397E-4	3.362397E-4	2.203944E-9	3.735352E+0
4.000000E-1	2.357556E-4	2.357556E-4	1.545303E-9	3.922852E+0
3.500000E-1	1.779264E-4	1.779264E-4	1.166251E-9	4.111328E+0
3.000000E-1	1.000675E-4	1.000675E-4	6.559107E-10	4.522461E+0
2.500000E-1	7.930569E-5	7.930569E-5	5.198235E-10	4.711914E+0
2.000000E-1	5.183674E-5	5.183674E-5	3.397733E-10	4.900391E+0
1.500000E-1	3.041573E-5	3.041573E-5	1.993654E-10	5.088867E+0
1.000000E-1	1.548974E-5	1.548974E-5	1.015303E-10	5.277344E+0
5.000000E-2	2.864138E-6	2.864138E-6	1.877351E-11	6.172852E+0
0.000000E+0	5.665949E-7	5.665949E-7	3.713849E-12	6.696289E+0
-5.000000E-2	6.279822E-6	-6.279822E-6	-4.116223E-11	7.220703E+0
-1.000000E-1	9.706668E-6	-9.706668E-6	-6.362411E-11	7.826172E+0
-1.500000E-1	2.914359E-5	-2.914359E-5	-1.910269E-10	8.014648E+0
-2.000000E-1	4.367550E-5	-4.367550E-5	-2.862790E-10	8.204102E+0
-2.500000E-1	7.487739E-5	-7.487739E-5	-4.907974E-10	8.392578E+0
-3.000000E-1	1.013552E-4	-1.013552E-4	-6.643507E-10	8.581055E+0
-3.500000E-1	1.128779E-4	-1.128779E-4	-7.398783E-10	8.770508E+0
-4.000000E-1	2.169846E-4	-2.169846E-4	-1.422265E-9	9.345703E+0
-4.500000E-1	2.757739E-4	-2.757739E-4	-1.807610E-9	9.534180E+0
-5.000000E-1	3.510097E-4	-3.510097E-4	-2.300757E-9	9.721680E+0
-5.000000E-1	3.406181E-4	-3.406181E-4	-2.232643E-9	9.910156E+0
-4.500000E-1	2.685589E-4	-2.685589E-4	-1.760318E-9	1.009863E+1
-4.000000E-1	2.015087E-4	-2.015087E-4	-1.320825E-9	1.028613E+1
-3.500000E-1	1.560744E-4	-1.560744E-4	-1.023018E-9	1.047461E+1
-3.000000E-1	9.200244E-5	-9.200244E-5	-6.030466E-10	1.088574E+1
-2.500000E-1	7.590456E-5	-7.590456E-5	-4.975302E-10	1.107520E+1
-2.000000E-1	5.165337E-5	-5.165337E-5	-3.385714E-10	1.126367E+1
-1.500000E-1	3.356525E-5	-3.356525E-5	-2.200095E-10	1.145215E+1
-1.000000E-1	1.805505E-5	-1.805505E-5	-1.183451E-10	1.164063E+1
-5.000000E-2	6.741056E-6	-6.741056E-6	-4.418547E-11	1.253613E+1
0.000000E+0	5.158533E-7	5.158533E-7	3.381254E-12	1.305957E+1
0.000000E+0	5.038401E-7	5.038401E-7	3.302511E-12	1.358398E+1
5.000000E-2	5.387243E-6	5.387243E-6	3.531166E-11	1.410742E+1
1.000000E-1	1.574156E-5	1.574156E-5	1.031809E-10	1.504785E+1
1.500000E-1	3.209828E-5	3.209828E-5	2.103940E-10	1.523633E+1
2.000000E-1	5.637901E-5	5.637901E-5	3.695464E-10	1.542480E+1
2.500000E-1	8.725393E-5	8.725393E-5	5.719217E-10	1.561426E+1
3.000000E-1	9.862280E-5	9.862280E-5	6.464410E-10	1.580273E+1
3.500000E-1	1.203183E-4	1.203183E-4	7.886479E-10	1.599121E+1
4.000000E-1	2.365130E-4	2.365130E-4	1.550267E-9	1.656738E+1
4.500000E-1	3.053276E-4	3.053276E-4	2.001325E-9	1.675488E+1
5.000000E-1	4.141697E-4	4.141697E-4	2.714750E-9	1.694336E+1
5.000000E-1	4.162299E-4	4.162299E-4	2.728254E-9	1.713184E+1
4.500000E-1	2.983265E-4	2.983265E-4	1.955435E-9	1.731934E+1
4.000000E-1	2.238545E-4	2.238545E-4	1.467295E-9	1.750781E+1
3.500000E-1	1.739122E-4	1.739122E-4	1.139939E-9	1.769531E+1
3.000000E-1	1.101059E-4	1.101059E-4	7.217089E-10	1.810742E+1
2.500000E-1	8.098173E-5	8.098173E-5	5.308094E-10	1.829590E+1
2.000000E-1	5.101510E-5	5.101510E-5	3.343877E-10	1.848438E+1
1.500000E-1	2.922115E-5	2.922115E-5	1.915353E-10	1.867383E+1
1.000000E-1	1.086790E-5	1.086790E-5	7.123564E-11	1.956934E+1
5.000000E-2	6.890531E-6	6.890531E-6	4.516523E-11	2.009277E+1
0.000000E+0	1.771214E-7	-1.771214E-7	-1.160974E-12	2.061621E+1
-5.000000E-2	6.994972E-6	-6.994972E-6	-4.584981E-11	2.113965E+1
-1.000000E-1	1.078657E-5	-1.078657E-5	-7.070255E-11	2.166309E+1
-1.500000E-1	2.185679E-5	-2.185679E-5	-1.432643E-10	2.260352E+1
-2.000000E-1	4.650234E-5	-4.650234E-5	-3.048080E-10	2.279199E+1
-2.500000E-1	8.022870E-5	-8.022870E-5	-5.258735E-10	2.298145E+1
-3.000000E-1	1.064041E-4	-1.064041E-4	-6.974447E-10	2.316992E+1
-3.500000E-1	1.203747E-4	-1.203747E-4	-7.890181E-10	2.335840E+1
-4.000000E-1	1.297595E-4	-1.297595E-4	-8.505320E-10	2.354687E+1
-4.500000E-1	2.789024E-4	-2.789024E-4	-1.828116E-9	2.412305E+1
-5.000000E-1	3.769897E-4	-3.769897E-4	-2.471047E-9	2.431152E+1
-5.000000E-1	3.733202E-4	-3.733202E-4	-2.446995E-9	2.449902E+1
-4.500000E-1	2.980151E-4	-2.980151E-4	-1.953394E-9	2.468750E+1
-4.000000E-1	2.222494E-4	-2.222494E-4	-1.456774E-9	2.487500E+1
-3.500000E-1	1.695925E-4	-1.695925E-4	-1.111625E-9	2.506348E+1
-3.000000E-1	1.046801E-4	-1.046801E-4	-6.861450E-10	2.547559E+1
-2.500000E-1	7.631568E-5	-7.631568E-5	-5.002249E-10	2.566406E+1
-2.000000E-1	4.857263E-5	-4.857263E-5	-3.183781E-10	2.585254E+1
-1.500000E-1	2.940361E-5	-2.940361E-5	-1.927313E-10	2.604102E+1
-1.000000E-1	1.705410E-5	-1.705410E-5	-1.117842E-10	2.623047E+1
-5.000000E-2	6.671867E-6	-6.671867E-6	-4.373196E-11	2.712500E+1
0.000000E+0	4.694605E-7	-4.694605E-7	-3.077164E-12	2.764844E+1
0.000000E+0	2.411063E-7	2.411063E-7	1.580375E-12	2.817285E+1
5.000000E-2	6.303298E-6	6.303298E-6	4.131611E-11	2.869629E+1
1.000000E-1	1.063483E-5	1.063483E-5	6.970793E-11	2.921973E+1
1.500000E-1	2.943826E-5	2.943826E-5	1.929584E-10	3.016016E+1
2.000000E-1	5.094790E-5	5.094790E-5	3.339472E-10	3.034863E+1
2.500000E-1	8.144802E-5	8.144802E-5	5.338658E-10	3.053711E+1
