voltage_2_1	absJ_2_1	J_2_1	current_2_1	time_2_1	
0.000000E+0	2.038238E-7	-2.038238E-7	-1.138367E-12	0.000000E+0
5.000000E-2	4.976599E-6	4.976599E-6	2.779457E-11	5.234375E-1
1.000000E-1	2.416043E-5	2.416043E-5	1.349373E-10	1.463867E+0
1.500000E-1	4.473327E-5	4.473327E-5	2.498377E-10	1.652344E+0
2.000000E-1	7.319962E-5	7.319962E-5	4.088238E-10	1.841797E+0
2.500000E-1	1.081839E-4	1.081839E-4	6.042130E-10	2.030273E+0
3.000000E-1	1.255520E-4	1.255520E-4	7.012148E-10	2.218750E+0
3.500000E-1	1.399548E-4	1.399548E-4	7.816550E-10	2.407227E+0
4.000000E-1	2.826646E-4	2.826646E-4	1.578697E-9	2.983398E+0
4.500000E-1	3.636769E-4	3.636769E-4	2.031155E-9	3.171875E+0
5.000000E-1	4.562923E-4	4.562923E-4	2.548417E-9	3.359375E+0
5.000000E-1	4.396792E-4	4.396792E-4	2.455632E-9	3.547852E+0
4.500000E-1	3.722111E-4	3.722111E-4	2.078819E-9	3.736328E+0
4.000000E-1	2.869348E-4	2.869348E-4	1.602546E-9	3.923828E+0
3.500000E-1	2.155621E-4	2.155621E-4	1.203926E-9	4.112305E+0
3.000000E-1	1.278496E-4	1.278496E-4	7.140469E-10	4.523438E+0
2.500000E-1	1.114509E-4	1.114509E-4	6.224595E-10	4.711914E+0
2.000000E-1	6.862561E-5	6.862561E-5	3.832777E-10	4.901367E+0
1.500000E-1	4.384941E-5	4.384941E-5	2.449013E-10	5.089844E+0
1.000000E-1	2.493287E-5	2.493287E-5	1.392514E-10	5.278320E+0
5.000000E-2	1.061570E-5	1.061570E-5	5.928927E-11	6.173828E+0
0.000000E+0	5.706883E-7	5.706883E-7	3.187325E-12	6.697266E+0
-5.000000E-2	5.381715E-6	-5.381715E-6	-3.005717E-11	7.221680E+0
-1.000000E-1	2.008853E-5	-2.008853E-5	-1.121955E-10	7.827148E+0
-1.500000E-1	4.612967E-5	-4.612967E-5	-2.576367E-10	8.015625E+0
-2.000000E-1	6.955128E-5	-6.955128E-5	-3.884476E-10	8.205078E+0
-2.500000E-1	1.021891E-4	-1.021891E-4	-5.707315E-10	8.393555E+0
-3.000000E-1	1.187115E-4	-1.187115E-4	-6.630101E-10	8.582031E+0
-3.500000E-1	1.397819E-4	-1.397819E-4	-7.806895E-10	8.770508E+0
-4.000000E-1	2.762117E-4	-2.762117E-4	-1.542657E-9	9.346680E+0
-4.500000E-1	3.504104E-4	-3.504104E-4	-1.957061E-9	9.535156E+0
-5.000000E-1	4.368452E-4	-4.368452E-4	-2.439804E-9	9.722656E+0
-5.000000E-1	4.388849E-4	-4.388849E-4	-2.451196E-9	9.911133E+0
-4.500000E-1	3.549406E-4	-3.549406E-4	-1.982362E-9	1.009863E+1
-4.000000E-1	2.787320E-4	-2.787320E-4	-1.556733E-9	1.028711E+1
-3.500000E-1	2.132132E-4	-2.132132E-4	-1.190807E-9	1.047559E+1
-3.000000E-1	1.284946E-4	-1.284946E-4	-7.176493E-10	1.088672E+1
-2.500000E-1	1.146217E-4	-1.146217E-4	-6.401681E-10	1.107520E+1
-2.000000E-1	7.656491E-5	-7.656491E-5	-4.276191E-10	1.126465E+1
-1.500000E-1	4.785746E-5	-4.785746E-5	-2.672865E-10	1.145312E+1
-1.000000E-1	2.587198E-5	-2.587198E-5	-1.444964E-10	1.164160E+1
-5.000000E-2	1.085389E-5	-1.085389E-5	-6.061956E-11	1.253711E+1
0.000000E+0	2.013189E-6	-2.013189E-6	-1.124377E-11	1.306055E+1
