voltage_4_1_500mv_500ms	absJ_4_1_500mv_500ms	J_4_1_500mv_500ms	current_4_1_500mv_500ms	time_4_1_500mv_500ms	
0.000000E+0	1.183442E-8	-1.183442E-8	-5.553891E-14	0.000000E+0
5.000000E-2	3.024398E-6	3.024398E-6	1.419349E-11	7.031250E-1
1.000000E-1	6.766662E-6	6.766662E-6	3.175592E-11	1.406250E+0
1.500000E-1	1.221965E-5	1.221965E-5	5.734676E-11	2.109375E+0
2.000000E-1	1.858120E-5	1.858120E-5	8.720151E-11	2.812500E+0
2.500000E-1	6.111707E-5	6.111707E-5	2.868222E-10	3.927734E+0
3.000000E-1	8.276895E-5	8.276895E-5	3.884344E-10	4.295898E+0
3.500000E-1	1.140304E-4	1.140304E-4	5.351444E-10	4.665039E+0
4.000000E-1	1.944757E-4	1.944757E-4	9.126739E-10	5.033203E+0
4.500000E-1	2.582239E-4	2.582239E-4	1.211844E-9	6.147461E+0
5.000000E-1	3.101375E-4	3.101375E-4	1.455474E-9	6.515625E+0
5.000000E-1	3.228611E-4	3.228611E-4	1.515186E-9	6.883789E+0
4.500000E-1	2.358061E-4	2.358061E-4	1.106637E-9	7.250977E+0
4.000000E-1	1.832063E-4	1.832063E-4	8.597866E-10	7.992188E+0
3.500000E-1	1.518618E-4	1.518618E-4	7.126869E-10	8.361328E+0
3.000000E-1	1.204775E-4	1.204775E-4	5.654006E-10	8.729492E+0
2.500000E-1	8.498170E-5	8.498170E-5	3.988188E-10	9.097656E+0
2.000000E-1	5.569128E-5	5.569128E-5	2.613590E-10	9.465820E+0
1.500000E-1	3.368249E-5	3.368249E-5	1.580718E-10	9.834961E+0
1.000000E-1	2.011313E-5	2.011313E-5	9.439083E-11	1.195605E+1
5.000000E-2	8.305896E-6	8.305896E-6	3.897954E-11	1.313086E+1
0.000000E+0	3.469598E-8	3.469598E-8	1.628281E-13	1.383398E+1
-5.000000E-2	7.025501E-6	-7.025501E-6	-3.297065E-11	1.453711E+1
-1.000000E-1	1.529170E-5	-1.529170E-5	-7.176387E-11	1.524023E+1
-1.500000E-1	3.402055E-5	-3.402055E-5	-1.596583E-10	1.635547E+1
-2.000000E-1	4.899829E-5	-4.899829E-5	-2.299488E-10	1.672363E+1
-2.500000E-1	5.809355E-5	-5.809355E-5	-2.726328E-10	1.709277E+1
-3.000000E-1	9.533664E-5	-9.533664E-5	-4.474145E-10	1.746094E+1
-3.500000E-1	1.335947E-4	-1.335947E-4	-6.269596E-10	1.782910E+1
-4.000000E-1	1.822118E-4	-1.822118E-4	-8.551195E-10	1.819727E+1
-4.500000E-1	2.531800E-4	-2.531800E-4	-1.188173E-9	1.931250E+1
-5.000000E-1	3.533408E-4	-3.533408E-4	-1.658227E-9	1.967969E+1
-5.000000E-1	3.435347E-4	-3.435347E-4	-1.612207E-9	2.004785E+1
-4.500000E-1	2.605436E-4	-2.605436E-4	-1.222730E-9	2.041602E+1
-4.000000E-1	2.016387E-4	-2.016387E-4	-9.462895E-10	2.115625E+1
-3.500000E-1	1.736526E-4	-1.736526E-4	-8.149510E-10	2.152539E+1
-3.000000E-1	1.309138E-4	-1.309138E-4	-6.143779E-10	2.189355E+1
-2.500000E-1	9.026704E-5	-9.026704E-5	-4.236229E-10	2.226172E+1
-2.000000E-1	6.103734E-5	-6.103734E-5	-2.864480E-10	2.262988E+1
-1.500000E-1	4.542526E-5	-4.542526E-5	-2.131806E-10	2.299902E+1
-1.000000E-1	2.372212E-5	-2.372212E-5	-1.113278E-10	2.336719E+1
-5.000000E-2	1.026012E-5	-1.026012E-5	-4.815069E-11	2.454199E+1
0.000000E+0	9.756154E-8	-9.756154E-8	-4.578560E-13	2.524512E+1
