voltage_1_1_500mv_500ms	absJ_1_1_500mv_500ms	J_1_1_500mv_500ms	current_1_1_500mv_500ms	time_1_1_500mv_500ms	
0.000000E+0	1.222923E-7	1.222923E-7	6.830092E-13	0.000000E+0
5.000000E-2	2.955805E-6	2.955805E-6	1.650833E-11	7.031250E-1
1.000000E-1	6.604629E-6	6.604629E-6	3.688721E-11	1.406250E+0
1.500000E-1	1.112162E-5	1.112162E-5	6.211485E-11	2.109375E+0
2.000000E-1	1.581511E-5	1.581511E-5	8.832823E-11	2.812500E+0
2.500000E-1	2.290743E-5	2.290743E-5	1.279392E-10	3.927734E+0
3.000000E-1	3.055339E-5	3.055339E-5	1.706423E-10	4.295898E+0
3.500000E-1	3.999360E-5	3.999360E-5	2.233664E-10	4.664063E+0
4.000000E-1	5.042958E-5	5.042958E-5	2.816519E-10	5.033203E+0
4.500000E-1	6.683907E-5	6.683907E-5	3.732998E-10	5.401367E+0
5.000000E-1	9.103533E-5	9.103533E-5	5.084372E-10	5.769531E+0
5.000000E-1	8.631111E-5	8.631111E-5	4.820522E-10	6.137695E+0
4.500000E-1	6.796941E-5	6.796941E-5	3.796128E-10	6.506836E+0
4.000000E-1	5.329578E-5	5.329578E-5	2.976598E-10	6.875000E+0
3.500000E-1	4.050493E-5	4.050493E-5	2.262222E-10	7.243164E+0
3.000000E-1	3.129252E-5	3.129252E-5	1.747704E-10	7.612305E+0
2.500000E-1	2.330957E-5	2.330957E-5	1.301852E-10	7.980469E+0
2.000000E-1	1.672051E-5	1.672051E-5	9.338492E-11	9.155273E+0
1.500000E-1	1.135761E-5	1.135761E-5	6.343284E-11	9.858398E+0
1.000000E-1	6.786168E-6	6.786168E-6	3.790111E-11	1.056152E+1
5.000000E-2	3.205464E-6	3.205464E-6	1.790269E-11	1.126465E+1
0.000000E+0	3.251124E-8	3.251124E-8	1.815770E-13	1.196777E+1
-5.000000E-2	2.928049E-6	-2.928049E-6	-1.635331E-11	1.267090E+1
-1.000000E-1	6.307146E-6	-6.307146E-6	-3.522575E-11	1.337402E+1
-1.500000E-1	1.008337E-5	-1.008337E-5	-5.631615E-11	1.407715E+1
-2.000000E-1	1.427101E-5	-1.427101E-5	-7.970437E-11	1.478027E+1
-2.500000E-1	1.831839E-5	-1.831839E-5	-1.023092E-10	1.548340E+1
-3.000000E-1	2.354422E-5	-2.354422E-5	-1.314957E-10	1.659863E+1
-3.500000E-1	3.010721E-5	-3.010721E-5	-1.681504E-10	1.696680E+1
-4.000000E-1	3.784499E-5	-3.784499E-5	-2.113663E-10	1.733496E+1
-4.500000E-1	4.663395E-5	-4.663395E-5	-2.604531E-10	1.770410E+1
-5.000000E-1	5.849255E-5	-5.849255E-5	-3.266840E-10	1.807227E+1
-5.000000E-1	5.878506E-5	-5.878506E-5	-3.283177E-10	1.844043E+1
-4.500000E-1	4.696793E-5	-4.696793E-5	-2.623184E-10	1.880859E+1
-4.000000E-1	3.685592E-5	-3.685592E-5	-2.058423E-10	1.917676E+1
-3.500000E-1	3.029405E-5	-3.029405E-5	-1.691939E-10	1.954590E+1
-3.000000E-1	2.426181E-5	-2.426181E-5	-1.355035E-10	1.991406E+1
-2.500000E-1	1.917260E-5	-1.917260E-5	-1.070800E-10	2.028223E+1
-2.000000E-1	1.387790E-5	-1.387790E-5	-7.750879E-11	2.145703E+1
-1.500000E-1	1.002572E-5	-1.002572E-5	-5.599421E-11	2.216016E+1
-1.000000E-1	6.243494E-6	-6.243494E-6	-3.487025E-11	2.286328E+1
-5.000000E-2	3.188424E-6	-3.188424E-6	-1.780752E-11	2.356641E+1
0.000000E+0	4.444328E-8	-4.444328E-8	-2.482181E-13	2.426953E+1
