voltage_spot_2_run_1	absJ_spot_2_run_1	J_spot_2_run_1	current_spot_2_run_1	time_spot_2_run_1	
0.000000E+0	1.816154E-7	1.816154E-7	1.380618E-12	0.000000E+0
5.000000E-2	1.109638E-7	1.109638E-7	8.435336E-13	7.031250E-1
1.000000E-1	7.685482E-8	7.685482E-8	5.842410E-13	1.406250E+0
1.500000E-1	1.005654E-7	1.005654E-7	7.644857E-13	2.109375E+0
2.000000E-1	1.361915E-7	1.361915E-7	1.035311E-12	2.812500E+0
2.500000E-1	1.134594E-7	1.134594E-7	8.625045E-13	3.515625E+0
3.000000E-1	1.268500E-7	1.268500E-7	9.642981E-13	4.218750E+0
3.500000E-1	1.425116E-7	1.425116E-7	1.083356E-12	4.921875E+0
4.000000E-1	1.523788E-7	1.523788E-7	1.158365E-12	5.625000E+0
4.500000E-1	1.583027E-7	1.583027E-7	1.203398E-12	6.328125E+0
5.000000E-1	1.647598E-7	1.647598E-7	1.252484E-12	7.031250E+0
5.000000E-1	1.408649E-7	1.408649E-7	1.070838E-12	7.734375E+0
4.500000E-1	9.935137E-8	9.935137E-8	7.552570E-13	8.437500E+0
4.000000E-1	8.611231E-8	8.611231E-8	6.546153E-13	9.140625E+0
3.500000E-1	6.130276E-8	6.130276E-8	4.660161E-13	9.843750E+0
3.000000E-1	5.138076E-8	5.138076E-8	3.905903E-13	1.054688E+1
2.500000E-1	3.816726E-8	3.816726E-8	2.901429E-13	1.125000E+1
2.000000E-1	2.828543E-8	2.828543E-8	2.150224E-13	1.195313E+1
1.500000E-1	3.021142E-8	3.021142E-8	2.296635E-13	1.265625E+1
1.000000E-1	1.602305E-8	1.602305E-8	1.218053E-13	1.335938E+1
5.000000E-2	7.760514E-9	7.760514E-9	5.899448E-14	1.406250E+1
0.000000E+0	3.501450E-9	3.501450E-9	2.661760E-14	1.476563E+1
-5.000000E-2	4.349429E-8	-4.349429E-8	-3.306383E-13	1.546875E+1
-1.000000E-1	7.336980E-9	-7.336980E-9	-5.577483E-14	1.617285E+1
-1.500000E-1	1.019163E-7	-1.019163E-7	-7.747553E-13	1.687500E+1
-2.000000E-1	4.175269E-8	-4.175269E-8	-3.173989E-13	1.757910E+1
-2.500000E-1	4.437421E-8	-4.437421E-8	-3.373274E-13	1.828223E+1
-3.000000E-1	1.888373E-8	-1.888373E-8	-1.435518E-13	1.898535E+1
-3.500000E-1	4.299773E-8	-4.299773E-8	-3.268635E-13	1.968848E+1
-4.000000E-1	6.116636E-6	-6.116636E-6	-4.649792E-11	2.155566E+1
-4.500000E-1	5.422136E-8	5.422136E-8	4.121842E-13	2.272949E+1
-5.000000E-1	1.256889E-7	-1.256889E-7	-9.554718E-13	2.343262E+1
-5.000000E-1	1.530013E-8	-1.530013E-8	-1.163097E-13	2.413574E+1
-4.500000E-1	1.961761E-8	-1.961761E-8	-1.491307E-13	2.483887E+1
-4.000000E-1	6.233421E-8	6.233421E-8	4.738571E-13	2.554199E+1
-3.500000E-1	2.716454E-9	2.716454E-9	2.065015E-14	2.624512E+1
-3.000000E-1	4.242633E-8	-4.242633E-8	-3.225198E-13	2.694824E+1
-2.500000E-1	4.734807E-8	4.734807E-8	3.599343E-13	2.765137E+1
-2.000000E-1	6.569144E-8	6.569144E-8	4.993783E-13	2.835449E+1
-1.500000E-1	7.616840E-8	7.616840E-8	5.790229E-13	2.905762E+1
-1.000000E-1	8.213985E-8	8.213985E-8	6.244172E-13	2.976074E+1
-5.000000E-2	1.639931E-7	1.639931E-7	1.246656E-12	3.046387E+1
0.000000E+0	9.906292E-8	9.906292E-8	7.530643E-13	3.116699E+1
