voltage_spot_1_run_2	absJ_spot_1_run_2	J_spot_1_run_2	current_spot_1_run_2	time_spot_1_run_2	
0.000000E+0	8.327378E-4	-8.327378E-4	-2.616123E-9	0.000000E+0
5.000000E-2	1.107293E+0	1.107293E+0	3.478664E-6	7.412109E-1
1.000000E-1	2.319335E+0	2.319335E+0	7.286406E-6	1.109375E+0
1.500000E-1	3.676186E+0	3.676186E+0	1.154908E-5	2.224609E+0
2.000000E-1	5.111901E+0	5.111901E+0	1.605951E-5	2.591797E+0
2.500000E-1	6.688410E+0	6.688410E+0	2.101226E-5	2.959961E+0
3.000000E-1	8.425567E+0	8.425567E+0	2.646970E-5	3.327148E+0
3.500000E-1	1.042723E+1	1.042723E+1	3.275811E-5	3.695313E+0
4.000000E-1	1.282255E+1	1.282255E+1	4.028322E-5	4.063477E+0
4.500000E-1	1.589730E+1	1.589730E+1	4.994285E-5	4.430664E+0
5.000000E-1	2.009960E+1	2.009960E+1	6.314476E-5	4.798828E+0
5.000000E-1	2.152505E+1	2.152505E+1	6.762293E-5	5.166992E+0
4.500000E-1	1.908580E+1	1.908580E+1	5.995982E-5	5.534180E+0
4.000000E-1	1.647954E+1	1.647954E+1	5.177200E-5	5.902344E+0
3.500000E-1	1.400859E+1	1.400859E+1	4.400928E-5	6.270508E+0
3.000000E-1	1.165443E+1	1.165443E+1	3.661346E-5	6.637695E+0
2.500000E-1	9.471419E+0	9.471419E+0	2.975534E-5	7.005859E+0
2.000000E-1	7.374202E+0	7.374202E+0	2.316674E-5	7.374023E+0
1.500000E-1	5.402298E+0	5.402298E+0	1.697182E-5	7.741211E+0
1.000000E-1	3.512734E+0	3.512734E+0	1.103558E-5	8.109375E+0
5.000000E-2	1.694372E+0	1.694372E+0	5.323028E-6	8.856445E+0
0.000000E+0	4.530466E-3	-4.530466E-3	-1.423288E-8	9.597656E+0
-5.000000E-2	1.590778E+0	-1.590778E+0	-4.997577E-6	1.071777E+1
-1.000000E-1	3.102262E+0	-3.102262E+0	-9.746043E-6	1.108594E+1
-1.500000E-1	4.464968E+0	-4.464968E+0	-1.402711E-5	1.220117E+1
-2.000000E-1	5.852815E+0	-5.852815E+0	-1.838716E-5	1.256836E+1
-2.500000E-1	7.194398E+0	-7.194398E+0	-2.260187E-5	1.293652E+1
-3.000000E-1	8.491728E+0	-8.491728E+0	-2.667755E-5	1.330371E+1
-3.500000E-1	9.707974E+0	-9.707974E+0	-3.049850E-5	1.367188E+1
-4.000000E-1	1.088153E+1	-1.088153E+1	-3.418533E-5	1.404004E+1
-4.500000E-1	1.195539E+1	-1.195539E+1	-3.755896E-5	1.440723E+1
-5.000000E-1	1.300456E+1	-1.300456E+1	-4.085504E-5	1.477539E+1
-5.000000E-1	1.259753E+1	-1.259753E+1	-3.957631E-5	1.514258E+1
-4.500000E-1	1.102097E+1	-1.102097E+1	-3.462339E-5	1.551074E+1
-4.000000E-1	9.675471E+0	-9.675471E+0	-3.039639E-5	1.587891E+1
-3.500000E-1	8.449482E+0	-8.449482E+0	-2.654483E-5	1.624609E+1
-3.000000E-1	7.299699E+0	-7.299699E+0	-2.293268E-5	1.661426E+1
-2.500000E-1	6.162327E+0	-6.162327E+0	-1.935952E-5	1.698145E+1
-2.000000E-1	5.024286E+0	-5.024286E+0	-1.578426E-5	1.734961E+1
-1.500000E-1	3.867064E+0	-3.867064E+0	-1.214874E-5	1.771777E+1
-1.000000E-1	2.690185E+0	-2.690185E+0	-8.451467E-6	1.846484E+1
-5.000000E-2	1.391805E+0	-1.391805E+0	-4.372485E-6	1.883301E+1
0.000000E+0	4.161186E-3	-4.161186E-3	-1.307275E-8	1.957324E+1
