voltage_spot_1_run_3_10	absJ_spot_1_run_3_10	J_spot_1_run_3_10	current_spot_1_run_3_10	time_spot_1_run_3_10	
0.000000E+0	4.272549E-3	-4.272549E-3	-1.342261E-8	0.000000E+0
5.000000E-2	1.610632E+0	1.610632E+0	5.059949E-6	1.119141E+0
1.000000E-1	3.375657E+0	3.375657E+0	1.060494E-5	2.234375E+0
1.500000E-1	5.246113E+0	5.246113E+0	1.648115E-5	2.602539E+0
2.000000E-1	7.249272E+0	7.249272E+0	2.277426E-5	2.969727E+0
2.500000E-1	9.395664E+0	9.395664E+0	2.951735E-5	3.337891E+0
3.000000E-1	1.170030E+1	1.170030E+1	3.675758E-5	3.705078E+0
3.500000E-1	1.420234E+1	1.420234E+1	4.461798E-5	4.073242E+0
4.000000E-1	1.703613E+1	1.703613E+1	5.352058E-5	4.441406E+0
4.500000E-1	2.027625E+1	2.027625E+1	6.369972E-5	4.808594E+0
5.000000E-1	2.429099E+1	2.429099E+1	7.631238E-5	5.176758E+0
5.000000E-1	2.511571E+1	2.511571E+1	7.890332E-5	5.544922E+0
4.500000E-1	2.202746E+1	2.202746E+1	6.920131E-5	5.912109E+0
4.000000E-1	1.901646E+1	1.901646E+1	5.974197E-5	6.280273E+0
3.500000E-1	1.617229E+1	1.617229E+1	5.080674E-5	6.648438E+0
3.000000E-1	1.350343E+1	1.350343E+1	4.242228E-5	7.015625E+0
2.500000E-1	1.097008E+1	1.097008E+1	3.446352E-5	7.383789E+0
2.000000E-1	8.576249E+0	8.576249E+0	2.694308E-5	7.750977E+0
1.500000E-1	6.273416E+0	6.273416E+0	1.970852E-5	8.119141E+0
1.000000E-1	4.073071E+0	4.073071E+0	1.279593E-5	8.487305E+0
5.000000E-2	1.967270E+0	1.967270E+0	6.180361E-6	9.234375E+0
0.000000E+0	4.797678E-3	-4.797678E-3	-1.507235E-8	9.975586E+0
-5.000000E-2	1.840525E+0	-1.840525E+0	-5.782181E-6	1.109570E+1
-1.000000E-1	3.529465E+0	-3.529465E+0	-1.108814E-5	1.221094E+1
-1.500000E-1	5.184759E+0	-5.184759E+0	-1.628840E-5	1.257910E+1
-2.000000E-1	6.771556E+0	-6.771556E+0	-2.127347E-5	1.294629E+1
-2.500000E-1	8.297183E+0	-8.297183E+0	-2.606637E-5	1.331445E+1
-3.000000E-1	9.779559E+0	-9.779559E+0	-3.072339E-5	1.368164E+1
-3.500000E-1	1.120125E+1	-1.120125E+1	-3.518976E-5	1.404980E+1
-4.000000E-1	1.252486E+1	-1.252486E+1	-3.934800E-5	1.441797E+1
-4.500000E-1	1.377771E+1	-1.377771E+1	-4.328394E-5	1.478516E+1
-5.000000E-1	1.506887E+1	-1.506887E+1	-4.734025E-5	1.515332E+1
-5.000000E-1	1.463037E+1	-1.463037E+1	-4.596265E-5	1.552148E+1
-4.500000E-1	1.275845E+1	-1.275845E+1	-4.008185E-5	1.588867E+1
-4.000000E-1	1.115088E+1	-1.115088E+1	-3.503151E-5	1.625684E+1
-3.500000E-1	9.661513E+0	-9.661513E+0	-3.035254E-5	1.662402E+1
-3.000000E-1	8.273215E+0	-8.273215E+0	-2.599107E-5	1.699219E+1
-2.500000E-1	6.947772E+0	-6.947772E+0	-2.182707E-5	1.736035E+1
-2.000000E-1	5.627827E+0	-5.627827E+0	-1.768034E-5	1.772754E+1
-1.500000E-1	4.290477E+0	-4.290477E+0	-1.347893E-5	1.809570E+1
-1.000000E-1	2.955995E+0	-2.955995E+0	-9.286531E-6	1.884277E+1
-5.000000E-2	1.520479E+0	-1.520479E+0	-4.776725E-6	1.921094E+1
0.000000E+0	4.361931E-3	-4.361931E-3	-1.370341E-8	1.995215E+1
0.000000E+0	4.492043E-3	-4.492043E-3	-1.411217E-8	2.032031E+1
5.000000E-2	1.683733E+0	1.683733E+0	5.289604E-6	2.144043E+1
1.000000E-1	3.567955E+0	3.567955E+0	1.120906E-5	2.255469E+1
1.500000E-1	5.560447E+0	5.560447E+0	1.746866E-5	2.292285E+1
2.000000E-1	7.705795E+0	7.705795E+0	2.420847E-5	2.329004E+1
2.500000E-1	1.000961E+1	1.000961E+1	3.144611E-5	2.365820E+1
3.000000E-1	1.249867E+1	1.249867E+1	3.926572E-5	2.402637E+1
3.500000E-1	1.520106E+1	1.520106E+1	4.775554E-5	2.439355E+1
4.000000E-1	1.810194E+1	1.810194E+1	5.686891E-5	2.476172E+1
4.500000E-1	2.134875E+1	2.134875E+1	6.706907E-5	2.512988E+1
5.000000E-1	2.523537E+1	2.523537E+1	7.927924E-5	2.549707E+1
5.000000E-1	2.583723E+1	2.583723E+1	8.117004E-5	2.586523E+1
4.500000E-1	2.272289E+1	2.272289E+1	7.138605E-5	2.623340E+1
4.000000E-1	1.968455E+1	1.968455E+1	6.184082E-5	2.660059E+1
3.500000E-1	1.676405E+1	1.676405E+1	5.266583E-5	2.696875E+1
3.000000E-1	1.400534E+1	1.400534E+1	4.399908E-5	2.733594E+1
2.500000E-1	1.139686E+1	1.139686E+1	3.580429E-5	2.770410E+1
2.000000E-1	8.910875E+0	8.910875E+0	2.799434E-5	2.807227E+1
1.500000E-1	6.538461E+0	6.538461E+0	2.054118E-5	2.843945E+1
1.000000E-1	4.256121E+0	4.256121E+0	1.337100E-5	2.880762E+1
5.000000E-2	2.055671E+0	2.055671E+0	6.458081E-6	2.955566E+1
0.000000E+0	5.036932E-3	-5.036932E-3	-1.582399E-8	3.029590E+1
-5.000000E-2	1.928091E+0	-1.928091E+0	-6.057277E-6	3.141699E+1
-1.000000E-1	3.693932E+0	-3.693932E+0	-1.160483E-5	3.253125E+1
-1.500000E-1	5.430472E+0	-5.430472E+0	-1.706033E-5	3.289941E+1
-2.000000E-1	7.102579E+0	-7.102579E+0	-2.231341E-5	3.326660E+1
-2.500000E-1	8.728690E+0	-8.728690E+0	-2.742199E-5	3.363477E+1
-3.000000E-1	1.030333E+1	-1.030333E+1	-3.236886E-5	3.400293E+1
-3.500000E-1	1.179105E+1	-1.179105E+1	-3.704269E-5	3.437012E+1
-4.000000E-1	1.317554E+1	-1.317554E+1	-4.139218E-5	3.473828E+1
-4.500000E-1	1.451976E+1	-1.451976E+1	-4.561518E-5	3.510547E+1
-5.000000E-1	1.589205E+1	-1.589205E+1	-4.992634E-5	3.547363E+1
-5.000000E-1	1.545809E+1	-1.545809E+1	-4.856302E-5	3.584180E+1
-4.500000E-1	1.342780E+1	-1.342780E+1	-4.218469E-5	3.620898E+1
-4.000000E-1	1.171031E+1	-1.171031E+1	-3.678903E-5	3.657715E+1
-3.500000E-1	1.014055E+1	-1.014055E+1	-3.185747E-5	3.694531E+1
-3.000000E-1	8.683926E+0	-8.683926E+0	-2.728136E-5	3.731250E+1
-2.500000E-1	7.253576E+0	-7.253576E+0	-2.278778E-5	3.768066E+1
-2.000000E-1	5.866979E+0	-5.866979E+0	-1.843166E-5	3.804883E+1
-1.500000E-1	4.469959E+0	-4.469959E+0	-1.404279E-5	3.841602E+1
-1.000000E-1	3.069637E+0	-3.069637E+0	-9.643548E-6	3.916406E+1
-5.000000E-2	1.574539E+0	-1.574539E+0	-4.946559E-6	3.953125E+1
0.000000E+0	4.563077E-3	-4.563077E-3	-1.433533E-8	4.027246E+1
0.000000E+0	4.682275E-3	-4.682275E-3	-1.470980E-8	4.064160E+1
5.000000E-2	1.725442E+0	1.725442E+0	5.420636E-6	4.176074E+1
1.000000E-1	3.647850E+0	3.647850E+0	1.146006E-5	4.287598E+1
1.500000E-1	5.669437E+0	5.669437E+0	1.781106E-5	4.324414E+1
2.000000E-1	7.846281E+0	7.846281E+0	2.464982E-5	4.361133E+1
2.500000E-1	1.017627E+1	1.017627E+1	3.196971E-5	4.397949E+1
3.000000E-1	1.268764E+1	1.268764E+1	3.985941E-5	4.434766E+1
3.500000E-1	1.535482E+1	1.535482E+1	4.823859E-5	4.471484E+1
4.000000E-1	1.829689E+1	1.829689E+1	5.748139E-5	4.508301E+1
4.500000E-1	2.151007E+1	2.151007E+1	6.757589E-5	4.545020E+1
5.000000E-1	2.515712E+1	2.515712E+1	7.903341E-5	4.581836E+1
5.000000E-1	2.567165E+1	2.567165E+1	8.064986E-5	4.618652E+1
4.500000E-1	2.252656E+1	2.252656E+1	7.076927E-5	4.655371E+1
4.000000E-1	1.945838E+1	1.945838E+1	6.113030E-5	4.692188E+1
3.500000E-1	1.663355E+1	1.663355E+1	5.225583E-5	4.729004E+1
3.000000E-1	1.391473E+1	1.391473E+1	4.371440E-5	4.765723E+1
2.500000E-1	1.133179E+1	1.133179E+1	3.559988E-5	4.802539E+1
2.000000E-1	8.879143E+0	8.879143E+0	2.789465E-5	4.839258E+1
1.500000E-1	6.517548E+0	6.517548E+0	2.047548E-5	4.876074E+1
1.000000E-1	4.240260E+0	4.240260E+0	1.332117E-5	4.912891E+1
5.000000E-2	2.046438E+0	2.046438E+0	6.429075E-6	4.987598E+1
0.000000E+0	5.051976E-3	-5.051976E-3	-1.587125E-8	5.061719E+1
-5.000000E-2	1.920413E+0	-1.920413E+0	-6.033156E-6	5.173828E+1
-1.000000E-1	3.682543E+0	-3.682543E+0	-1.156905E-5	5.285254E+1
-1.500000E-1	5.406595E+0	-5.406595E+0	-1.698532E-5	5.322070E+1
-2.000000E-1	7.070866E+0	-7.070866E+0	-2.221378E-5	5.358789E+1
-2.500000E-1	8.702258E+0	-8.702258E+0	-2.733895E-5	5.395605E+1
-3.000000E-1	1.027271E+1	-1.027271E+1	-3.227268E-5	5.432422E+1
-3.500000E-1	1.179236E+1	-1.179236E+1	-3.704678E-5	5.469141E+1
-4.000000E-1	1.323482E+1	-1.323482E+1	-4.157842E-5	5.505957E+1
-4.500000E-1	1.466805E+1	-1.466805E+1	-4.608103E-5	5.542773E+1
-5.000000E-1	1.604796E+1	-1.604796E+1	-5.041614E-5	5.579492E+1
-5.000000E-1	1.560389E+1	-1.560389E+1	-4.902107E-5	5.616309E+1
-4.500000E-1	1.357250E+1	-1.357250E+1	-4.263927E-5	5.653027E+1
-4.000000E-1	1.180836E+1	-1.180836E+1	-3.709705E-5	5.689844E+1
-3.500000E-1	1.020348E+1	-1.020348E+1	-3.205519E-5	5.726660E+1
-3.000000E-1	8.721229E+0	-8.721229E+0	-2.739855E-5	5.763379E+1
-2.500000E-1	7.292005E+0	-7.292005E+0	-2.290851E-5	5.800195E+1
-2.000000E-1	5.880288E+0	-5.880288E+0	-1.847347E-5	5.837012E+1
-1.500000E-1	4.471175E+0	-4.471175E+0	-1.404661E-5	5.873730E+1
-1.000000E-1	3.061158E+0	-3.061158E+0	-9.616912E-6	5.948535E+1
-5.000000E-2	1.567961E+0	-1.567961E+0	-4.925895E-6	5.985254E+1
0.000000E+0	4.490534E-3	-4.490534E-3	-1.410743E-8	6.059375E+1
0.000000E+0	4.661273E-3	-4.661273E-3	-1.464382E-8	6.096289E+1
5.000000E-2	1.712964E+0	1.712964E+0	5.381436E-6	6.208203E+1
1.000000E-1	3.613705E+0	3.613705E+0	1.135279E-5	6.319727E+1
1.500000E-1	5.615333E+0	5.615333E+0	1.764109E-5	6.356445E+1
2.000000E-1	7.764791E+0	7.764791E+0	2.439381E-5	6.393262E+1
2.500000E-1	1.005406E+1	1.005406E+1	3.158575E-5	6.430078E+1
3.000000E-1	1.251279E+1	1.251279E+1	3.931009E-5	6.466797E+1
3.500000E-1	1.516060E+1	1.516060E+1	4.762842E-5	6.503613E+1
4.000000E-1	1.801640E+1	1.801640E+1	5.660018E-5	6.540430E+1
4.500000E-1	2.114693E+1	2.114693E+1	6.643505E-5	6.577148E+1
5.000000E-1	2.463361E+1	2.463361E+1	7.738878E-5	6.613965E+1
5.000000E-1	2.493079E+1	2.493079E+1	7.832239E-5	6.650781E+1
4.500000E-1	2.190120E+1	2.190120E+1	6.880464E-5	6.687500E+1
4.000000E-1	1.900275E+1	1.900275E+1	5.969889E-5	6.724316E+1
3.500000E-1	1.623396E+1	1.623396E+1	5.100049E-5	6.761035E+1
3.000000E-1	1.359539E+1	1.359539E+1	4.271117E-5	6.797852E+1
2.500000E-1	1.108827E+1	1.108827E+1	3.483482E-5	6.834668E+1
2.000000E-1	8.679492E+0	8.679492E+0	2.726743E-5	6.871387E+1
1.500000E-1	6.369186E+0	6.369186E+0	2.000939E-5	6.908203E+1
1.000000E-1	4.146626E+0	4.146626E+0	1.302701E-5	6.945020E+1
5.000000E-2	2.003417E+0	2.003417E+0	6.293920E-6	7.019727E+1
0.000000E+0	5.042898E-3	-5.042898E-3	-1.584273E-8	7.093848E+1
-5.000000E-2	1.878033E+0	-1.878033E+0	-5.900015E-6	7.205859E+1
-1.000000E-1	3.600117E+0	-3.600117E+0	-1.131010E-5	7.317383E+1
-1.500000E-1	5.295871E+0	-5.295871E+0	-1.663747E-5	7.354199E+1
-2.000000E-1	6.927948E+0	-6.927948E+0	-2.176479E-5	7.390918E+1
-2.500000E-1	8.522388E+0	-8.522388E+0	-2.677387E-5	7.427734E+1
-3.000000E-1	1.005482E+1	-1.005482E+1	-3.158815E-5	7.464551E+1
-3.500000E-1	1.154506E+1	-1.154506E+1	-3.626989E-5	7.501270E+1
-4.000000E-1	1.295963E+1	-1.295963E+1	-4.071387E-5	7.538086E+1
-4.500000E-1	1.437796E+1	-1.437796E+1	-4.516971E-5	7.574902E+1
-5.000000E-1	1.578134E+1	-1.578134E+1	-4.957854E-5	7.611621E+1
-5.000000E-1	1.539758E+1	-1.539758E+1	-4.837294E-5	7.648438E+1
-4.500000E-1	1.339393E+1	-1.339393E+1	-4.207826E-5	7.685254E+1
-4.000000E-1	1.165715E+1	-1.165715E+1	-3.662203E-5	7.721973E+1
-3.500000E-1	1.008143E+1	-1.008143E+1	-3.167175E-5	7.758789E+1
-3.000000E-1	8.606374E+0	-8.606374E+0	-2.703772E-5	7.795605E+1
-2.500000E-1	7.179795E+0	-7.179795E+0	-2.255599E-5	7.832324E+1
-2.000000E-1	5.778120E+0	-5.778120E+0	-1.815250E-5	7.869141E+1
-1.500000E-1	4.392775E+0	-4.392775E+0	-1.380031E-5	7.905859E+1
-1.000000E-1	3.002798E+0	-3.002798E+0	-9.433567E-6	7.980664E+1
-5.000000E-2	1.538058E+0	-1.538058E+0	-4.831952E-6	8.017480E+1
0.000000E+0	4.423431E-3	-4.423431E-3	-1.389662E-8	8.091504E+1
0.000000E+0	4.568625E-3	-4.568625E-3	-1.435276E-8	8.128418E+1
5.000000E-2	1.675984E+0	1.675984E+0	5.265259E-6	8.240332E+1
1.000000E-1	3.533870E+0	3.533870E+0	1.110198E-5	8.351855E+1
1.500000E-1	5.486901E+0	5.486901E+0	1.723761E-5	8.388672E+1
2.000000E-1	7.579159E+0	7.579159E+0	2.381063E-5	8.425391E+1
2.500000E-1	9.820159E+0	9.820159E+0	3.085094E-5	8.462207E+1
3.000000E-1	1.222278E+1	1.222278E+1	3.839899E-5	8.499023E+1
3.500000E-1	1.477658E+1	1.477658E+1	4.642198E-5	8.535742E+1
4.000000E-1	1.753328E+1	1.753328E+1	5.508241E-5	8.572559E+1
4.500000E-1	2.050329E+1	2.050329E+1	6.441300E-5	8.609277E+1
5.000000E-1	2.375050E+1	2.375050E+1	7.461440E-5	8.646094E+1
5.000000E-1	2.410423E+1	2.410423E+1	7.572568E-5	8.682910E+1
4.500000E-1	2.121472E+1	2.121472E+1	6.664800E-5	8.719629E+1
4.000000E-1	1.841699E+1	1.841699E+1	5.785868E-5	8.756445E+1
3.500000E-1	1.575008E+1	1.575008E+1	4.948035E-5	8.793262E+1
3.000000E-1	1.321076E+1	1.321076E+1	4.150283E-5	8.829980E+1
2.500000E-1	1.077238E+1	1.077238E+1	3.384243E-5	8.866797E+1
2.000000E-1	8.441072E+0	8.441072E+0	2.651841E-5	8.903516E+1
1.500000E-1	6.199238E+0	6.199238E+0	1.947548E-5	8.940332E+1
1.000000E-1	4.037045E+0	4.037045E+0	1.268275E-5	8.977148E+1
5.000000E-2	1.949212E+0	1.949212E+0	6.123630E-6	9.051855E+1
0.000000E+0	4.910948E-3	-4.910948E-3	-1.542820E-8	9.125977E+1
-5.000000E-2	1.830389E+0	-1.830389E+0	-5.750338E-6	9.237988E+1
-1.000000E-1	3.509748E+0	-3.509748E+0	-1.102620E-5	9.349512E+1
-1.500000E-1	5.163413E+0	-5.163413E+0	-1.622134E-5	9.386230E+1
-2.000000E-1	6.754956E+0	-6.754956E+0	-2.122132E-5	9.423047E+1
-2.500000E-1	8.311558E+0	-8.311558E+0	-2.611153E-5	9.459766E+1
-3.000000E-1	9.823037E+0	-9.823037E+0	-3.085998E-5	9.496582E+1
-3.500000E-1	1.130102E+1	-1.130102E+1	-3.550321E-5	9.533398E+1
-4.000000E-1	1.272332E+1	-1.272332E+1	-3.997149E-5	9.570117E+1
-4.500000E-1	1.412692E+1	-1.412692E+1	-4.438103E-5	9.606934E+1
-5.000000E-1	1.556457E+1	-1.556457E+1	-4.889753E-5	9.643652E+1
-5.000000E-1	1.519944E+1	-1.519944E+1	-4.775045E-5	9.680469E+1
-4.500000E-1	1.317665E+1	-1.317665E+1	-4.139566E-5	9.717285E+1
-4.000000E-1	1.145210E+1	-1.145210E+1	-3.597782E-5	9.754004E+1
-3.500000E-1	9.890792E+0	-9.890792E+0	-3.107284E-5	9.790820E+1
-3.000000E-1	8.429858E+0	-8.429858E+0	-2.648318E-5	9.827539E+1
-2.500000E-1	7.034238E+0	-7.034238E+0	-2.209871E-5	9.864355E+1
-2.000000E-1	5.665798E+0	-5.665798E+0	-1.779963E-5	9.901172E+1
-1.500000E-1	4.297919E+0	-4.297919E+0	-1.350231E-5	9.937891E+1
-1.000000E-1	2.941799E+0	-2.941799E+0	-9.241935E-6	1.001270E+2
-5.000000E-2	1.503014E+0	-1.503014E+0	-4.721859E-6	1.004941E+2
0.000000E+0	4.316616E-3	-4.316616E-3	-1.356105E-8	1.012354E+2
0.000000E+0	4.491995E-3	-4.491995E-3	-1.411202E-8	1.016035E+2
5.000000E-2	1.632227E+0	1.632227E+0	5.127793E-6	1.027236E+2
1.000000E-1	3.436047E+0	3.436047E+0	1.079466E-5	1.038389E+2
1.500000E-1	5.331604E+0	5.331604E+0	1.674973E-5	1.042061E+2
2.000000E-1	7.365242E+0	7.365242E+0	2.313859E-5	1.045742E+2
2.500000E-1	9.540724E+0	9.540724E+0	2.997307E-5	1.049414E+2
3.000000E-1	1.188756E+1	1.188756E+1	3.734588E-5	1.053096E+2
3.500000E-1	1.437548E+1	1.437548E+1	4.516189E-5	1.056777E+2
4.000000E-1	1.701125E+1	1.701125E+1	5.344241E-5	1.060449E+2
4.500000E-1	1.983995E+1	1.983995E+1	6.232903E-5	1.064131E+2
5.000000E-1	2.308453E+1	2.308453E+1	7.252218E-5	1.067803E+2
5.000000E-1	2.333844E+1	2.333844E+1	7.331988E-5	1.071484E+2
4.500000E-1	2.052036E+1	2.052036E+1	6.446661E-5	1.075166E+2
4.000000E-1	1.784836E+1	1.784836E+1	5.607229E-5	1.078838E+2
3.500000E-1	1.524780E+1	1.524780E+1	4.790237E-5	1.082520E+2
3.000000E-1	1.278788E+1	1.278788E+1	4.017430E-5	1.086191E+2
2.500000E-1	1.043766E+1	1.043766E+1	3.279087E-5	1.089873E+2
2.000000E-1	8.183839E+0	8.183839E+0	2.571029E-5	1.093555E+2
1.500000E-1	6.003703E+0	6.003703E+0	1.886119E-5	1.097227E+2
