voltage_spot_1_run_1	absJ_spot_1_run_1	J_spot_1_run_1	current_spot_1_run_1	time_spot_1_run_1	
0.000000E+0	5.848950E-7	-5.848950E-7	-1.837502E-12	0.000000E+0
5.000000E-2	3.609106E-4	3.609106E-4	1.133834E-9	1.115234E+0
1.000000E-1	7.685952E-4	7.685952E-4	2.414613E-9	1.483398E+0
1.500000E-1	1.229859E-3	1.229859E-3	3.863715E-9	1.851563E+0
2.000000E-1	1.758784E-3	1.758784E-3	5.525382E-9	2.218750E+0
2.500000E-1	2.460788E-3	2.460788E-3	7.730793E-9	2.586914E+0
3.000000E-1	7.279076E-3	7.279076E-3	2.286789E-8	3.701172E+0
3.500000E-1	1.260581E-2	1.260581E-2	3.960233E-8	4.068359E+0
4.000000E-1	1.155549E+0	1.155549E+0	3.630265E-6	5.948242E+0
4.500000E-1	2.002921E+0	2.002921E+0	6.292362E-6	6.315430E+0
5.000000E-1	7.436801E+0	7.436801E+0	2.336340E-5	7.430664E+0
5.000000E-1	9.270562E+0	9.270562E+0	2.912433E-5	7.797852E+0
4.500000E-1	8.841735E+0	8.841735E+0	2.777713E-5	8.166016E+0
4.000000E-1	7.920600E+0	7.920600E+0	2.488330E-5	8.534180E+0
3.500000E-1	6.887672E+0	6.887672E+0	2.163826E-5	8.901367E+0
3.000000E-1	5.812007E+0	5.812007E+0	1.825896E-5	9.269531E+0
2.500000E-1	4.717890E+0	4.717890E+0	1.482169E-5	9.637695E+0
2.000000E-1	3.661044E+0	3.661044E+0	1.150151E-5	1.000488E+1
1.500000E-1	2.680683E+0	2.680683E+0	8.421615E-6	1.075293E+1
1.000000E-1	1.733462E+0	1.733462E+0	5.445832E-6	1.112012E+1
5.000000E-2	8.422477E-1	8.422477E-1	2.645999E-6	1.148828E+1
0.000000E+0	7.624238E-4	-7.624238E-4	-2.395225E-9	1.222949E+1
-5.000000E-2	8.143242E-1	-8.143242E-1	-2.558275E-6	1.297070E+1
-1.000000E-1	1.591634E+0	-1.591634E+0	-5.000266E-6	1.333887E+1
-1.500000E-1	2.348645E+0	-2.348645E+0	-7.378486E-6	1.370605E+1
-2.000000E-1	3.125403E+0	-3.125403E+0	-9.818742E-6	1.407422E+1
-2.500000E-1	3.921333E+0	-3.921333E+0	-1.231923E-5	1.518848E+1
-3.000000E-1	4.652121E+0	-4.652121E+0	-1.461507E-5	1.555664E+1
-3.500000E-1	5.386615E+0	-5.386615E+0	-1.692255E-5	1.592383E+1
-4.000000E-1	6.057679E+0	-6.057679E+0	-1.903076E-5	1.629199E+1
-4.500000E-1	6.682394E+0	-6.682394E+0	-2.099336E-5	1.666016E+1
-5.000000E-1	7.309853E+0	-7.309853E+0	-2.296458E-5	1.702734E+1
-5.000000E-1	7.103995E+0	-7.103995E+0	-2.231786E-5	1.739551E+1
-4.500000E-1	6.299970E+0	-6.299970E+0	-1.979194E-5	1.776270E+1
-4.000000E-1	5.586826E+0	-5.586826E+0	-1.755153E-5	1.813086E+1
-3.500000E-1	4.943104E+0	-4.943104E+0	-1.552922E-5	1.849902E+1
-3.000000E-1	4.325077E+0	-4.325077E+0	-1.358763E-5	1.886621E+1
-2.500000E-1	3.708953E+0	-3.708953E+0	-1.165202E-5	1.923437E+1
-2.000000E-1	3.130512E+0	-3.130512E+0	-9.834793E-6	1.998145E+1
-1.500000E-1	2.440290E+0	-2.440290E+0	-7.666397E-6	2.034961E+1
-1.000000E-1	1.700265E+0	-1.700265E+0	-5.341540E-6	2.071680E+1
-5.000000E-2	8.956438E-1	-8.956438E-1	-2.813748E-6	2.108496E+1
0.000000E+0	9.379796E-4	-9.379796E-4	-2.946750E-9	2.219922E+1
