voltage_spot_13_scan_2	absJ_spot_13_scan_2	J_spot_13_scan_2	current_spot_13_scan_2	time_spot_13_scan_2	
0.000000E+0	1.324701E-9	1.324701E-9	1.156020E-14	0.000000E+0
5.000000E-2	8.939743E-8	8.939743E-8	7.801398E-13	7.031250E-1
1.000000E-1	1.904246E-7	1.904246E-7	1.661768E-12	1.406250E+0
1.500000E-1	3.856884E-7	3.856884E-7	3.365766E-12	2.109375E+0
2.000000E-1	7.570420E-7	7.570420E-7	6.606438E-12	2.812500E+0
2.500000E-1	1.436443E-6	1.436443E-6	1.253533E-11	3.515625E+0
3.000000E-1	2.773502E-6	2.773502E-6	2.420337E-11	4.218750E+0
3.500000E-1	5.134710E-6	5.134710E-6	4.480880E-11	4.921875E+0
4.000000E-1	8.496515E-6	8.496515E-6	7.414608E-11	5.625000E+0
4.500000E-1	1.186013E-5	1.186013E-5	1.034992E-10	6.328125E+0
5.000000E-1	2.089760E-5	2.089760E-5	1.823660E-10	7.443359E+0
5.000000E-1	2.107933E-5	2.107933E-5	1.839519E-10	7.811523E+0
4.500000E-1	1.305359E-5	1.305359E-5	1.139141E-10	8.179688E+0
4.000000E-1	8.437445E-6	8.437445E-6	7.363060E-11	9.354492E+0
3.500000E-1	5.155577E-6	5.155577E-6	4.499090E-11	1.005762E+1
3.000000E-1	3.153675E-6	3.153675E-6	2.752101E-11	1.076074E+1
2.500000E-1	1.730857E-6	1.730857E-6	1.510458E-11	1.146387E+1
2.000000E-1	9.801181E-7	9.801181E-7	8.553144E-12	1.216699E+1
1.500000E-1	5.427728E-7	5.427728E-7	4.736586E-12	1.287012E+1
1.000000E-1	2.861227E-7	2.861227E-7	2.496892E-12	1.357324E+1
5.000000E-2	1.157308E-7	1.157308E-7	1.009942E-12	1.427637E+1
0.000000E+0	2.644631E-9	-2.644631E-9	-2.307876E-14	1.497949E+1
-5.000000E-2	1.077715E-7	-1.077715E-7	-9.404838E-13	1.568262E+1
-1.000000E-1	2.217102E-7	-2.217102E-7	-1.934786E-12	1.638574E+1
-1.500000E-1	3.556989E-7	-3.556989E-7	-3.104059E-12	1.708984E+1
-2.000000E-1	5.372672E-7	-5.372672E-7	-4.688541E-12	1.779199E+1
-2.500000E-1	7.003741E-7	-7.003741E-7	-6.111917E-12	1.849512E+1
-3.000000E-1	9.371266E-7	-9.371266E-7	-8.177972E-12	1.919824E+1
-3.500000E-1	1.269473E-6	-1.269473E-6	-1.107824E-11	1.990137E+1
-4.000000E-1	1.625715E-6	-1.625715E-6	-1.418704E-11	2.060449E+1
-4.500000E-1	2.005580E-6	-2.005580E-6	-1.750199E-11	2.130762E+1
-5.000000E-1	2.433904E-6	-2.433904E-6	-2.123982E-11	2.201074E+1
-5.000000E-1	2.473899E-6	-2.473899E-6	-2.158884E-11	2.271387E+1
-4.500000E-1	1.992586E-6	-1.992586E-6	-1.738859E-11	2.341699E+1
-4.000000E-1	1.623911E-6	-1.623911E-6	-1.417130E-11	2.412012E+1
-3.500000E-1	1.248432E-6	-1.248432E-6	-1.089462E-11	2.482324E+1
-3.000000E-1	1.016108E-6	-1.016108E-6	-8.867213E-12	2.552637E+1
-2.500000E-1	7.656566E-7	-7.656566E-7	-6.681614E-12	2.622949E+1
-2.000000E-1	5.537011E-7	-5.537011E-7	-4.831954E-12	2.693262E+1
-1.500000E-1	3.670583E-7	-3.670583E-7	-3.203188E-12	2.763574E+1
-1.000000E-1	2.252850E-7	-2.252850E-7	-1.965983E-12	2.833887E+1
-5.000000E-2	9.284198E-8	-9.284198E-8	-8.101991E-13	2.904199E+1
0.000000E+0	1.273653E-8	1.273653E-8	1.111472E-13	2.974512E+1
